Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
Dieler (winter sun),Re: [情報] 全國電子買高島按摩椅比電商划算,Wed Oct  6 18:35:44 2021,※ 引述《Dieler (winter sun)》之銘言：: 找按摩家電比價找到這活動: 線上選購☞ https://bit.ly/3CCVIFI: 門市體驗☞ https://bit.ly/3fpOqvF: https://imgur.com/rrPc5eX.jpg: 全國電子為了壓住鬼屋: 持續洗白中: 不過洗不洗的白還是要再觀察: 仔細比一下 並不是全部商品都比較划算: 但按摩坐墊的話有划算到: 下手前還是要比比: 剛黃色打成藍色今天去家樂福得知最近是高島按摩椅週年慶讓我覺得全國電子真的慘...到底要不要認真洗白https://imgur.com/g5XAiz9.jpg基本上高島自家週年慶都比全國電子活動更便宜一張按摩椅的價差到3萬我是在想是活動時間開跑先後順序的差別啦不過現在有按摩椅週年慶活動了以後誰還買全國電子,推,aaa15368,: 圖片有價格嗎 怎麼知道差三萬啊,10/06 21:43
Dieler (winter sun),[情報] 全國電子買高島按摩椅比電商划算,Mon Oct  4 14:13:38 2021,找按摩家電比價找到這活動線上選購☞ https://bit.ly/3CCVIFI門市體驗☞ https://bit.ly/3fpOqvFhttps://imgur.com/rrPc5eX.jpg全國電子為了壓住鬼屋持續洗白中不過洗不洗的白還是要再觀察仔細比一下 並不是全部商品都比較划算但按摩坐墊的話有划算到下手前還是要比比剛黃色打成藍色,推,Jofre,: 高島的按摩椅之前坐過還蠻不錯的,10/05 16:08
tonylaio (那是無盡透明的思念),Re: [情報] 街口指定電商消費送星巴克美式,Tue Sep 28 15:07:23 2021,hi all剛街口跳出來通知星巴克回饋券來了https://i.imgur.com/mgTvm3e.jpg效期只有2天到9/30有參加活動的版友可以去街口支付右上的小鈴鐺    看看※ 引述《pp1234wang (暱稱)》之銘言：: 街口支付在指定電商（mono 、pchome24h、博客來、生活市集、911app合作品牌）不限?: 額消費，並填寫「參加表單」者，可獲得星巴克大杯美式咖啡一杯（限三萬名）。: https://i.imgur.com/ZWFoggL.jpg--Sent from nPTT on my iPhone 12 Pro,推,differ0615,: 現在才看到QQ,09/30 22:55
pp1234wang (暱稱),[情報] 街口指定電商消費送星巴克美式,Mon Sep 20 07:19:37 2021,街口支付在指定電商（mono 、pchome24h、博客來、生活市集、911app合作品牌）不限金額消費，並填寫「參加表單」者，可獲得星巴克大杯美式咖啡一杯（限三萬名）。https://i.imgur.com/ZWFoggL.jpg,→,dowcher,: 杯喝不完,09/28 15:20
Ken52039 (Ken Huang),[情報] 街口支付 電商不限金額結帳送星巴克,Wed Sep  1 19:02:45 2021,https://i.imgur.com/XIdUBIT.jpg如圖不限金額網購結帳並登記表單：https://pse.is/3mp8yl就送星巴克大杯咖啡我的用法是搭配今天的LINE購物紅包買Pchome即享券，儲值金扣到剩一元街口支付結帳坐等咖啡入帳,推,silence7188,: 感謝,09/17 00:49
kkiioo (),[情報] OPI電商通路生日慶全館6折起,Wed May 12 19:37:06 2021,活動時間：5/12-5/18今天看到的 是OPI的官方網路通路現在是生日慶 有全館六折起https://i.imgur.com/byh26Ng.jpg滿額送的東西也都還不錯 也有直接折價的我目前購物車的金額是已經可以送去光水了XD分享給大家網址這邊 https://reurl.cc/AgQMjK----Sent from BePTT on my iPhone XR,推,ggssgsgs,: 我跟我朋友湊到折5000…比你還扯。。。,05/13 22:13
JimJimJim (JimJimJim),Fw: [情報] 5/5前指定電商街口支付滿888元回饋100元,Sat May  1 09:26:52 2021,※ [本文轉錄自 MobilePay 看板 #1WZAuQ42 ]作者: JimJimJim (JimJimJim) 看板: MobilePay標題: [情報] 5/5前指定電商街口支付滿888元回饋100元時間: Sat May  1 09:25:44 2021先附活動連結網址：https://event.jkos.com/promotions/A/ecommercey01/20210501/index.html活動時間與辦法：2021/5/1(六)~5/5(三)於「指定電商」選擇「街口支付」付款，單筆消費滿888元享100元現金回饋。(活動期間每人於所有指定電商合計回饋1次，限量2.5萬名，額滿為止) 本活動僅限使用「街口帳戶」餘額付款、連結「銀行帳戶」扣款或「街口聯名卡」綁定街口+APP付款。聯名卡跟帳戶回饋就自看連結網址內容指定電商：https://i.imgur.com/Dr5jqhw.jpg肉身實測8044儲值888元有拿到回饋，直接給連結(目前補貨中)，有需要的人就自參：https://24h.m.pchome.com.tw/prod/DECJ7I-A900B9M1M沒什麼好笑死的，什麼什麼卡本來就不是每個人都有，莫忘世上苦人多--省錢用正道，用正道省錢,推,pocketer,: 5/5~23:50還有，刷退後再重買一次,05/06 00:18
oochein (歐歐茜),[情報] 環球電商貝恩濕紙巾5折,Mon Mar  8 14:25:42 2021,先上活動連結https://shop.twglobalmall.com/Product/104624https://imgur.com/zOLgDtB.jpg雖然官網標示是1199但實際結帳金額是947(免運)個人還蠻喜歡這個牌子的 換算下來一包39.5塊左右很划算 但活動日期今天最後一天 分享給你們,→,bluesky1130,: Happybebe也很推薦喔！,03/12 08:38
somelow (中毒者),[情報]  全國電子電商女王節,Sat Mar  6 13:38:15 2021,剛剛看了一下應該沒有OP？冷氣的部分應該還蠻優惠的，有打到9折夏天快來了，趁春天冷氣打折把家裡冷氣換成省電也不錯活動說明3/5-3/9 全面冷氣9折空氣清淨機單品滿15000送樂美雅法國原裝烤盤組（市價5490）網址：https://web.elifemall.com.tw/zh/showDm.php?cat=e,→,sho2000,: 接下來可能又一堆危險施工不想付錢的人,03/09 16:08
無,無,無,作者: kfcpkcpc (心情差) 看板: Lifeismoney標題: [情報] 家樂福新仁店 1/7-1/9單筆購買家電商品滿時間: Wed Jan  6 20:26:27 20211/7-1/9單筆購買家電商品每滿2000元即贈200元家電現金折價卷(單筆最高送10000元)公司尾牙商品.保暖電器商品趕快來 #家樂福 選購活動詳情及限制，請洽家電服務人員。需有會員資格https://reurl.cc/AgnLqp發文時可用 Ctrl+Y 刪除以下提醒。若文章易引起多人推文違規(ex：推薦碼、徵求、合購、交易) 建議於文章放上紅色提醒請注意！禁止發表有關[抽獎]、[紅利/推薦碼](含間接暗示等 ex:站內信)之文章/推文情報文三十天內限發10篇!(自刪/被刪亦佔額度)，亦禁止發推文代(合)購、徵求！另請注意情報網址規範 www.ptt.cc/bbs/Lifeismoney/M.1547126933.A.983.html地方性活動標題請註明地區，網路優惠請在標題註明網站名稱(如網站為該商品官網可不註明)違者視情況刪除，短期多次違規者水桶7天,→,sealezra,: 包不能即時綁定剛辦的聯名卡,01/09 21:17
frogchild (蜂蜜罐),"[情報] 孩之寶玩具雙12電商促銷 （培樂多 , NERF",Fri Dec 11 13:27:06 2020,"【PLAYDOH 培樂多】廚房系列(無毒 烘焙食譜遊戲組 E7256)原價：2499促銷價：699 MOMO : https://bit.ly/3lblBTEhttps://i.imgur.com/qvBrf2u.jpg這組我有買來送給姪女，小孩都超喜歡玩黏土NERF 安全玩具射擊器蝦皮 8折 兩件8.5折  （還有蝦皮折價券可使用折抵 ,滿500 抵50元）https://i.imgur.com/SmBwtbt.jpghttps://bit.ly/2RADE9K這我買來送給我弟，這是小男孩到大男孩的浪漫",推,hihiLIFE,: 射姪子好好笑,12/13 18:02
coolCD (閃亮亮),[情報] 雙12電商平台優惠整理(蝦皮/MOMO/PChome),Fri Dec  4 12:26:39 2020,由於各家資訊都很雜亂，而且遊戲規則被各大電商玩到很複雜^_^自己做了一點筆記及小提醒給大家參考，要去哪裡買是大家的自由囉1.Momo隨著今年12月momo卡mo幣回饋從5%降到3.5%...我個人對momo沒有什麼太高的期待惹，果然這次遊戲規則跟之前差不多#滿額10000$登記送2%mo幣：但一想到mo卡回饋是縮水的..嗯嗯有滿額就將就登記吧#天天玩遊戲送$100 momo幣：其中有5$mo幣是好友分享才有，搶完記得在12/12 23:59前用光免得過期https://imgur.com/2gbjcFX.jpg#搶紅包：加減搶幾塊錢momo幣跟折價券https://imgur.com/zdq30vS.jpg#折價券：與往常活動大同小異https://imgur.com/OOAAqr2.jpg其他還有12/12消費滿額1212$登記送麥當勞大薯買一送一，個人覺得蠻弱的就沒放上來2.蝦皮蝦皮優惠券是又多又雜的，以下以全站及商城優惠為主，下單之前記得再查看該賣場有沒有專屬優惠券，基本上就沒啥大問題# 12/12當天10張99$免運券不用搶：跟雙11一樣，效期僅限當日https://imgur.com/MaDVqxT.jpg# 12/12 當天12折商品：有IPHONE 12、家電、生活用品等等，前提是票數要過1212票，目前看幾乎都有過....但搶不搶得到是另一回事啦^_^https://imgur.com/u4Hrn8m.jpghttps://imgur.com/jLuDcPv.jpg# 商城85折券：12/12到期，低消2000$，先結帳先贏，最高折底2000$，其中3C產品最高折5000$# 商城88折券：12/12當日生效，不用領，先結帳先贏https://imgur.com/N3rwmcn.jpg有商城、3C/家電、流行時尚、蝦皮超市一共四張，可以留意蝦皮超市的券，因為衛生紙或是洗衣膠球之類的，到活動當天可能價格會折扣不少，又可以再用88折券的話，真的會省到#蝦幣超值兌：拿蝦幣去換全站或商城的折價券，折價的面額都有超過蝦幣本身價值https://imgur.com/LMoj4ac.jpg#1212麥當勞：之前PChome是不是有類似的活動啊....？平常有在吃麥當勞的可以關注一下這個活動，折扣看起來不無小補https://imgur.com/MT5oU9Q.jpg3.PChome對PChome沒有到很熟悉，姑且整理一些官網上的優惠資訊給大家，有錯請鞭小力一點# Pi拍錢包基本回饋5%無上限，有些特定品牌雙12可回饋更多：表定上是寫最高回饋20%多，但應該還是看品牌&產品https://imgur.com/rAFEfrM.jpg# 12/1-12/15 天天抽P幣：有機會拿到1200P，需綁FB帳號https://imgur.com/qZAjTWZ.jpg研究了一下，PChome基本上都是要有PChome聯名卡或綁Pi錢包才能拿到很好的回饋，但我沒有....我只有被閹割的momo卡(氣氣氣氣氣)，這次應該不會在PC買結論：蝦皮基本上延續雙11做法，需要注意部分折價券先結帳先贏，也是目前雙12優惠看起來比較有誠意的momo因12月起mo卡回饋有縮水，其他沒特別亮點.....PChome本次優惠大部分來自信用卡、儲值金的回饋%數,→,xhappystar,: 折50同時使用嗎？,12/11 21:39
anjackie (AN),Re: [討論] 很謎的電商歷史價格查詢工具,Thu Nov 12 00:40:09 2020,"※ 引述《applecom (applecom)》之銘言：: 今天早上在臉書看到有人用這個查價網 功能是可以查PChome, Momo, Y購的歷史價格: 在本板爬文看起來應該沒有人分享過(?): 網址: https://twbuyer.info: 先說心得:: 還滿實用的 一堆什麼限時搶購的一看歷史價格就知道在唬爛: 甚至還看到有些商品根本就是有週期的在漲跌 不知道行情的人買在高點不就虧爆: 有些在雙11根本就跟平常價一樣嘛...: 另外缺點就是手機要貼商品網址是有點小麻煩: 這個感覺應該是爬蟲之類的定期去抓吧 因為資料沒有很即時(當天): 滿多商品從去年初就有資料了 看起來很早就在爬了: 但我去google都找不到任何有關這個網站的資訊 連什麼關鍵字廣告都沒有: 所以它就是一隻默默在爬資料的爬蟲，然後持續了快兩年!!? 也太低調: 而且這個網站沒有顯示廣告或是什麼返利連結 不知道背後金主是?: 還是這在做什麼商業研究? 但開放給一般人查詢是還滿佛的: 有沒有人知道這個網站阿?: 用它隨便找幾個例子: https://i.imgur.com/v0ilhEb.jpg: https://i.imgur.com/y1eCvfb.jpg: 看歷史價格就知道這價格沒什麼特別的: 但不知道行情可能會以為只有現在才有種低價然後一次買很多組吧...: 雖然不知道數據可信度如何 但根據之前購物紀錄比對 滿值得參考就是分享一些在美國網購的一些小技巧首先，歷史價格網站。https://camelcamelcamel.com把amazon的購物網址貼上去就會有非常詳細歷史價格，包括二手或第三方價格再來，portal網站https://www.cashbackmonitor.com這個網站會告訴你所有portal網站(rakuten等以及各航空portal) 對幾乎所有美國網路商城如ebay macy walmart的portal即時返點，包括現金 里程 信用卡的返點量，美國網購必備。至於特價資訊，我只推薦三個DOChttps://www.doctorofcredit.comDealseahttps://dealsea.comSlickdealshttps://slickdeals.net這三個最即時，很多如果每看到就沒了，基本上其他美國網購特價資訊網站都是抄這三個網站然後慢一拍。以上。",推,abian,: 推,11/14 00:24
applecom (applecom),[討論] 很謎的電商歷史價格查詢工具,Wed Nov 11 21:05:29 2020,"今天早上在臉書看到有人用這個查價網 功能是可以查PChome, Momo, Y購的歷史價格在本板爬文看起來應該沒有人分享過(?)網址: https://twbuyer.info先說心得:還滿實用的 一堆什麼限時搶購的一看歷史價格就知道在唬爛甚至還看到有些商品根本就是有週期的在漲跌 不知道行情的人買在高點不就虧爆有些在雙11根本就跟平常價一樣嘛...另外缺點就是手機要貼商品網址是有點小麻煩這個感覺應該是爬蟲之類的定期去抓吧 因為資料沒有很即時(當天)滿多商品從去年初就有資料了 看起來很早就在爬了但我去google都找不到任何有關這個網站的資訊 連什麼關鍵字廣告都沒有所以它就是一隻默默在爬資料的爬蟲，然後持續了快兩年!!? 也太低調而且這個網站沒有顯示廣告或是什麼返利連結 不知道背後金主是?還是這在做什麼商業研究? 但開放給一般人查詢是還滿佛的有沒有人知道這個網站阿?用它隨便找幾個例子https://i.imgur.com/v0ilhEb.jpghttps://i.imgur.com/y1eCvfb.jpg看歷史價格就知道這價格沒什麼特別的但不知道行情可能會以為只有現在才有這種低價然後一次買很多組吧...雖然不知道數據可信度如何 但根據之前購物紀錄比對 滿值得參考就是",推,coldtoby,: line bot 方便,12/08 18:57
