Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
,,,,推,Timefly,: 其實S max mara各國外電商蠻常遇到台幣,12/20 22:22
,,,,推,pinpin0211,: 好看！,12/21 00:19
,,,,推,jojoalice,: 我買的兩件穿一個冬天都起毛球好傷心,12/21 00:20
,,,,推,virfish,: 好好看喔這個垂墜感！,12/21 03:44
,,,,推,cherylsilent,: 好看好看,12/21 05:09
,,,,推,sh9129,: 超好看！！！！！！,12/21 08:39
,,,,推,onlybye,: 看起來質感也很好,12/21 10:52
,,,,推,hsin627,: 好好看！,12/21 11:41
,,,,推,hotsummer,: 好看！,12/21 11:51
,,,,推,baldding,: 好看！！！,12/21 15:58
,,,,推,miyakemay,: 好美唷～可以順便請問最後一張內搭的,12/22 19:15
,,,,推,tsubame,: 超好看！垂墜感真讚！一分錢一分貨耶恭,12/23 18:19
,,,,推,momo514,: 好看推！,12/24 00:14
,,,,推,steffi2,: 版型好看!,12/24 15:57
,,,,推,annee358,: 很好看！,12/24 20:17
,,,,推,ninison,: 超級好看 外套有寫你的名字!!,12/28 08:44
,,,,推,raindayla,: 超好看 好想買哦,01/01 13:05
,,,,→,kiki1235678g,: ！,12/20 18:16
,,,,→,xlarcx,:  而且材質真的比以前買的日貨好 手感柔軟,12/20 18:18
,,,,→,xlarcx,: 卻看起來挺,12/20 18:18
,,,,→,meeiyi,: 體重根本模特啊！,12/20 20:45
,,,,→,YugiHao,: 度,12/20 21:19
,,,,→,Timefly,: 兩萬以下的 有時沒有特別檔期也會突然有,12/20 22:22
,,,,→,Timefly,: 一兩款特價 但不一定什麼款式就是了 如果,12/20 22:22
,,,,→,Timefly,: 剛好遇到自己喜歡的款式尺寸有貨真的很開,12/20 22:22
,,,,→,Timefly,: 心,12/20 22:22
,,,,→,venuslin0828,: 版型很好看,12/20 23:08
,,,,→,jojoalice,: ～～,12/21 00:20
,,,,→,miyakemay,: 褲子是哪家的嗎？,12/22 19:15
,,,,→,tsubame,: 喜,12/23 18:19
ya61708 (Capricorn),[問卷] #抽獎 消費者對電商平台購買因素比較分析,Wed Nov 30 20:34:03 2022,感謝weifish版主審核！(代po)各位版友好，我是明志科技大學的學生，目前正在進行「電商平台消費意願比較與分析」的問卷名稱：消費者對電商平台購買意願因素比較與分析：以電商平台蝦皮與momo購物網為例研究目的：此研究主要是了解消費者對電商平台的購買意願，以及影響之因素，進而透過比填答條件：有蝦皮與momo購物網雙平台購物經驗的消費者佳。問卷截止時間：12/3 23:59回饋： 現金1000元壹名、7-11 100元禮券參名抽獎時間：符合有效問卷者將於問卷結束後兩週抽出，屆時會以Email通知，並回文。填答說明：總共29題，莫約1-3分鐘，全題項依照個人主觀、直覺感受及喜好填答即可，請?研究單位：明志科技大學研究者：陳彥龍聯絡方式：[email protected]問卷連結：https://forms.gle/XyTMjyZZigGuZ81F6填完幫我留個done，非常感謝大家！-----Sent from JPTT on my iPhone,推,blyaoi,: done,11/30 21:08
,,,,推,BlueHsiang,: done,11/30 21:13
,,,,推,kiwi777,: done,11/30 22:55
,,,,推,chive,: Done,11/30 23:15
,,,,推,MT80623,: Done,11/30 23:55
,,,,推,noleese,: done,12/01 00:23
,,,,推,greensdream,: done,12/01 05:22
,,,,推,kw58131521,: done,12/01 09:43
,,,,推,debby1706,: done,12/01 10:14
,,,,推,jasmay,: Done,12/01 11:14
,,,,推,csj10,: done,12/01 15:34
,,,,推,bikerider,: done,12/01 17:40
,,,,推,yiayia0333,: done,12/01 19:43
,,,,推,popomin,: Done,12/01 20:23
,,,,推,wawaee99,: Done,12/01 23:32
,,,,推,micrometer,: Done,12/02 00:40
,,,,推,pocky100,: Done,12/02 01:02
,,,,推,linchipi,: done,12/02 19:18
,,,,推,breezefeelin,: done,12/03 10:29
,,,,推,aa790208,: done,12/03 15:14
,,,,推,lOOcc,: done,12/03 16:49
,,,,推,MinamotoHa,: Done,12/03 21:21
,,,,→,alan94290,: done,12/03 16:18
,,,,噓,hahawo,: 陳彥龍同學這問卷版主有同意嗎？,['']
b8922brian (啾啾),［問卷］消費者電商使用行為研究 抽理膚寶水！,Sun Oct  2 19:37:56 2022,感謝weifish版主協助審核！問卷名稱：消費者網路購物行為研究研究目的：了解消費者在電商的購物行為與買保養品的考慮因素研究單位：國立台灣大學 工商管理學系指導教授：周教授研究人姓名：賴婕恩([email protected])問卷連結：https://www.surveycake.com/s/7gedv我們將在10/7抽出十位中獎者，送「理膚寶水溫泉舒緩噴液 50ml+B5全面修復霜40ml」10組，並以email聯繫此份問卷的資料都只會拿來課程報告使用，再麻煩大家幫忙!!----Sent from BePTT on my iPhone 13 Pro,推,kizna,: Done,10/02 19:54
,,,,推,weIlInn,: done,10/02 20:36
,,,,推,rain0719,: Done,10/02 20:47
,,,,推,loveglasses,: done,10/02 20:59
,,,,推,debbie320,: Done~,10/02 21:13
,,,,推,kinaco,: done,10/02 21:16
,,,,推,popo30202,: Done,10/02 21:26
,,,,推,shetty,: done,10/02 22:07
,,,,推,lalababe,: done,10/02 22:10
,,,,推,l9217,: Done,10/02 22:26
,,,,推,carcy,: Done,10/02 22:31
,,,,推,jason011830,: Done,10/02 22:42
,,,,推,helloailin,: Done,10/02 22:44
,,,,推,funsky,: Done,10/02 22:44
,,,,推,q543883,: Done,10/02 22:55
,,,,推,seawoman,: done,10/02 23:05
,,,,推,StickMaker,: Done,10/02 23:09
,,,,推,akaisky,: done,10/02 23:18
,,,,推,art9944030,: done,10/02 23:20
,,,,推,abstract1717,: Done,10/02 23:36
,,,,推,hooooola,: Done,10/02 23:37
,,,,推,Aukillexz,: done,10/02 23:54
,,,,推,a0880037ba2,: done,10/03 00:02
,,,,推,mimi860109,: Done,10/03 00:19
,,,,推,lisa090914,: Done,10/03 00:32
,,,,推,gnoo25se,: done,10/03 00:34
,,,,推,wawaee99,: Done,10/03 00:38
,,,,推,syuan0170,: Done,10/03 00:38
,,,,推,MYLIUUU,: Done,10/03 00:38
,,,,推,a563022,: Done,10/03 00:49
,,,,推,hvock,: Done,10/03 01:05
,,,,推,wzmf353367,: Done,10/03 01:51
,,,,推,greensdream,: done,10/03 02:03
,,,,推,homegoing,: done~,10/03 02:27
,,,,推,yeeting,: done,10/03 02:37
,,,,推,momoko06,: done,10/03 03:56
,,,,推,a0840912,: Done,10/03 06:59
,,,,推,aogrst1132,: done,10/03 08:42
,,,,推,yiayia0333,: done,10/03 08:48
,,,,推,Bhme,: done,10/03 08:50
,,,,推,imassassin,: done,10/03 09:03
,,,,推,etu789,: done,10/03 09:04
,,,,推,derapada,: Done,10/03 09:20
,,,,推,mindy30513,: Done,10/03 09:24
,,,,推,zxc3110412,: Done,10/03 09:30
,,,,推,ryanyan24,: Done,10/03 09:39
,,,,推,sjsyyao,: done,10/03 09:39
,,,,推,morodream,: Done,10/03 09:59
,,,,推,a2828283,: Done,10/03 10:26
,,,,推,mon1997,: done,10/03 10:33
,,,,推,bbidd8212,: done,10/03 10:37
,,,,推,tess,: Done,10/03 10:37
,,,,推,adeleisme,: Done,10/03 10:51
,,,,推,Vessa,: done,10/03 11:01
,,,,推,bevan1019,: Done,10/03 11:06
,,,,推,AdinaLin,: Done,10/03 11:36
,,,,推,wandering17,: Done,10/03 12:14
,,,,推,lo8021,: Done,10/03 12:23
,,,,推,marshmallowH,: Done,10/03 13:09
,,,,推,typhoon71516,: done,10/03 14:52
,,,,推,ummeow,: Done,10/03 16:03
,,,,推,purakun,: done,10/03 16:40
,,,,推,vio80588,: Done,10/03 17:29
,,,,推,nonsheep,: done,10/03 18:05
,,,,推,uaiauaia,: done,10/03 18:20
,,,,推,ero7728,: done,10/03 18:26
,,,,推,sammy95271,: Done,10/03 19:01
,,,,推,cullen91329,: Done!,10/03 19:17
,,,,推,Yilan995,: Done,10/03 19:34
,,,,推,crazyclown91,: done,10/03 19:47
,,,,推,irene129,: Done,10/03 19:47
,,,,推,sarai201130,: Done,10/03 21:00
,,,,推,Ying1986316,: done,10/03 21:12
,,,,推,hanamaru8,: done,10/03 22:51
,,,,推,redorange,: done,10/03 23:02
,,,,推,zlain,: DONE,10/03 23:21
,,,,推,glvangel,: Done,10/03 23:42
,,,,推,nha6590,: done,10/04 00:59
,,,,推,cocolin1118,: Done,10/04 01:05
,,,,推,xxuann,: done,10/04 03:23
,,,,推,fuweick,: done,10/04 03:39
,,,,推,krokodil,: done,10/04 03:57
,,,,推,ccumoon5,: done,10/04 07:52
,,,,推,selina83818,: Done,10/04 07:52
,,,,推,momorain,: done,10/04 10:13
,,,,推,onlyarni,: Done,10/04 11:27
,,,,推,ariel780102,: done,10/04 11:41
,,,,推,wishrain,: Done,10/04 13:03
,,,,推,judy0727,: done,10/04 13:19
,,,,推,cathypw,: DONE,10/04 13:56
,,,,推,jes5679,: done,10/04 13:59
,,,,推,teukpine,: Done,10/04 14:24
,,,,推,nova27,: done,10/04 15:56
,,,,推,zxcvasdf672,: Done,10/04 18:50
,,,,推,jennyengine,: done,10/04 19:31
,,,,推,love61106,: Done,10/04 23:58
,,,,推,fralinfl,: done,10/05 00:32
,,,,推,lovevypink,: done,10/05 10:03
,,,,推,orca4266,: done,10/05 12:49
,,,,推,bubbleeee,: Done,10/05 17:09
,,,,推,mimismile,: Done,10/05 20:38
,,,,推,pttor,: Done,10/05 21:02
,,,,推,ponny811,: Done,10/05 21:08
,,,,推,littlerand,: done,10/06 00:05
,,,,推,yixuan24865,: DONE,10/06 13:18
,,,,推,owor,: Done,10/06 21:05
,,,,推,PinHsuang,: done,10/06 23:58
,,,,推,tingwei0925,: done,10/07 07:48
,,,,推,Kokoroyuyu,: Done,10/07 11:27
,,,,→,happy0412,: Done,10/03 14:37
,,,,→,wilenwilen,: done,10/04 11:24
,,,,→,aaa18168,: 不小心按到噓，抱歉,10/06 00:58
,,,,→,mikejk163,: done,10/06 16:00
,,,,噓,aaa18168,: Done,10/06 00:57
baldding (一租),[問題] 日本衣飾電商網站推薦,Sat Aug 20 16:19:12 2022,"最近日幣真的太便宜，開始逛起了Zozotown，但因為以前主要是跟日貨連線為主，很少自己直接在日本的電商網站上購買，想請問大家除了Zozotown之外還有推薦的網站嗎？對比歐美網站大約是像Revolve, ASOS, Selfridges, FWRD..etc題外話，最近在看Gaala洋裝，一件180歐，不知道有沒有買過的版友能分享實品材質如何XDhttps://reurl.cc/vW7qzL先謝謝大家了～",推,sayakosun,: MAGASEEK,08/20 17:27
,,,,推,sanabear,: 可以搜尋通販網站看看 不過有些牌子只有,08/20 17:37
,,,,推,ri3546,: 日本各家服飾官網都很好逛，甚至能直寄台,08/21 22:35
,,,,推,milk0611,: 推薦WEGO的衣服喔，我買好多年了，但他,08/23 17:52
,,,,→,sanabear,: 自己的官網，就只能去官網看了,08/20 17:38
,,,,→,ri3546,: 灣，可以直接找自己喜歡風格的牌子官網買,08/21 22:35
,,,,→,milk0611,: 沒辦法直送台灣，可能要找集運幫忙，我,08/23 17:52
,,,,→,milk0611,: 自己平常都用Shopmore，順便給你參考看,08/23 17:52
,,,,→,milk0611,: 看,08/23 17:52
shinninghsu (shinninghsu),[問卷] 抽7-11禮卷-直播電商之消費者行為研究,Wed Mar 16 12:34:30 2022,【感謝版主flerow允許於本版發佈問卷】問卷名稱：觀看直播電商之消費者行為研究研究目的：針對「曾觀看消費性直播並於直播中購物」的消費者進行調查填答條件：「曾觀看直播電商並於直播中購物」的人即可填答研究單位：國立中興大學科技管理研究所研究者姓名：何郁雯聯絡者姓名：何郁雯聯絡方式：[email protected]問卷截止日期：待有效問卷收齊後即關閉問卷連結：https://www.surveycake.com/s/7MO0B回饋獎品：7-11便利商店200元禮券(2位)［加碼抽獎］有效問卷達300份-7-11便利商店200元禮券(2位)有效問卷達400份-威秀電影票乙張(2位)有效問卷達500份-西堤牛排餐券乙張(2位)本問卷收集完畢後，將從「有效問卷」當中依照有效問卷數量級距標準抽出獎項，中獎者會以電子郵件方式通知，若3天後無回應將另行抽取遞補名額其他聲明：本問卷採匿名制，調查結果僅供學術研究之用，填答內容亦會進行保密，敬請安心填答。,推,lily5566,: Done,03/16 13:44
,,,,推,l9217,: Done,03/16 13:44
,,,,推,hahasnoopy,: done,03/16 14:22
,,,,推,ErinTsai,: done,03/16 14:30
,,,,推,db030030,: done,03/16 14:54
,,,,推,cleanfif,: DONE,03/16 16:33
,,,,推,v25804433,: Done,03/16 17:13
,,,,推,kiwi777,: done,03/16 21:25
,,,,推,davidlue11,: doe,03/16 21:33
,,,,推,suzihciao,: done,03/16 23:47
,,,,推,HTCdesire,: 有改有補推,03/17 07:58
,,,,推,HTCdesire,: done,03/17 08:03
,,,,推,a0880037ba2,: done,03/17 13:22
,,,,推,fhghg2001,: done,03/17 14:18
,,,,推,ogawa,: done,03/18 06:39
,,,,推,joycelugirl,: done,03/19 13:24
,,,,推,fasiy,: done,03/19 16:02
,,,,推,chiu3858,: done,03/19 18:34
,,,,推,a764745,: done,03/19 23:49
,,,,推,fortis8250,: Done,03/20 20:24
,,,,噓,HTCdesire,: 問卷 禮券ㄑㄩㄢˋ 餐券ㄑㄩㄢˋ,03/16 16:55
dadaha (dada),[問卷] 【抽現金1千元】電商廣告元素重視度探討問卷,Thu Feb 10 22:51:08 2022,【感謝版主 flerow 同意許可】各位版友好！我是國立臺灣科技大學設計研究所的學生，目前正在研究「電子商務平台使用者對橫幅式廣告元素重視度之探討」，誠摯邀請您用15分鐘填答問卷抽1000元現金。問卷名稱：電子商務平台使用者對橫幅式廣告元素重視度之探討研究目的：瞭解電子商務平台的使用者，在觀看橫幅式廣告時，對其中的廣告元素之重視程度。填答條件：無調查時間：預計即日起至2022/2/20(日) 晚上12:00 結束，若問卷人數達標將提早關閉問卷。其他聲明：此份問卷耗時約 10-15 分鐘，您的資料將僅作為研究所用，請放心填寫，謝謝！抽獎活動:請於問卷最後填寫Mail，將從有效問卷中隨機抽出中獎者。【獎項】1.1000現金 1名2.7-11 100元禮卷 4名【問卷連結】https://www.surveycake.com/s/9BR6r研究單位：國立臺灣科技大學設計系聯絡人姓名：羅愷利聯絡方式：[email protected]完成問卷請留言Done，謝謝。--Sent from nPTT on my iPhone,推,tasty678,: done,02/10 23:13
,,,,推,wawaee99,: Done,02/10 23:37
,,,,推,shao0118,: done,02/10 23:49
,,,,推,w1991916,: Done,02/10 23:50
,,,,推,loveazure,: Done 問卷第一時間會有點誤會是針對範,02/10 23:59
,,,,推,GBO5,: Done,02/11 00:01
,,,,推,yuyohyoh,: done,02/11 00:06
,,,,推,han2119,: Done,02/11 00:39
,,,,推,n706702,: Dine,02/11 01:11
,,,,推,handle0802,: Done,02/11 01:20
,,,,推,jennyengine,: done,02/11 01:42
,,,,推,pllius,: done,02/11 02:57
,,,,推,houm948,: done,02/11 06:11
,,,,推,vio80588,: Done,02/11 06:40
,,,,推,darkestwind,: done,02/11 07:37
,,,,推,B04408014,: Done,02/11 07:42
,,,,推,lyn0914,: done,02/11 07:51
,,,,推,nagin910,: Done,02/11 09:16
,,,,推,lovestbaby,: done,02/11 09:29
,,,,推,cclemily,: done,02/11 09:31
,,,,推,ROOQ,: done,02/11 09:55
,,,,推,a0880037ba2,: done,02/11 10:16
,,,,推,hui850065,: Done,02/11 10:19
,,,,推,l9217,: Done,02/11 10:46
,,,,推,yiyi84727,: done,02/11 10:47
,,,,推,bubblet,: done,02/11 10:47
,,,,推,waree1,: done,02/11 11:09
,,,,推,bear61163,: done,02/11 11:32
,,,,推,bubonemtaco,: done,02/11 11:51
,,,,推,Ying1986316,: done,02/11 12:20
,,,,推,tvxq,: Done,02/11 12:31
,,,,推,weiliao,: done,02/11 13:19
,,,,推,freedom252,: done,02/11 13:25
,,,,推,DZOH13au,: Done,02/11 13:55
,,,,推,phoebe9517,: Done,02/11 13:59
,,,,推,raindayla,: done,02/11 14:37
,,,,推,MYLIUUU,: done,02/11 15:08
,,,,推,imdo,: Done,02/11 15:43
,,,,推,ivyyvi,: Done,02/11 16:10
,,,,推,cindyhey,: done,02/11 16:51
,,,,推,melle915,: done,02/11 17:55
,,,,推,alulusu,: done,02/11 18:07
,,,,推,edo790916,: Done,02/11 19:46
,,,,推,Linfjuie,: done,02/11 19:58
,,,,推,starhalcyon,: done,02/11 20:12
,,,,推,aki12419653,: done,02/11 22:00
,,,,推,vdocate6592,: done,02/11 22:14
,,,,推,Nielro9721,: Done,02/11 22:21
,,,,推,riesz0505,: done,02/11 22:42
,,,,推,miya1229,: done,02/11 22:58
,,,,推,core168,: done,02/11 23:01
,,,,推,q7773001,: Done,02/11 23:06
,,,,推,du80082,: done,02/12 00:08
,,,,推,oushiki,: done,02/12 01:03
,,,,推,mima,: done,02/12 01:15
,,,,推,dragon16,: DONE,02/12 01:38
,,,,推,rodyhi,: done,02/12 01:47
,,,,推,vivi518,: done,02/12 02:01
,,,,推,sunqilee,: done,02/12 04:31
,,,,推,nghelen,: done,02/12 10:26
,,,,推,magen2233,: Done,02/12 10:41
,,,,推,ksluck,: Done,02/12 10:49
,,,,推,Grecie,: done,02/12 11:54
,,,,推,q5743919,: done,02/12 12:18
,,,,推,snowsun12,: done,02/12 14:25
,,,,推,Iloinen,: Done,02/12 15:21
,,,,推,pomelo0130,: done,02/12 17:04
,,,,推,hikoala,: Done,02/12 17:30
,,,,推,pt920150,: done,02/12 18:28
,,,,推,emilyliu,: Done,02/12 20:03
,,,,推,searchmark,: done,02/12 21:55
,,,,推,littleshint,: Done,02/12 22:20
,,,,推,wen220,: done,02/13 00:23
,,,,推,Woodyplant,: done,02/13 01:08
,,,,推,cawush,: Done,02/13 01:28
,,,,推,Tmer,: done,02/13 03:28
,,,,推,squll33333,: done,02/13 10:24
,,,,推,anlulu,: done,02/13 12:14
,,,,推,miro119,: Done,02/13 14:04
,,,,推,vic770707,: done,02/13 14:32
,,,,推,fuwek,: Done,02/13 19:36
,,,,推,kattynews,: done,02/13 20:10
,,,,推,yui0966317,: Done,02/13 20:17
,,,,推,smicna,: done,02/14 01:05
,,,,推,serendipity1,: done,02/14 09:37
,,,,推,ax139f,: done 祝順利,02/14 23:48
,,,,推,c1212110,: done,02/15 03:53
,,,,推,fhghg2001,: done,02/17 11:09
,,,,推,fhghg2001,: done,02/17 11:17
,,,,→,loveazure,: 例廣告內容作答 建議可以再標註清楚,02/10 23:59
,,,,→,manacle,: Done,02/11 02:40
,,,,→,ChiouYun,: Done,02/11 09:22
,,,,→,kidlily,: done,02/11 13:39
,,,,→,GinHouse,: Done,02/11 20:10
,,,,→,dadaha,: 已抽獎，將以mail聯繫得獎者，謝謝各位協,03/06 17:55
,,,,→,dadaha,: 助！,03/06 17:55
,,,,→,dadaha,: 現金中獎名單：,03/06 17:55
,,,,→,dadaha,,03/06 17:55
,,,,→,dadaha,: 7-11禮卷中獎名單：,03/06 17:55
,,,,→,dadaha,,03/06 17:55
,,,,→,dadaha,,03/06 17:55
,,,,→,dadaha,,03/06 17:55
,,,,→,dadaha,,03/06 17:55
chk963258 (chk963258),[心得] Shin/mu/mytheresa電商心得,Tue Jan 18 21:44:22 2022,★物品名稱：COCO DEAL 琥珀扣V字混羊毛罩衫毛衣 (灰色）★顯瘦推薦！細壓紋柔軟毛料開衩裙★★霧色調刷色牛仔直筒褲★SALVATORE FERRAGAMO/ Viva leather ballet flats☆賣家名稱：shin/mumu&ke★拍賣網址：https://www.shinshop.com.tw/https://www.mumuandke.com.tw/https://www.mytheresa.com/☆網誌心得：無 單純圖文分享雖然折扣季買的東西還沒來假日有空趁嬰兒睡著的空檔分享一些已到貨的商品心得原Po：166cm 體重：47kg========進入正題========#COCO DEAL 琥珀扣V字混羊毛罩衫毛衣這件剛收到沒穿幾次就特價了（哭只能安慰自己早買早享受版型搭洋裝當外套或是裙裝當上衣都很好看材質柔軟 有含有點羊毛還算保暖https://i.imgur.com/PVYIRyG.jpg我習慣會把衣服稍微往後拉讓版型呈現前短後長的穿法修飾身形下半身搭上shin的毛料裙裙子的版型比我預期的寬鬆材質有點像厚一點的針織穿起來長度有點長 搭靴子感覺比較適合如果想要休閒感也可以搭球鞋https://i.imgur.com/BQwgp2o.jpghttps://i.imgur.com/Rc0mnhr.jpg第二件搭配在clothes轉售的cocodeal花裙這件之前想買沒下手後來就斷貨了！偶然發現有轉售立馬入手～穿起來超級飄逸 而且還算容易清洗話說第一次穿就被女兒吐了整件副食品直接丟到洗衣機洗 百褶還是很完美https://i.imgur.com/Lkoy2MH.jpghttps://i.imgur.com/7EcMUBK.jpg鞋子搭配SF的平底鞋之前在台灣的專櫃上看到就很喜歡但是和國外的價格落差實在太大了立馬放回去QQMytheresa雙十一購入大概只要台灣一半的價格楦頭是C楦 台灣的是D楦版型正常 我一般都買37.5號 這雙也是一樣如果是腳型偏寬的人 建議買大半號比較保險鞋子皮革本身是非常柔軟的小羊皮沒有新鞋的磨合期是精品鞋中難得好穿的 缺點是小羊皮很嬌嫩穿沒幾次鞋頭已經有小破皮https://i.imgur.com/Sht6DEe.jpg換搭shin的牛仔褲也可以https://i.imgur.com/sJt9pNW.jpg不過我個人比較常配短靴https://i.imgur.com/BRG9GkH.jpg這件牛仔褲是少數shin賣的褲子夠長的之前買都是8分褲...褲管折起來搭配也不錯看https://i.imgur.com/sOeuTS3.jpg後面的口袋蠻大的 對臀部修飾度不高https://i.imgur.com/2G9Ajcu.jpg寫完繼續坐等折扣季的包裹！以上簡單分享給版友參考,推,sariel22,: 第一套好美！,01/18 21:54
,,,,推,yunchuchen,: 褲管捲起來配靴子好好看！,01/18 21:56
,,,,推,nordy111,: 三套都好看，自然色系的穿搭看起來很舒,01/18 22:42
,,,,推,peggywahaha,: 好看,01/18 22:46
,,,,推,vv771011,: 都好好看噢,01/19 02:08
,,,,推,vio80588,: 好看耶！,01/19 07:23
,,,,推,ginac,: 是溫柔系穿搭，都好好看，想問第三套的上,01/19 08:29
,,,,推,ananqq,: 星的羊毛裙真的好大件QQ只能拿去改,01/19 10:57
,,,,推,kiff,: 好好看,01/19 12:36
,,,,推,bulls,: 鞋子很好看！,01/19 13:13
