Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
,,,,→,Justapig,: 也不便宜，好用再買也不遲,04/30 19:01
,,,,→,welfareau,: 等5/1開賣下單滿6000會再送15ml色修！,04/30 19:15
,,,,→,poison24k,: 無從體驗～,04/30 22:08
,,,,→,jingchan0618,: 組合開了才會買其他的，因為想買的,05/01 00:19
,,,,→,jingchan0618,: 超過1萬了,05/01 00:19
,,,,→,umunya,: 推小樣，可以先知道膚感、跟其他保養品配,05/01 01:05
,,,,→,umunya,: 合、上妝後會不會起屑,05/01 01:05
,,,,→,umunya,: 看上面p大推文，他們家東西很油嗎？,05/01 01:05
,,,,→,Justapig,: 主要是他們維他命C有兩罐，一罐油一罐清,05/01 10:07
,,,,→,Justapig,: 爽，清爽的那罐目前台灣沒賣,05/01 10:07
,,,,→,poison24k,: 性肌膚,05/01 13:02
,,,,→,poison24k,: 但效果一致是認為cef好  且實驗數據用,05/01 13:03
,,,,→,poison24k,: 的產品也是cef的樣子  供參考,05/01 13:03
,,,,→,gens50,: 收到色修精華覺得效期很鳥，不是剛上市嗎,05/03 10:58
THPZ02 (THPZ02),[情報] momo美妝開架日滿額現折+送200,Wed Apr 26 16:00:06 2023,"是否已讀取發文須知並詳閱版規(Y/N)：Yhttps://i.imgur.com/WqRF2H0.jpg海巡了一下最近的活動momo 現在有美妝開架日, 滿多品牌都有折扣跟組合活動不過主要加碼優惠都在今天(4/26)1.滿888折188,可以再登記抽Dyson吹風機2.滿1888折288,可以再登記拿200m幣(限1500名)3.下單前記得先去領折價券https://i.imgur.com/e8BXcO4.jpg順便分享幾個我自己的購物車清單XDD【Olay】https://i.imgur.com/ODLAdHs.jpg小白瓶組2入組之前用過小樣，水狀的質地吸收力滿好的,擦完臉會有水潤感，會有Q嫩Q嫩的感覺用下來覺得肌膚有比較透亮，這次有送一推小樣挺不錯，趁優惠來下手 ！！【Innisfree】https://i.imgur.com/eUeI0UQ.jpg回購第2次的紅茶精華滋潤度很好但不悶，用完一瓶乾紋少滿多提亮膚色滿有感！前陣子我們組要趕報告都在熬夜，還被同事說我氣色很好是不是都偷懶早睡(超好笑有合理？)https://i.imgur.com/tmIOD1b.jpg蜜粉應該不需要介紹太多~~他們家蜜粉就出名的便宜好用不過一次4個有點多，我剛剛直接找同事們分一波~(結果超快滿單XD嚇到)【巴黎萊雅】https://i.imgur.com/9UOhmZn.jpg前陣子在板上紅過一波的紫熨斗，用下來眼周的小細紋感覺是有變平質地吸收很快擦完算清爽~~重點是也不會太滋潤長小肉芽~給推https://i.imgur.com/Txrtp4c.jpg金緻護髮精油還沒用過升級款，看到有送吹風機就腦波弱之前擦覺得吸收滿快不黏膩，髮尾比較順不容易毛毛的頭髮也會看起來有光澤~還不錯以上優惠資訊分享，還有蠻多其他品牌有特價大家可以去逛逛",推,c556622,: 謝謝版主分享~小白瓶和紅茶精華真的有划,04/26 18:07
,,,,推,turntowest,: 謝謝情報分享~剛看mo幣還可以登記,04/26 18:26
,,,,推,abbado0331,: 前陣子買過A醇！這次想入手紅茶精華,04/26 19:18
,,,,推,qi3qi3,: 請問折價券哪裡領 找不到,04/26 21:20
,,,,推,edda20047,: olay那個組合很常見1199，我曾經買完,04/26 22:12
,,,,推,li6253462,: Innisfree折好多！看了好心動哦，直接,04/26 23:23
,,,,推,goldhypnos47,: Olay前兩天好像有1099 1199算還蠻常,04/27 00:54
,,,,推,Enfys,: olay我都買一千以下,04/27 08:27
,,,,推,qi3qi3,": 後來買了紫熨斗,買60送60,1588還可以",04/27 08:30
,,,,推,Enfys,: 是說紅茶精華 夏天用會不會太悶啊,04/27 08:58
,,,,推,l1992827,: 感謝推薦 買了紫熨斗,04/27 20:05
,,,,推,rita050732,: 謝謝分享!,04/28 13:34
,,,,推,Lynn1122,: 我混合肌偏乾覺得紅茶精華夏天用太悶,04/29 23:22
,,,,推,rachechen,: 巴黎萊雅髮油升級後一樣好用～更好吸,04/30 00:12
,,,,→,c556622,: 算！,04/26 18:07
,,,,→,abbado0331,: 組耶！送好多!!,04/26 19:18
,,,,→,aappllee,: 髮油我買了限定的莫西多,04/26 20:01
,,,,→,edda20047,: 隔兩天有特價成999 QQ,04/26 22:12
,,,,→,li6253462,: 被原po燒到下單了,04/26 23:23
,,,,→,goldhypnos47,: 見的價格,04/27 00:54
,,,,→,qi3qi3,: 但是我忘記登記dyson了 冏,04/27 08:31
,,,,→,lover820621,: 謝謝分享,04/27 18:43
,,,,→,rachechen,: 收 質地不會厚重油膩,04/30 00:12
itsdj (買買買 都買),[情報] momo 巴黎萊雅小蜜罐組2959,Wed Apr 26 12:37:43 2023,https://i.imgur.com/eOFJYfc.jpg我只是上線看一下配送進度我昨天下單3188登記送300mo幣今天改成2959登記送200mo幣贈品日霜15mlx4 另兩小罐沒注意是啥我不知道有沒有比其他平台便宜大家斟酌算一下補上買貴證明https://i.imgur.com/G5eXfIj.jpg,推,Justapig,: 那兩罐就是同系列小蜜露ㄚ,04/26 12:51
,,,,→,sweetyaya,: 謝謝分享,04/26 14:32
iceprincess (人間煙火),[情報] Momo買Revive活膚霜,Mon Apr  3 20:05:01 2023,是否已讀取發文須知並詳閱版規(Y/N)：YRevive活膚霜15ml送9ml還有面膜先去領美妝折價券買2組https://i.imgur.com/xecuPKF.jpg還可以登記滿3000送300mo幣搭配Momo卡算下來1ml等於$74.39如果可以再登記到今天當日滿3000送200的活動可以再送$200剛剛看還有名額想要的趕快衝喔,推,Limeowo,: 領不到券 頁面一直空白QQ但謝謝分享,04/04 13:56
,,,,→,iceprincess,,04/03 20:06
,,,,→,iceprincess,,04/03 20:06
,,,,→,iceprincess,: 這兩個登記都還有名額，想買的可以,04/03 20:06
,,,,→,iceprincess,: 趕快登記,04/03 20:07
,,,,→,iceprincess,: 還要去領美妝84折的券喔,04/03 20:14
melle915 (coffeeffee),[情報] 寶拉 momo醫美節 組合88折+折價券,Sat Mar 25 11:21:26 2023,是否已讀取發文須知並詳閱版規(Y/N)：YMomo這幾天醫美節我發現寶拉珍選 多個品項&組合有88折 折完竟然還可用momo折價券！像這個早C晚A組合【3220元】（原價3660元）【Paulas Choice 寶拉珍選】C15抗老淨白強化精萃+0.3%A醇+2%補骨脂酚精華乳(早C晚A組)https://i.imgur.com/x10iX0B.jpghttps://i.imgur.com/1zqy6kY.jpg這樣是不是以寶拉的價格來說，算折很多了？！最近才剛入坑寶拉用完試用品後想買，才發現他真的都不太打折的剛好遇到感覺不錯的折扣，分享給大家！————-第一次在這邊發文，若有需修改處請不吝告知，會馬上改！謝謝！,推,shoutasuki,: 推，差超多！,03/25 11:31
,,,,推,bb9527oo,: 上次我買這組使用折價卷後加上mo幣折抵,03/25 13:44
,,,,推,alysia0219,: 挺便宜的,03/25 15:20
,,,,推,bb9527oo,: 厲害了！我當時還沒有送400跟mo 幣,03/25 15:30
,,,,推,YINOLOVE,: 大家好強！,03/25 17:37
,,,,推,beautyptt,: momo真的要摸久了才會知道怎樣優惠,03/25 18:11
,,,,推,coldplay0620,: 7樓這樣買超划算！,03/25 18:29
,,,,推,sivanqueen,: 這組前兩天還有贈水楊酸身體乳，明明,03/25 19:10
,,,,推,sivanqueen,: 我是活動期間的滿額贈沒拿到，以往的,03/25 19:46
,,,,推,sivanqueen,: 頁面有顯示哪些贈品贈完，我下單的時,03/25 19:56
,,,,推,kissU,: 現在買不了了QQ,03/28 22:26
,,,,→,fujimt,: 前幾天同組賣3059還有分別送400跟150 mo幣,03/25 12:31
,,,,→,fujimt,: 及兩小樣跟一罐水楊酸身體乳,03/25 12:31
,,,,→,fujimt,: 現在看母親節檔期會不會再有什麼優惠組合,03/25 12:32
,,,,→,bb9527oo,: 是2721元，就買了,03/25 13:44
,,,,→,lupin6,: 前兩天在一樣的平台買到這組，用折價券之,03/25 14:49
,,,,→,lupin6,: 後2571，還有登記400+150mo幣,03/25 14:49
,,,,→,sivanqueen,: 在活動期間下單，卻沒有收到贈品，感,03/25 19:11
,,,,→,sivanqueen,: 覺真差,03/25 19:11
,,,,→,sivanqueen,: 以後真的要截圖,03/25 19:11
,,,,→,shoutasuki,: 給樓上，如果有贈品，要下單前會顯示,03/25 19:21
,,,,→,shoutasuki,: 最後會拿到哪些東西；現在也可以去訂,03/25 19:21
,,,,→,shoutasuki,: 單查詢看；有時候是贈完了，其實都顯,03/25 19:21
,,,,→,shoutasuki,: 示得很清楚。還有贈品常常會跟商品分,03/25 19:21
,,,,→,shoutasuki,: 開送（可能當天可能隔一兩天）。,03/25 19:21
,,,,→,shoutasuki,,03/25 19:22
,,,,→,sivanqueen,: 經驗若是猶豫期後才寄的通常會在訂單,03/25 19:46
,,,,→,sivanqueen,: 顯示，可是沒有,03/25 19:46
,,,,→,shoutasuki,: 訂單沒有顯示，那就是沒有了，下次沒,03/25 19:54
,,,,→,shoutasuki,: 看到就收手吧，幫QQ,03/25 19:54
,,,,→,sivanqueen,: 候滿額贈還有，但結帳時沒注意到有沒,03/25 19:56
,,,,→,sivanqueen,: 有，以後都要截圖保存了,03/25 19:56
,,,,→,sivanqueen,: 謝謝s大～,03/25 19:57
,,,,→,idxxxx,: pchome的寶拉水楊酸噴霧有送3ml水楊酸精,03/26 23:19
,,,,→,idxxxx,: 華液,03/26 23:19
yuico (yuico),[情報] 后MOMO品牌週88折+10%回饋,Tue Mar 14 12:22:37 2023,看到后在momo上的折扣覺得還不錯重生秘帖跟秘帖循環都有小ML數的禮盒價錢比較好入手，但贈品還是給的很多很齊全 https://i.imgur.com/c0UoxZx.jpg3/13-3/20品牌週結帳另外再打88折重生秘帖那組打完只要$2270秘帖循環精華打完折是$1584而且買后刷MOMO卡還有10%回饋另外5%是品牌加碼的，但不確定到什麼時候～ https://i.imgur.com/LPt0eI5.jpg發現我有一張520的折價券可以用重生秘帖那組折完只要$2060再加MO幣回饋進去，這組等於不到$2000品牌週好划算呀，有想買后的可以去看一下！ ,推,autumn0121,: 謝謝分享,03/14 17:20
,,,,推,momo0417,: 好划算喔,03/14 17:58
,,,,推,mars78,: 感謝分享～,03/14 19:08
,,,,推,smiles512,: 之前買過 小樣每次都送很多,03/14 22:39
,,,,推,QQ145,: 這價錢可以買耶！看了有點心動，但母親節已,03/15 10:54
,,,,推,ptdmb6566,: 好像賣完了...沒看到上面那組,03/15 12:11
,,,,推,alice055123,: 回p大 我剛去查有看到耶@@,03/15 12:41
,,,,推,iYolanda,: 感謝資訊,03/15 18:00
,,,,推,grasstable,: 不到2000好划算！,03/16 01:33
,,,,推,M756U681,: 感謝分享,03/16 12:11
,,,,推,skye11,: 謝謝分享～,03/23 23:33
,,,,→,QQ145,: 經有跟我的天使櫃姐點單，我不能背棄她XDD,03/15 10:54
,,,,→,suweiQQ,: 他們的洗面乳用久會裂開,03/15 19:06
fwqsd65 (花花),[心得] MOMO理膚寶水新品B5全面修復凝乳禮盒,Fri Mar 10 17:51:28 2023,是否已讀取發文須知並詳閱版規(Y/N)：Yhttps://i.imgur.com/lbeifaP.jpg剛收到禮盒！這組是新品凝乳的組合還有B5瞬效全面修復精華＋化妝水小樣、鑰匙圈和髮帶、化妝包凝乳質地真的是清爽的，比萬用霜好推勻，可以上全臉喔原本以為送蠻多了結果今天賣場看這組又多送蒸氣晚安貼6片！這次還請到代言人HEBE~我覺得有加分！！https://i.imgur.com/aghlvSy.jpg有興趣的人可以去逛逛看,推,celestar,: 想知道凝乳會起屑嗎？新款的B5霜用了會,03/10 21:15
,,,,推,celestar,: 樓上指的是哪一條呢？,03/11 10:46
,,,,推,angelak765,: 喜歡B5藍瓶精華，但凝乳是我的毒藥,03/12 23:47
,,,,推,Q551540,: B5凝乳我用沒長痘痘欸,03/13 16:36
,,,,推,chunchun0229,: 回c大B5凝乳我用了不會起屑 蠻好推,03/13 18:34
,,,,推,celestar,: 有考慮入手B5小藍瓶+凝乳的組合,03/13 19:27
,,,,推,schneeprinz,: 手邊有多容安乳液 凝乳前幾天入手,03/13 23:06
,,,,推,celestar,: 安心霜清爽型的，還是比較適合冬季使用,03/13 23:18
,,,,推,the311150,: 這個B5繃帶凝乳不是抗老那系列的喔~是B,03/14 16:30
,,,,→,celestar,:,03/10 21:15
,,,,→,jessieisly,: 這條是我的毒藥 平常不長痘痘的我 擦,03/11 01:34
,,,,→,jessieisly,: 了一直長小痘痘,03/11 01:34
,,,,→,celestar,: 目前乳液是用濕潤乳液，覺得很清爽,03/11 10:47
,,,,→,jessieisly,: 會讓我長痘的是凝乳,03/11 11:04
,,,,→,chunchun0229,: 勻的,03/13 18:34
,,,,→,schneeprinz,:  質地推開凝乳會再厚一點點但跟安心,03/13 23:06
,,,,→,schneeprinz,: 霜比起來真的輕薄很多,03/13 23:06
,,,,→,the311150,: 5小白瓶&萬用霜系列的 沒有香味,03/14 16:30
Tequila1979 (　),[情報] SOFINA iP系列於momo買一送一,Thu Mar  9 10:21:15 2023,是否已讀取發文須知並詳閱版規(Y/N)：y昨天看到SOFINA的iP系列在momo有買一送一的行銷活動，滿999元登記送80mo幣(目前剩92名)，時間是3/1-3/31。不常關注這系列的價格，目前只有一條毛孔極淨黑凝膠使用中，是接近原價購入，所以覺得這個活動價格應該算很優惠。打算趁這機會也買美容液來試試。以上資訊分享給大家~~,推,littlestuden,: 感謝分享，之前看到被網友生火黑凝,03/09 12:53
,,,,推,tff5656,: 之前用過他們的美容液我覺得吸收蠻快，也,03/09 17:37
,,,,推,mbjlk,: 立馬買了哈哈,03/09 22:28
,,,,推,mars78,: 土台美容液可用看看 有保濕感然後真的吸,03/10 12:52
,,,,→,littlestuden,: 膠，買一送一好划算,03/09 12:53
,,,,→,tff5656,: 很清爽！,03/09 17:37
,,,,→,cawaiimaple,: ip系列蠻常5折或買一送一的，所以沒,03/09 23:50
,,,,→,cawaiimaple,: 特價時就不買XD,03/09 23:50
,,,,→,Tequila1979,: 康是美現在有任選兩件5折的優惠,03/10 10:52
,,,,→,mars78,: 收很快!! 我自己覺得臉有變嫩變亮一些,03/10 12:52
,,,,→,pmamcz8546,: 好像很可以~,03/10 16:48
akman (綠茵),Re: [請益] momo上330ml sk2是真貨嗎,Sat Feb  4 13:31:53 2023,※ 引述《hunderdam (? ? 惽)》之銘言：: 最近想在momo上買sk2: 330ml的大概都5xxx左右: 他們很多都標榜貨源是百貨公司 但這個價格百貨公司真的買的到嗎?: 另外查之前有人說330ml已經停產了?: 不知道是真的假的還是又重新生產了: 有人在momo上買過330ml的sk2嗎?請問一下，現在Momo上賣的更便宜了，才4開頭......不知道是什麼貨，比專櫃便宜好多，有人在Momo買過來用過嗎？有沒有問題呢，謝謝,推,oOWENo,: 因為還有效期的問題,02/04 14:07
,,,,推,shibababy,": Momo官方直營現在$7068, 滿6000送600",02/04 14:44
,,,,推,cookie0820,: 會不安心就買momo直營的阿！不要為了,02/04 15:25
,,,,推,gn0391328,: 好市多330是4799的樣子 貨源也不用擔,02/04 16:56
,,,,推,brian8110080,: 上禮拜才去好市多（高雄），店員說,02/06 20:39
,,,,→,akman,: Momo到2025年1月還很久,02/04 14:27
,,,,→,ariel0829,": 有的是航空版,也有海外版,所以買這種貴",02/04 14:29
,,,,→,ariel0829,": 的保養品,還是買官方直營店吧",02/04 14:29
,,,,→,shibababy,: 等於$6468又送11樣贈品 買水貨不安心又,02/04 14:44
,,,,→,shibababy,: 不見得划算吧,02/04 14:44
,,,,→,cookie0820,: 省錢在那邊讓自己整天懷疑東懷疑西,02/04 15:25
,,,,→,gn0391328,: 心,02/04 16:56
,,,,→,brian8110080,: 最近都沒有sk2，是不定期的檔期。,02/06 20:39
charlotte01 (CHARLOTTE),[情報] Momo OLAY高效透白光曜精華2入組,Thu Dec 15 13:55:53 2022,"最近從寶拉0.3%a醇升級到1%a醇，單用會有刺痛感，剛好看到適合A醇前當打底的OLAY高效透白光曜精華，比之前在屈臣氏看到的便宜，分享給大家https://i.imgur.com/WKWcM0j.jpgOLAY高效透白光曜精華 30ml 超值2入組只要$1,099",推,angelgirl13,: 我不太愛這罐欸 那個吸頭用沒多久就,12/15 16:13
,,,,推,millachen,: 我正要回雙十一價格就看到樓上回了XD,12/15 17:19
,,,,推,serene469,: 不明白使用a醇為何要打底？,['']
,,,,推,serene469,: 商人的行銷手法？,12/15 20:04
,,,,推,sally4828,: 國外出到第四代了 台灣還卡在第二代,12/15 20:36
,,,,推,angelgirl13,: c大是看mited大大的文ㄅ 他不是說把,12/15 22:21
,,,,推,ovalcircle1,: 這罐覺得好用，臉有變亮,12/16 00:31
,,,,推,zzz41432,: 這罐比霓淨思好用 霓的才叫做黏…,12/16 00:48
,,,,推,keyas0403,: 有買 用在a醇之後 有用的時候臉看起來,12/16 05:00
,,,,推,gn00093006,: 覺得它的滴管超難用…,12/16 11:16
,,,,推,aa2191290616,: 這罐有味道嗎,12/16 12:50
,,,,推,Enfys,: 覺得蠻好用的,12/16 13:19
,,,,推,sendwish5566,: 這罐吸頭吸不到底，最後要甩出來,12/16 20:09
,,,,推,nineuniverse,: 這罐油肌好用真的會白,12/16 22:36
,,,,推,all0917,: 有哦！m大文章有說，敏感肌可把a醇,12/16 22:46
,,,,推,misscat719,: 這罐我也有用 搭配珀萊雅紅寶石 很讚,12/17 12:01
,,,,推,lily5836,: 滴管極難用+1 都懷疑裡面是空了嗎？ 結,12/17 23:23
,,,,推,PinHsuang,: 覺得擦起來不會黏(本身油肌），倒是吸,12/19 01:54
,,,,推,sophia990601,: 有變亮！！推這瓶 proX也不錯,12/20 11:31
,,,,推,meltingym,: 不喜歡這罐覺得難吸收，還是pro x好用,12/20 20:51
,,,,推,y789y,: 這個敏感肌不知道能不能用…,12/21 11:14
,,,,→,angelgirl13,: 卡卡的 而且這罐的黏膩感 很難適應,12/15 16:13
,,,,→,angelgirl13,: 是說 有些人會對b3敏感吧？ 我倒是覺,12/15 16:14
,,,,→,altus925,: 雙11時再多送面膜2片，化妝水50mlx2，,12/15 17:13
,,,,→,altus925,: 價格是999，但過了XD,12/15 17:13
,,,,→,millachen,: 1099算是平常就有的價格，我也不喜歡,12/15 17:19
,,,,→,millachen,: 這隻的頭有時候卡卡的，要重新打開一,12/15 17:19
,,,,→,millachen,: 次才會好，但一瓶500多的精華我覺得可,12/15 17:19
,,,,→,millachen,: 以啦，寶拉20%的我會微敏感，小白瓶就,12/15 17:19
,,,,→,millachen,: 完全ok,12/15 17:19
,,,,→,angelgirl13,: 這個當打底欸 他是說b3跟a醇很適合一,12/15 22:21
,,,,→,angelgirl13,: 起用,12/15 22:21
,,,,→,angelgirl13,: 成分不衝突阿 這罐用起來我就覺得皮,12/15 22:23
,,,,→,angelgirl13,: 膚不舒服：(,12/15 22:23
,,,,→,eric5604,: 這系列改版得很亂 一家寶雅看過三種,12/16 03:37
,,,,→,keyas0403,: 會變白 但沒用就沒差了,12/16 05:00
,,,,→,all0917,: 放保養步驟最,12/16 22:46
,,,,→,all0917,: 後面，前面先打底。,12/16 22:46
,,,,→,lily5836,: 果是吸不起來。 個人覺得不會太黏，好吸,12/17 23:23
,,,,→,lily5836,: 收，但效果不明顯。,12/17 23:23
,,,,→,PinHsuang,: 管很難用+1,12/19 01:54
,,,,→,meltingym,: XD,12/20 20:51
Anahita (Anahita),[情報]  AHC超能A醛緊緻組合 momo,Thu Dec  1 10:44:08 2022, 是否已讀取發文須知並詳閱版規(Y/N)：Yhttps://i.imgur.com/gHVOSiJ.jpg品名：AHC超能A醛緊緻精華+乳霜之前在蝦皮有買過一瓶，大概都600左右這個的組合蠻優惠的而且之前版上也有推這瓶還有送一瓶50ml的維他命C安瓶精華以及$80的mo幣加入購物車後還有AHC的小禮包贈送活動只有到今天,推,lineven,: 感謝分享，已購,12/01 11:39
,,,,推,windlan,: 感謝分享,12/01 15:04
,,,,推,catharina,: 請問原po精華一瓶約用多久呢~,12/01 16:16
,,,,推,minision,: 謝謝分享已購買，精華使用感跟契爾氏0.,12/01 19:09
,,,,推,cathylien,: 感謝分享,12/01 19:14
,,,,推,chugu,: 感謝分享～,12/01 20:06
,,,,推,kumalan0,: 雙11買送贈品，醫美節我也有買,12/01 23:04
,,,,推,rosalieshin,: 感謝分享,12/01 23:37
,,,,推,mmpp,: 上個月在蝦皮買到精華750兩瓶 划算,12/02 23:55
,,,,推,s212gj,: 想問樓上跟蝦皮哪個賣家買到的,12/03 09:29
,,,,推,kumalan0,: 我官網買750太便宜我大概一瓶600多,12/04 03:09
,,,,→,lineven,,12/01 11:40
,,,,→,minision,: 1差不多（但比較清爽）,12/01 19:09
,,,,→,kumalan0,: 長期抗老夥伴就她,12/01 23:04
,,,,→,kumalan0,: 我買精華,12/01 23:04
,,,,→,Anahita,: 回c大我沒有注意過耶,12/01 23:11
,,,,→,babarinna,: 我精華每天晚上用，大概2個月用完,12/02 18:59
,,,,→,kumalan0,: 750兩瓶真的好便宜～是聯合利華官方蝦,12/04 03:10
,,,,→,kumalan0,: 皮嗎,12/04 03:10
,,,,→,kumalan0,: 我最便宜買到通路康是美醫美節或雙11聯,12/04 03:11
,,,,→,kumalan0,: 合利華蝦皮官方,12/04 03:11
,,,,→,makeitso,: 750兩瓶真的好便宜,12/06 16:10
smiles512 (Tina),[情報] 百優乳霜momo 75ml $1999,Wed Nov 23 11:01:47 2022,黑五折價券 11/23-11/24限時兩天50ml $1499 29.98/ml75ml $1999  26.6/mlhttps://i.imgur.com/7qqaykq.jpghttps://i.imgur.com/r1L9VvN.jpg刷桃子卡還有5%雙11忍住沒想到黑五忍不住希望冬天趕快來啊！,推,sapphirehaha,: 我冬天都用這瓶認真好用，沒看過這,11/23 11:10
,,,,推,jeanloving,: 感謝分享！！,11/23 11:15
,,,,推,rebbeca,: 請問折價券怎麼折這麼多？謝謝,11/23 11:24
,,,,推,kakyusei2,: 感謝分享,11/23 11:46
,,,,推,sane0519,: Momo好像還可以累會員點數,11/23 11:52
,,,,推,isgreenmo,: 感謝分享~~,11/23 12:05
,,,,推,yu0917,: 雙11比較便宜你都能忍住，位什麼這個忍不,11/23 12:06
,,,,推,akane1234,: 想知道雙11價格+1,11/23 12:39
,,,,推,sane0519,: 雙11官網的話自選10個小樣跟折扣碼 mom,11/23 13:22
,,,,推,yu0917,: 我只有line跟朋友討論編輯過的圖可以提供,11/23 13:27
,,,,推,yu0917,: 554LP出貨就入帳。另外當時還有100的LP紅,11/23 13:32
,,,,推,f7279,: 75ml售完了QQ,11/23 13:43
,,,,推,mikiworldpea,: 75ml可以擦到天荒地老了,11/23 14:08
,,,,推,spp782002,: line購物的好讚呀,11/23 14:27
,,,,推,wnj0328,: friday購物公司貨1m18.625元更便宜，但他,11/23 18:24
,,,,→,sapphirehaha,: 麼便宜已入手！,11/23 11:10
,,,,→,ariel0829,": 是官方直營,還不是平輸耶",11/23 11:14
,,,,→,kakyusei2,: 已購入,11/23 11:46
,,,,→,yu0917,: 住,11/23 12:06
,,,,→,spp782002,: 雙11時怎麼賣有人可以分享嗎,11/23 12:12
,,,,→,sane0519,: o的話就有一堆贈momo幣跟贈品 現在好像,11/23 13:22
,,,,→,sane0519,: mo幣只用抽的,11/23 13:22
,,,,→,yu0917,,11/23 13:28
,,,,→,yu0917,: 86ml百優+可以挑13樣小樣=$2520+回饋554LP,11/23 13:30
,,,,→,yu0917,: 包，這個要等到下個月,11/23 13:33
,,,,→,yu0917,,11/23 13:34
,,,,→,yu0917,: 順便提供週年慶價格,11/23 13:35
,,,,→,yu0917,: momo這個價格只是差不多可以買。沒有到黑,11/23 13:35
,,,,→,yu0917,: 五驚天動地哭么便宜,11/23 13:35
,,,,→,wnj0328,: 是賣18ml的4入,11/23 18:24
