Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
,,,,推,una11235,: MAC這期我也默默覺得沒有那麼福，,11/26 23:04
,,,,推,kotomi,: 看起來一堆出清，手拿鏡很多人轉賣,11/26 23:38
,,,,推,lydia09,: 很超值耶！,11/27 21:12
,,,,推,simm7,: 拿到660+1但寧願換可淺一點的，而且期效印,11/28 18:24
,,,,推,djuri,: 收到了，唇膏21年10月製造效期三年，還ok,11/28 19:21
,,,,推,sunsun1031,: 我也拿到130，覺得喜歡,11/28 22:11
,,,,推,jojopopo2002,: 真的超值欸！唇霜之前試用過朋友的,11/29 03:58
,,,,推,wgbbr,: 我的是665，還不賴,12/01 00:04
,,,,推,audreykuo,: 我也是拿到130，拿到一個月其他都還沒,12/01 20:07
,,,,→,sunnyday617,: 滯銷 現在還可以買…還能用折價券QQ,11/26 13:45
,,,,→,joria,": 鏡XDD , 我拿到的唇膏是#130，看似是百搭",11/26 14:40
,,,,→,joria,,11/26 14:40
,,,,→,tiiyuway,: 樓上顏色好看,11/26 14:54
,,,,→,miamie,: 細看了看內容物，幾乎都是試用品，認真覺,11/26 18:37
,,,,→,miamie,: 得有種在出清的感覺,11/26 18:37
,,,,→,djuri,: 終於趕上了,11/26 19:53
,,,,→,una11235,: 當然只用價格看,11/26 23:04
,,,,→,una11235,: 還是很值，但是很多小樣，並且品牌,11/26 23:04
,,,,→,una11235,: 手拿鏡我真的,11/26 23:04
,,,,→,una11235,: 不需要（個人意見）,11/26 23:04
,,,,→,teresa0625,: 感覺很讚,11/27 18:49
,,,,→,hsiang1023,: 超值!!,11/28 14:12
,,,,→,simm7,: 象中很短,11/28 18:24
,,,,→,jojopopo2002,: 覺得超好用但捨不得入手，這樣算下,11/29 03:58
,,,,→,jojopopo2002,: 來好划算,11/29 03:58
,,,,→,audreykuo,: 拿出來用,12/01 20:07
wan0129 (wan),[情報] MOMO倩碧小花腮紅買一送一,Sun Nov  6 17:56:34 2022,MOMO小花腮紅任選買一送一顏色選擇還蠻多的https://i.imgur.com/fEKHbjg.jpg送的https://i.imgur.com/lwEktwC.jpg,推,ptpp,: 沒了QQ,11/06 18:19
,,,,推,smi1e,: 持久又自然,11/08 05:27
,,,,推,zuotiir,: 唯一一個小缺點用久了卡榫會鬆,11/08 11:53
,,,,推,bettywei313,: 一顆其實可以用很久,11/08 16:14
,,,,推,dessert,: Momo寄送沒有保護，直接兩塊腮紅放紙箱，,11/09 08:06
,,,,推,tiiyuway,: 好雷啊,11/09 13:02
,,,,→,wan0129,: 我剛買5、8號還可以買，我比較喜歡這種可,11/06 18:35
,,,,→,wan0129,: 以自己選的，比較不喜歡隨機送的那種,11/06 18:35
,,,,→,herisman,: 倩碧腮紅真的好用 可以用很久,11/07 14:37
,,,,→,yuqin,: 感謝分享,11/09 02:00
,,,,→,dessert,: 收到的腮紅直接跟底座分離（哭哭,11/09 08:06
smiles512 (Tina),[情報] Make up for ever momo買1送1,Wed Nov  2 16:49:09 2022,年初剛入手柔霧空氣粉餅覺得滿遮瑕的最近逛到粉芯2入1111 覺得超划算有聽說好像要停產 色號很不齊全https://i.imgur.com/INxrrDh.jpg在想要不要囤粉芯如果真的停產我會哭今年的蜜粉新品也送一個正貨蜜粉餅但柔霧空氣粉餅還是我的愛還有黑特霧買1送1但沒用過不知道有沒有版友分享心得https://i.imgur.com/lEZfmxC.jpg,推,sapphirehaha,: 天啊好便宜！我剛剛已經手滑買了一,11/02 17:16
,,,,推,lalaberry,: 已入手感謝情報,11/02 17:25
,,,,推,cherryy,: 我去官網還有app都沒有看到QQ,11/02 18:15
,,,,推,alpacahow,: 黑特霧很控油比較適合夏天喔！持妝效果,11/02 18:19
,,,,推,dreamycc,: 這個停產我真的會哭 我色號R210網路上早,11/02 19:18
,,,,推,yayarm,: 感謝情報 已補貨粉餅蕊,11/02 19:25
,,,,推,a3356238,: 停產真的會哭QQ,11/02 20:31
,,,,推,BooF423,: 我也是210色號 都買不到了QQ,11/02 21:11
,,,,推,baebaeseal,: 同推210難怪之前都買不到補充蕊,11/02 21:15
,,,,推,toplvgirl,: 是有聽到說要改版但都沒210的蕊，只好,11/02 22:12
,,,,推,smile871121,: 天吶才剛週年慶買完一摸一樣的品項,11/02 22:51
,,,,推,nicolelu7,: 黑特霧非常優秀，自從開始口罩不離身,11/02 23:28
,,,,推,shumanlovee,: 黑特霧夏天超讚但一定要搖勻！活氧,11/03 01:18
,,,,推,wiiiiinnie,: 感謝情報 已購入,11/03 02:14
,,,,推,vivi0527,: 感謝情報,11/03 02:37
,,,,推,racheal425,: 買了粉餅，謝謝分享。,11/03 07:48
,,,,推,cperry,: 買粉餅，謝謝分享,11/03 10:42
,,,,推,vn506695,: 買蜜粉餅，很優惠，謝謝,11/03 12:45
,,,,推,imyiyilin,: 感謝情報！好便宜！！,11/03 13:06
,,,,推,pinky0811,: 請問對額頭容易出油的，有推薦哪款蜜粉,11/03 14:13
,,,,推,joy25881371,: 買了粉餅 感謝,11/03 15:00
,,,,推,Thecp,: 感謝情報 買了粉餅跟噴霧,11/03 16:27
,,,,推,qoo80537,: 官網app也有蜜粉買一送一 ，而且還有11%,11/03 16:28
,,,,推,ert73201,: 回樓上P大，我油肌是用HD蜜粉喔～,11/03 22:08
,,,,推,pinky0811,: 謝謝e大～另外請問he蜜粉餅好像沒付粉,11/04 00:04
,,,,推,cmf210,: 已手刀購入 感謝大大分享,11/04 12:03
,,,,推,micro0528,: 感謝情報分享！馬上手刀購入XD,11/04 14:00
,,,,推,micro0528,: 感謝情報，來補貨粉餅，momo刷黑狗卡,11/04 15:59
,,,,推,noomlluf72,: 感謝情報,11/05 00:41
,,,,推,cmf210,: 謝謝分享 多買一點不同的來用用看,11/05 16:00
,,,,推,linpudding,: 不知道225跟215差多少？,11/05 18:55
,,,,推,toplvgirl,: 樓上可以去專櫃半臉半臉試試,11/05 19:35
,,,,推,tristeice,: 回購蜜粉1＋1，感謝情報,11/06 11:58
,,,,推,jill413,: 蜜粉餅真的推爆 不是超級持妝，但是粉超,11/07 12:13
,,,,推,plutooo,: 粉餅超快售完的 後來看只剩一個色號 感,11/08 10:35
,,,,推,madqueen,: 感謝情報,11/13 22:47
,,,,→,sapphirehaha,: 組        感謝情報,11/02 17:16
,,,,→,alpacahow,: 是真的很好，不過不太防蹭,11/02 18:19
,,,,→,dreamycc,: 就都買不到 昨天咬牙買Y215希望可以加減,11/02 19:18
,,,,→,dreamycc,: 用,11/02 19:18
,,,,→,toplvgirl,: 硬著頭皮在蝦皮美妝買了3盒，215那天在,11/02 22:12
,,,,→,toplvgirl,: 櫃上試過會灰灰的很尷尬,11/02 22:12
,,,,→,smile871121,:,11/02 22:51
,,,,→,nicolelu7,: 後，持妝不能沒有他,11/02 23:28
,,,,→,shumanlovee,: 水我自己是當妝前打底用或加在粉底,11/03 01:18
,,,,→,shumanlovee,: 裡,11/03 01:18
,,,,→,mini0818,: 感謝情報！！,11/03 02:16
,,,,→,puyung,: 感謝分享原本在觀望的 現在有理由了,11/03 10:52
,,,,→,pinky0811,: 或粉餅嗎？因為額頭出油導致瀏海也油了,11/03 14:13
,,,,→,pinky0811,: …..,11/03 14:13
,,,,→,qoo80537,: 回饋,11/03 16:28
,,,,→,pinky0811,: 撲對嗎？那….一般市售粉撲放的進粉餅,11/04 00:04
,,,,→,pinky0811,: 盒嗎？,11/04 00:04
,,,,→,micro0528,: 用linepay可以再折5%，不無小補,11/04 16:00
,,,,→,ert73201,: 回P大，他們蜜粉餅沒有粉撲，我沒放過,11/05 00:21
,,,,→,ert73201,: 粉撲，但是目測一般粉撲沒辦法放進去的,11/05 00:21
,,,,→,jill413,: 細妝感超美,11/07 12:13
,,,,→,plutooo,: 謝分享,11/08 10:35
,,,,→,tristeice,: 想回頭買粉餅的時候沒了QQ,11/10 05:09
pinky033 (荔枝),[情報] Momo今日限定粉持久送粉保濕,Tue Sep 27 11:14:15 2022,https://i.imgur.com/lEvGvf4.jpg網頁上寫說贈品可選色號不過放進購物車後沒辦法選贈品色號1W1反正我是已經下單了買啦！哪次沒買！,推,pujunken,: 剛靠櫃拿試用，已經沒了，有問櫃姐我的,09/27 12:21
,,,,推,karorina,: 感謝分享，本來不打算再補底妝，看到文,09/27 15:18
,,,,推,nicolelu7,: 粉持久真的是持妝必敗一生推欸，粉保,09/27 15:22
,,,,推,pinkaren,: 我是買前一天活動粉持久贈水啵啵也很划,09/27 15:40
,,,,推,yu1314,: 1c0沒了 QQ,09/27 19:51
,,,,推,stinstin,: 早上下訂，下午就收到了,09/27 21:29
,,,,推,bobochou,: 買了,09/27 23:38
,,,,推,ikaziotasih,: 晚半小時看到QQ,09/28 00:29
,,,,推,deven9,: 也收到了 但是沒有壓頭...,09/28 20:29
,,,,→,pujunken,: 色號，太讚了我要來買！,09/27 12:21
,,,,→,karorina,: 章還是馬上下單了哈哈,09/27 15:18
,,,,→,nicolelu7,: 濕妝感輕透的還不錯,09/27 15:22
,,,,→,pinkaren,: 算,09/27 15:40
,,,,→,confuse7,: 今明兩天還有送水啵啵的,09/28 10:03
chcio101 (秋山),[閒聊] momo beauty box 感覺好超值！,Wed Aug 10 14:41:50 2022,前幾天看到有人開箱八月的momo beauty box雖然裡面有蠻多是試用裝不過都是耳熟能詳的大品牌好心動！但八月的已經售完了每三個月才賣一次下次要等到十一月QQ想問一下買過的大家可不可以跟我分享一下以往都出現過什麼東西呢～我來看看有沒有很吸引我><如果有的話我要設個鬧鐘去搶十一月的！！,推,yuni0205,: 東西真的蠻豐富的，從頭到腳都有,08/10 16:34
,,,,推,miss25,: 我這次有買到 訂過一次下次就會自動配送了,08/10 21:52
,,,,推,hscpsarah,: 上期也很讚,08/11 10:24
,,,,推,teresa0625,: 我之前訂過也沒取消，但沒有自動配送Q,08/13 09:40
,,,,推,ggtty8112,: 要訂閱才會自動配送，扣款前一天有簡訊,08/13 14:44
,,,,→,abc950279,: 查一下就有了,08/10 15:38
,,,,→,teresa0625,: Q,08/13 09:40
,,,,→,ggtty8112,: 通知，不喜歡可以取消，隔天就不會扣,08/13 14:44
,,,,→,ggtty8112,: 款配送，之後想要要再訂閱。,08/13 14:44
cufish0602 (異想幻魚),[情報] momokate怪獸唇膏3入888,Fri Jul 15 00:08:02 2022,上次沒搶到剛好有mo幣快到期三不五時上去看看被我買到啦不過要等到12點真的好累年紀大不能熬夜...然後滿899還有送ALLIE 防曬我自己湊了透明唇蜜不得不說888跟899這價格有夠賊祝大家都能買到喜歡的色號~晚安,推,pinky033,: 色號齊全耶XDD,07/15 00:19
,,,,推,alicesfyang,: 我也下單了 終於買到11可以安心睡了,07/15 00:31
,,,,推,connie0802,: 已下單！終於有2號了！,07/15 00:43
,,,,推,smallhouse88,: 謝謝分享！這次色號好齊,07/15 00:45
,,,,推,tsuta,: 可惡只想買02其他兩色選不出來,07/15 01:02
,,,,推,gloria963852,: 已下單！終於買到2號,07/15 01:31
,,,,推,TATSUCHEN,: 感謝感謝下單了！,07/15 02:11
,,,,推,ovalcircle1,: 又沒買到:(,07/15 07:38
,,,,推,in528,: 想再買一支2號，又沒了QQ哈哈當省錢,07/15 11:05
,,,,推,somestory,: 感謝分享～還是沒搶到2 T^T,07/15 12:39
,,,,推,aya130,: 一個沒忍住也跟著下單了 選了4 9 13 期待,07/15 14:27
,,,,推,connie0802,,07/15 15:31
,,,,推,alicesfyang,,07/15 15:34
,,,,推,jessica8870,: 謝謝分享 可惜想要色號沒了QQ,07/15 18:14
,,,,推,chi1206,: 出貨真的超快..凌晨下訂剛才就收到了,07/15 19:23
,,,,推,vivilin320,: 太晚看到，都沒貨了...,07/15 23:19
,,,,推,purplesheep,: 今天早上就買不到2了，下班逛寶雅看,07/15 23:40
,,,,推,tsuta,: 蝦皮美妝有補貨了大家可以參考看看,07/16 00:28
,,,,推,imaydaying,: 在蝦皮買到了！還可以折120元～,07/16 13:43
,,,,推,dinac,: 終於搶到11 QQ,07/16 18:39
,,,,推,pingtzyy,: 上個月直接帶了3、7、11，有沒有人可以,07/17 16:43
,,,,推,gaga326,: 2滅不了，買吧～,07/17 17:45
,,,,推,purplesheep,: 已入手2、3、14，好想再買11，求滅火,07/17 18:39
,,,,推,alicesfyang,: 被燒到14…猶豫要不要收，擔心這色,07/18 15:05
,,,,推,aya130,,07/18 18:48
,,,,推,ctm0503,: 補貨了。看推文買了2 11。 另外一隻選9,07/29 00:16
,,,,→,cufish0602,: 所以結帳後趕快來分享,07/15 00:26
,,,,→,alicesfyang,: XD,07/15 00:31
,,,,→,TATSUCHEN,: 手邊有2 3 5，再買了3 4 12,07/15 02:12
,,,,→,aya130,: 新色13號,07/15 14:27
,,,,→,connie0802,: 這配送速度太可怕,07/15 15:31
,,,,→,alicesfyang,:,07/15 15:34
,,,,→,alicesfyang,: 我的也到貨了！發現只要不給宅配通,07/15 15:35
,,,,→,alicesfyang,: 都蠻快的XDD,07/15 15:35
,,,,→,purplesheep,: 到架上最後一隻2，立刻帶回家，真的,07/15 23:40
,,,,→,purplesheep,: 好看又百搭耶！,07/15 23:40
,,,,→,pingtzyy,: 滅火2，不然又要下手了QQ,07/17 16:43
,,,,→,gaga326,: 我覺得14也很好看！,07/17 17:46
,,,,→,tff5656,: 11很日常 真的可以收,07/17 18:53
,,,,→,alicesfyang,: 只適合夏天擦,07/18 15:05
,,,,→,aya130,: 我覺得這個試色影片很棒 然後看完之後每個,07/18 18:48
,,,,→,aya130,: 色號都超燒,07/18 18:48
haruka15 (Haru*),[情報] KATE怪獸唇膏momo補貨了,Fri Jun 10 19:22:18 2022,之前看板上推有開始默默看色號想說有機會要買剛好昨天要買618活動特價的餐具想說順便結帳沒有想到只剩兩種色號可以挑！QQ今天無聊看又補了馬上火速購買（我買的是 5 10 11！但沒有1 2 7（其實我很想買7~~~希望送來不會讓我失望！https://i.imgur.com/r9R4uvN.jpg-----Sent from JPTT on my iPhone,推,connie0802,: 我今天凌晨1點下單然後剛才下午3點收,06/10 19:51
,,,,推,LIELIELIEMS,: 最近被燒到 今天已經在康是美下單2,06/10 22:56
,,,,推,cufish0602,: 現在看到想買的顏色已經沒了...大家,06/10 23:15
,,,,推,Courtney,: 剛好買新的三色～,06/11 13:34
,,,,推,neptunefish,: 謝謝原po的情報.但是想買的都沒貨了.,06/11 17:22
,,,,推,Corgi9487,: 真的好用 一隻已經用光光（汗,06/12 01:30
,,,,→,connie0802,: 到！實在太有效率～～,06/10 19:51
,,,,→,LIELIELIEMS,: 號了><,06/10 22:56
,,,,→,cufish0602,: 手下留情啊,06/10 23:15
,,,,→,neptunefish,: hahaha,06/11 17:22
mizumizu (Mizu),[情報] MOMO倩碧小花腮紅 買一送一,Sun May 15 00:13:23 2022,剛剛朋友分享，MOMO今天限定倩碧小花腮紅買一送一，錯過這麼多次終於跟上當花農的腳步了～https://i.imgur.com/pb4Hu41.jpg贈品的部分選擇還多的，有腮紅和打亮。https://i.imgur.com/AmoEleq.jpg,推,haruka15,: 選色困難..本來想買8 結果這次沒有QQ,05/15 01:01
,,,,推,mimzyzhu,: 剩沒幾個色號><,05/15 01:27
,,,,推,yumihee,: 原本想要#17、#18，結果一組不能同時選..,05/15 01:37
,,,,推,panhoho,: 15必收，08甜美05氣質，12中規中矩,05/15 01:39
,,,,推,fulluf,: 私心很喜歡14～很不挑人的顏色,05/15 13:58
,,,,推,Yumimei,: 14是我入坑第一顆，也是第一個凹的小花,05/16 02:23
,,,,推,Fanning,: 上次買一送一入手15和發光04草莓起司，現,05/16 12:32
,,,,推,zoewei2001,: 謝謝分享,05/16 16:02
,,,,推,sharline1013,: 今天收到 買了05和發光01，結果兩顆,05/16 19:11
,,,,推,july22,: 今天也擦發光 01 覺得相較於 05 發光 01,05/16 21:24
,,,,推,suhsuan829,: 可惡今天才看到QQ,05/18 00:23
,,,,推,abc1101,: 太晚看到 已經有2顆還是想湊XD,05/18 12:56
,,,,→,yumihee,: .默默收手XD,05/15 01:37
,,,,→,Fanning,: 在草莓起司變成我的最愛XD,05/16 12:32
,,,,→,Fanning,: 小花腮紅真的紅的很有道理,05/16 12:33
,,,,→,sharline1013,: 好像XD,05/16 19:11
,,,,→,july22,: 比較偏橘+元氣感，05 稍微偏裸粉，氣質感,05/16 21:24
,,,,→,m0665360111,: 選色困難ㄚㄚㄚㄚ，要剁手了,05/17 18:01
wendykchu (Wendy),[情報] MOMO資生堂國際櫃底妝又送刷子了,Thu Apr 21 12:39:22 2022,這次有券沒券價差沒有很大，但還是可以領一下XDhttp://i.imgur.com/2JXok3k.jpg去年買過，刷子真的非常好用。(去年比較便宜)http://i.imgur.com/E0pof2I.jpg這次買了這組，券後1300。還有粉底液送美妝蛋，覺得有點遜就沒有截圖。-----Sent from JPTT on my HMD Global Nokia 8.3 5G.,推,reset101,: 去年買了覺得粉餅很好用 但用送的刷子不,04/21 13:19
,,,,推,wu8311199494,: 推推,04/21 13:19
,,,,推,pennylins,: 沒有140了QQ,04/21 14:42
,,,,推,Unalee0615,: 粉底液的色號都不補淺色了 好傷心QQ,04/21 14:52
,,,,推,thebryanchen,: 目前做過內眼線、眉毛，內眼線最推,04/21 16:17
,,,,推,whereislove,: 我搞笑了XD 和另一篇送厚敷刷的搞混,04/21 18:45
,,,,→,reset101,: 太遮毛孔 謝謝情報,04/21 13:19
,,,,→,pennylins,: *更正130，謝謝分享~~,04/21 14:42
,,,,→,thebryanchen,: 。眉毛三四年後確實會有一點紅紅淡,04/21 16:17
