id,source,keyword,time,comment,score
1230,mobile01,蝦皮,2023/6/13,5/11 momo第一批預購，但到現在都還沒顯示出貨.......下面是附註6/13-6/19間出貨（怎麼感覺被騙了？）,0.000038
1233,mobile01,蝦皮,2023/6/13,"straypoei wrote:5/11 momo第...(恕刪) 我確認購買後他們簡訊說6/20會出貨 請各位讀者們支持""無視無理取鬧者""運動~簡單的說就是別去理會惡意回文的言論讓它們自動的消失!還給版面",0.001575
1235,mobile01,蝦皮,2023/6/13,straypoei wrote:5/11 momo第...(恕刪) 只要6/19日前出貨就不算騙你了呀?,0.000054
1237,mobile01,蝦皮,2023/6/13,"5/12 在三創一樓ROG下訂，下訂時也是說應該6/13到貨，但是到目前都沒下文，只說""最快""要明天之後。不知道會拖到甚麼時候?",0.000328
1239,mobile01,蝦皮,2023/6/13,5/15在高雄的Game休閒館預購，到現在也都還沒有通知領貨，這樣看來今天根本拿不到,0.000814
1241,mobile01,蝦皮,2023/6/13,5/24燦坤網路門市訂購據網友說網路門市5/23才放上來應該有機會在月底前拿到客服是說依序出貨但是若缺貨等太久會協助退款就等等看吧,0.000033
1243,mobile01,蝦皮,2023/6/13,"ASUS 連後勤補給都做不好,甚麼時候出貨沒人知道",0.000047
1245,mobile01,蝦皮,2023/6/13,我看FB社團，國外很多人都已經陸續到貨開箱了，反而原產地台灣還不知道甚麼時候才會到貨,0.030139
1249,mobile01,蝦皮,2023/6/13,"蝦皮的GAME休閒館訂購,今天賣家通知已寄出~",0.004652
1251,mobile01,蝦皮,2023/6/13,16:15 更新：PC24 已經顯示出貨了(廠商自行配送，查不到單號)看看明天會不會到貨~-------------------------------------------------------------5/11 PChome24 下單的~說是6/13-6/15出貨...目前也是沒動靜...,0.000223
1259,mobile01,蝦皮,2023/6/13,我也是看了國外臉書社團，他們在前一天就安排出貨，現在一堆玩家開始在研究換SSD，還有玩系統調整了，反觀台灣原產地，貨源、物流、資訊都慢一拍。早知道筆電不要先賣掉了XD現在想玩遊戲都沒有東西可以玩，台灣ASUS真的要加油啊...,0.234238
1266,mobile01,蝦皮,2023/6/13,tkobe wrote:蝦皮的GAME休閒館...(恕刪) 看來目前是Game休閒館效率最好~,0.784018
1270,mobile01,蝦皮,2023/6/13,"5/11當天momo預購...原本說6/13出貨..目前無聲無息中,早知道現場去買...新聞說小七就有得買?",0.001195
1271,mobile01,蝦皮,2023/6/13,個人覺得16GB RAM確實少了畢竟是裝WINDOWS~還要分配一部分當顯存現在RAM便宜得要命，SSD也很便宜........華碩沒給個高配版當選擇........難道是想之後出升級版多割一次韭菜?,0.006132
1274,mobile01,蝦皮,2023/6/13,第一次想送錢給他賺，不知道是搞飢餓行銷還是怎樣，到處都買不到，那就算了,0.00013
1277,mobile01,蝦皮,2023/6/13,"dabomb wrote:我看FB社團，國外很...(恕刪) 上禮拜國外就陸續有人發 Best Buy 到貨文, 真的很香!",0.162046
1281,mobile01,蝦皮,2023/6/13,第一批預購yahoo下午4點多顯示已出貨,0.001863
1285,mobile01,蝦皮,2023/6/13,"momo的也已經出貨了，看起來效率還不錯啦 請各位讀者們支持""無視無理取鬧者""運動~簡單的說就是別去理會惡意回文的言論讓它們自動的消失!還給版面",0.207898
1297,mobile01,蝦皮,2023/6/13,已經看到新聞華碩說一開始預購就秒殺目前訂單已經排到第三季感覺是有的等了 The Force will be with you allways!,0.002003
1301,mobile01,蝦皮,2023/6/13,"回報...5/11 momo預購 6/13 PM 5:35出貨了..現在已經超過6點,看起來要明天才能到了..",0.000049
1303,mobile01,蝦皮,2023/6/13,MOMO首批 5/11 出貨了！,0.012005
1306,mobile01,蝦皮,2023/6/13,回報MOMO 6/11訂購 6/13 16:05顯示已出貨。,0.00024
1310,mobile01,蝦皮,2023/6/13,沒錯剛看到momo已出貨簡訊通知，也看到大家踴躍貼出貨文（不是股票版），相信明天大家都可以開心開始玩了🥹🥹,0.262995
1322,mobile01,蝦皮,2023/6/13,好市多,0.999962
1324,mobile01,蝦皮,2023/6/13,這是昨天問華碩客服的回應，給大家參考一下,0.000116
1325,mobile01,蝦皮,2023/6/13,買整箱的通常省比較多,0.135753
1327,mobile01,蝦皮,2023/6/13,看到momo6／11訂， 6／13出貨跟華碩訂簡直有病我也來等momo釋出退訂華碩的好了,0.000122
1328,mobile01,蝦皮,2023/6/13,我也都是用網購，第一步就是用比價網看哪一個平台便宜然後再去看該平台有沒有活動促銷有時候要加一些回饋+滿額折多少這樣我自己是習慣網購買，方便，一次都買很大量這樣比較省,0.017259
1330,mobile01,蝦皮,2023/6/13,"到大醫院附近的醫療器材店購買一堆的商家競爭包大人有經濟包, 整箱買便宜很多。",0.084115
1333,mobile01,蝦皮,2023/6/13,既然是必需品就買吧，長輩願意穿就不用猶豫太多有些自尊心較重的，寧願失禁在褲子上也不穿,0.362352
1335,mobile01,蝦皮,2023/6/13,在各大購物網站追蹤，然後搭配各種活動及信用卡回饋尤其最近618，可以注意一下各大網站你這款以蝦皮來說，現在有滿額12%蝦幣，也是買三包(1299*2*0.88)/(72*3)=15.88【但蝦幣也是要在蝦皮購物用，有使用蝦皮才建議使用】不過不管是在蝦皮或PCHOME買，如果你有台新GOGOF卡，記一定要記得使用，現在有滿足條件就有3.8%，是很不錯的回饋！！！ 耳東小姐實驗室 https://www.oldgirllab.com/blog,0.016121
1339,mobile01,蝦皮,2023/6/14,我昨天才再PChome買完5箱，今天就送來了速度真的很快，當然有時候其他平台像蝦皮之類的可能比較便宜，不過就看你的消費習慣，我是因為有聯名卡拿回饋比較多所以都習慣pc買,0.064366
1341,mobile01,蝦皮,2023/6/14,消耗品 多搜尋 哪裡便宜哪裡買但是不同品牌 不能一次買多一定要先買一包試用都合用才能買大量不然買的一堆不合用 會是災難褲內可添加厚薄不同的看護墊可替換類似女生衛生棉替換的概念可以減少外褲的替換消耗所以要抓排泄的時間的出量 做更替不只是紙尿褲 相對的乾濕紙斤都需要很大量 紙巾尺吋有不同 別買太大各藥局等或通路都有促銷尿布也不同穿太久 或太久沒換 會有紅疹濕疹等要做通風乾躁的時段家裡要備專用的收集有蓋的較大型垃圾桶 做暫時收集桶能幫的不多願家人平安健康請參考,0.004208
1342,mobile01,蝦皮,2023/6/13,去首賣會現場排 限100名抽49位可以現場購機 晚上7點開始排 8點半發號碼牌 9點開獎結果9點到差不多就30個人排隊 不用抽全部都有 已經帶回家了,0.000069
1344,mobile01,蝦皮,2023/6/12,董憨憨 wrote:各位車友好勁3陪伴我...(恕刪) 個人如果有三代，是不會考慮去換車的5ML家族內，三代是最成熟的噴射系統是跟京濱買技術來的Moric全車套件多且又便宜，不管改裝品或原廠品都是前兩代的毛病也幾乎都在三代上解決裂缸頭部份，改裝缸頭可以解決三代以後就沒啥改進，直到六代勁戰車系大改也幾乎都是挑三代來改引擎花個小錢買更新一下又可以騎很久現在新的高階車款都是走電控就看自己有沒有電控上的需求如ABS或TCS這兩套系統是舊車所沒有的不過動輒10幾萬，就要好好思考一下,0.246565
1345,mobile01,蝦皮,2023/6/14,hellomybaby wrote:我也都是用網購，第一步就是用比價網看哪一個平台便宜 我也都是這樣，之前買小牌子的，後來夏天想要透氣點的，就選來復易，而且各平台都也列在裡面，我最近挑了挑後看到蝦皮比較便宜就在蝦皮買，加上折價券跟導購跟直接去買相比也省了300多一些，不過是跟你買不同款的，可以再挑看看，說不定可以不用一次買這麼多放家裡來復易 輕薄安心活力褲,0.149052
1350,mobile01,蝦皮,2023/6/14,怎麼首批在官網和ROG旗艦店訂的反而最慢？明天去旗艦店走一趟了,0.000258
1355,mobile01,蝦皮,2023/6/14,我只關心換自己換SSD會不會破保~~或者皇家會幫忙更換就可以 ?512GB根本不夠用 寫評測文為無償，回文要禮貌喔，有問題提出會幫忙回,0.000087
1367,mobile01,蝦皮,2023/6/13,只會揪下午茶,0.27081
1368,mobile01,蝦皮,2023/6/13,會欸我有買一次甜不辣餅乾，超好吃這自己買真的沒啥優惠還是大家一起買比較方便下午茶也有,0.996462
1369,mobile01,蝦皮,2023/6/12,沒意外要換缸頭汽缸活塞區軸就檢查一下你的症狀我上一台二手收來的三代也有這問題最後拆下來缸頭裂了後面去社團收二手四代缸頭換上去就解決了三代是歷代勁戰二手價最穩的很多人在收因為太多人收三代都拿去改了15K收車行一定知道壞哪邊換缸頭然後上架擺25K左右他跟你開那麼多維修項目是因為想要你換車收你的三代整理一下最後賣出去或著你想當盤子願意花那錢去換他們也是無所謂因為兩邊都是賺我是建議檢查缸頭就好真的有裂痕就是換缸頭又是好好騎的修起來便宜如果再壞你就可以考慮換車,0.001025
1370,mobile01,蝦皮,2023/6/12,我之前也是騎勁戰三，因為騎8年多引擎聲很吵想砸1萬大修，但想想就直接換新車了，又可以爽個8年再換車,0.001004
1371,mobile01,蝦皮,2023/6/12,才10萬就發不起來???你是平常對他很操嗎?起步油門灌到底就對了,0.000033
1372,mobile01,蝦皮,2023/6/12,董憨憨 wrote:感謝分享，可能偏向維修了，另外請教如果要上改裝缸頭有建議哪一家嗎? 爬文看原廠的品質就是軟軟的XD 其實改裝缸頭玩來玩去就那幾家但我可以跟你確定一個改裝缸頭價格不便宜就真的建議你三思因為改裝缸頭絕對會破你預算的而且只做改裝缸頭CP值真的不高你反而會覺得當初就直接上半套或許比較好自己是建議你去收二手缸頭或著去買新的5ML缸頭你10萬才有問題代表你花再多錢去改真的沒意義就怕你白花錢沒有想改缸的打算我不怎麼建議上改裝缸頭,0.023691
1373,mobile01,蝦皮,2023/6/12,SP是for渦輪車防爆震用，1.6NA用這兩種都算吃太好沒這必要,0.001731
1374,mobile01,蝦皮,2023/6/12,"6代Elantra 1.6 NA,機油用5w30/5w20只要非沒聽過/查不到的品牌其實買用合成/全合成,平均1公升$2-300等級,已很足夠您列的兩款,我單純會選美孚",0.407829
1375,mobile01,蝦皮,2023/6/12,20/30都可以用，之前原廠保養都加5w20，我現在過保去外廠保養，外廠用5w30。我踩起來好像沒特別差異😅 一樣好開，六代E真的好開又好養，愛不釋手,0.213366
1376,mobile01,蝦皮,2023/6/12,"我是用5w20,油門較輕快省油。機油我推漢諾威",0.731032
1378,mobile01,蝦皮,2023/6/8,"rongbear711 wrote:請問夏天上廁所好熱呀，可裝什麼涼爽些呢?每次都覺得熱到快中暑了... 裝冷氣對於某些族群來說,莊孝維就可以偷偷的告訴你,一邊拉屎一邊淋浴就可以,既省時間又省錢",0.002556
1379,mobile01,蝦皮,2023/6/8,rongbear711 wrote:請問夏天上廁所好熱呀...(恕刪) 抽風機 除臭換氣又降溫,0.001216
1380,mobile01,蝦皮,2023/6/8,leoliou wrote:裝冷氣對於某些族群來...(恕刪) 可能電器裝在廁所好嗎，不會容易壞嗎? 況且廁所也沒那麼大,0.000944
1381,mobile01,蝦皮,2023/6/8,vm wrote:抽風機 除臭換氣又降...(恕刪) 開燈那個抽風機算嗎，但不會涼,0.000419
1382,mobile01,蝦皮,2023/6/8,"買一個充電式可擺頭的隨身風扇,就固定放在廁所裡用,記得充電就可以了",0.001067
1383,mobile01,蝦皮,2023/6/8,rongbear711 wrote:請問夏天上廁所好熱呀...(恕刪) 壁扇,0.000849
1384,mobile01,蝦皮,2023/6/8,"rongbear711 wrote:開燈那個抽風機算嗎，...(恕刪) 浴室天花板是抽風機,浴室內是負壓,風會從浴室門百葉通風孔被抽進來,冬天就會感覺冷夏天因為溫度高換氣量少,不會感到涼要有涼風感,直吹皮膚,就如其他人說的加風扇或冷氣",0.000505
1385,mobile01,蝦皮,2023/6/8,夏天不要上廁所就不會熱了等天氣涼了再上,0.000037
1386,mobile01,蝦皮,2023/6/8,rongbear711 wrote:請問夏天上廁所好熱呀...(恕刪) 我用四個無痕掛勾，蝦皮上一個1-3元，掛一個強勁有力的插電電扇，幾乎就是壁扇了，夏天上廁所時打開非常涼爽，冬天電扇收起來。,0.000092
1387,mobile01,蝦皮,2023/6/8,我老家是裝壁扇N年了 沒壞重點 線路 機體遠離水源所以裝的地方 打開門不會被門撞到的那附近,0.000033
1388,mobile01,蝦皮,2023/6/8,rongbear711 wrote:可能電器裝在廁所好嗎，不會容易壞嗎? 況且廁所也沒那麼大 帶一杯冰壩，裝滿冰飲料，邊拉邊喝。,0.00133
1389,mobile01,蝦皮,2023/6/8,不用花錢，上廁所前，先脫光光就好啦！ 50歲的人驀然回首，一杯敬朝陽，一杯敬滄桑，不枉此生。,0.989657
1390,mobile01,蝦皮,2023/6/8,邊上廁所變吃冰然後順便烙個塞,0.000045
1392,mobile01,蝦皮,2023/6/8,我覺得裝台電風扇就很夠了但如果口袋深一點的話可以裝冷氣我們老闆就說有員工反應大便時候會流汗所以馬上裝了台冷氣 今生已知前生事， 三生石上留姓氏， 不知來生他是誰， 飲湯便忘三生事。,0.042849
1393,mobile01,蝦皮,2023/6/8,讓眼睛吃冰淇淋...........,0.854877
1394,mobile01,蝦皮,2023/6/8,帶一隻電風扇進去就好了＠＠我家是擺一台小風扇整年開著通風夾扇看您家浴室有哪裡可以夾充電式的上廁所就拿進去，上完拿出來出門郊遊也方便，夏天到汽車很熱，開起來快速通風也不錯後座沒出風口的，有一台也方便,0.002648
1396,mobile01,蝦皮,2023/6/8,天才小豪 wrote:我覺得裝台電風扇就很...(恕刪) 生目睭不曾看過這種老闆欸~~~請問那個反應的員工，該不會是您的老闆本人?,0.000839
1398,mobile01,蝦皮,2023/6/8,如果你是內本來就是開冷氣的話打開抽風扇就好其實廁所低溫一點比較好可以降低細菌以及微生物的問題而且冷氣會讓空間乾燥的比較快 本人文章內容不同意未經許可之任何形式複製轉載,0.000782
1401,mobile01,蝦皮,2023/6/8,找個有事的來裝神弄鬼。。。最好還可以有陰風慘慘的效果~~這樣應該不只涼，還會抖~,0.002033
1403,mobile01,蝦皮,2023/6/8,"在家上廁所不要關門, 讓冷氣吹進來就可以",0.000125
1405,mobile01,蝦皮,2023/6/8,"上廁所才幾分鐘時間,除非是西曬或不通風+潮濕悶熱不然要到流汗程度就..是身上油脂多...很用力在作功1..體感熱,最簡易就是用濕毛巾擦臉及手臂身體2..抽風機排氣+風扇吹身體(有空氣對流體感就會舒服,但如濕度高還是不舒適)3..在廁所內裝冷氣是有點享受且能除濕,但有它不便...是使用時才開還是全時開?廁所內如能保持乾燥,,例如除濕機將濕度除到40左右,皮膚體感會覺得是舒服的",0.00127
1407,mobile01,蝦皮,2023/6/8,可以裝一台刨冰機，一邊大一邊吃,0.01911
1409,mobile01,蝦皮,2023/6/8,假如薪水不高，把薪資單貼在馬桶旁，邊大邊看，心就涼了一半,0.000037
1411,mobile01,蝦皮,2023/6/8,偷偷告訴你我上廁所的地方很涼爽的，不要跟別人說喔對了，用後千萬不要沖水，海洋污染罰的很貴！https://youtube.com/shorts/HQt6bEZPGN4?feature=share 「世界上有兩種無窮無盡:一種是宇宙，一種是人類的愚蠢。......」/愛因斯坦,0.204831
1412,mobile01,蝦皮,2023/6/13,"我們同事只揪168斷食,看到某個同事瘦很多,然後就有樣學樣~現在一堆人在斷食 ,連我都從82公斤瘦到68了.",0.054629
1413,mobile01,蝦皮,2023/6/8,趕快出來,0.009838
1414,mobile01,蝦皮,2023/6/13,團購是一定要的吧…上班的小確幸之一，但我們都是吃的最多，樓主提的按摩用品還真是好建議欸..我也想知道卡位一下,0.547252
1415,mobile01,蝦皮,2023/6/8,要根治，只能不要上廁所了.....,0.00004
1416,mobile01,蝦皮,2023/6/13,有過，吃的最大宗,0.635278
1418,mobile01,蝦皮,2023/6/13,很常揪啊不過不會每團都跟,0.013508
1420,mobile01,蝦皮,2023/6/8,家裡的嗎？風扇？開冷氣還是帶杯涼的去坐馬桶？,0.000044
1421,mobile01,蝦皮,2023/6/13,點點愛甜甜 wrote:家人是h粉，這個月準...(恕刪) 哪邊便宜在哪買，只是蝦皮要盡量在品牌店買比較有保障,0.916672
1423,mobile01,蝦皮,2023/6/13,手機還沒買過非實體店的,0.002823
1424,mobile01,蝦皮,2023/6/8,滿身大汗的在痾屎，真的很辛苦!,0.256353
1425,mobile01,蝦皮,2023/6/13,手機保固費用是看售價吧,0.001528
1426,mobile01,蝦皮,2023/6/8,rongbear711 wrote:請問夏天上廁所好熱呀...(恕刪) 電風扇是必備的好嗎? 真難想像這種天氣上廁所沒有電風扇，又不是在洗三溫暖,0.00049
1427,mobile01,蝦皮,2023/6/13,最近一次，是去年六月，在蝦皮神腦買A52S 8G 256G 花8454買到,0.081542
1428,mobile01,蝦皮,2023/6/8,夾扇,0.000115
1429,mobile01,蝦皮,2023/6/8,我用這個可壁掛，也可以放桌上，壁掛不用鑽牆可以旋轉，三段風力，有小夜燈有內建電池，不用一直接著線，很方便,0.004287
1430,mobile01,蝦皮,2023/6/8,馬桶裝進冰箱裡 :D,0.001272
1431,mobile01,蝦皮,2023/6/8,對外窗抽風機比較有感覺！！,0.005672
1432,mobile01,蝦皮,2023/6/8,把外面的冷氣開強一點~ 開門時就會通風涼一下,0.000034
1433,mobile01,蝦皮,2023/6/13,點點愛甜甜 wrote:家人是h粉，這個月準...(恕刪) 哪裡便宜哪裡買手機全新當然買到越便宜越好htc 在 618 有特價，可以用 88 折去買可以折 2000 多HTC 專賣店：HTC U23 Pro,0.683117
1434,mobile01,蝦皮,2023/6/8,rongbear711 wrote:請問夏天上廁所好熱呀...(恕刪) 裝傻!!!,0.000585
1435,mobile01,蝦皮,2023/6/13,網路到處都可以比價，當然哪裡便宜哪裡買，保固都一樣,0.007279
1436,mobile01,蝦皮,2023/6/8,工業電扇~感覺這樓要大歪了~,0.000034
1437,mobile01,蝦皮,2023/6/13,蝦皮我不敢買去實體店面比較有保障吧？還可以看著他拆開，有問題可以馬上反應,0.002598
1438,mobile01,蝦皮,2023/6/13,上官網買,0.005918
1439,mobile01,蝦皮,2023/6/13,我這幾年都在網路購物平台用信用卡分期購買手機。如果是過季的，那就看哪裡便宜到哪裡買。比價王有時候會有一些店家出清，也很划算。,0.764665
1440,mobile01,蝦皮,2023/6/14,就算是福利品我記得也會整理跟新品一樣，有些福利品出貨因為外箱也沒破損有点難分辨,0.02559
1441,mobile01,蝦皮,2023/6/14,Airwair9988 wrote:6/10在蝦皮dyson...(恕刪) 退貨吧我以前買水貨v6沒這樣全新就全新哪有什麼髒汙集塵盒新的沒什麼刮傷但是只要吸過就一定會有刮傷(橫向) 本人文章嚴禁GOLF5TDI引用,0.000324
1442,mobile01,蝦皮,2023/6/13,雅莉姍姍 wrote:結婚後老公都不太會主...(恕刪) 有沒有紫色的 佛法在世間， 不離世間覺， 離世求菩提， 猶如覓兔角。,0.995337
1443,mobile01,蝦皮,2023/6/8,rongbear711 wrote:請問夏天上廁所好熱呀...(恕刪) 小米直流風扇,0.001491
1444,mobile01,蝦皮,2023/6/13,搭夏季裙褲會不會露痕？老公有把照片發到朋友圈嗎？ 「世界上有兩種無窮無盡:一種是宇宙，一種是人類的愚蠢。......」/愛因斯坦,0.346435
1445,mobile01,蝦皮,2023/6/8,rongbear711 wrote:請問夏天上廁所好熱呀...(恕刪) 買個可折疊的六吋USB充電風扇，一般都有內建電池不要說是廁所，門口晒太陽一邊吹或出去玩帶著也沒問題而且可以折也很好收我家有五~六個停電時有的吹一時也不怕沒電,0.009197
1446,mobile01,蝦皮,2023/6/8,開門開冷氣上廁所（選我正解）,0.001662
1447,mobile01,蝦皮,2023/6/8,從小阿嬤就直接拿一台工業用的那種大電風扇給我吹XD,0.000954
1448,mobile01,蝦皮,2023/6/8,家裡有裝可以換氣功能的，開冷風吹,0.287506
1449,mobile01,蝦皮,2023/6/13,依照01的傳統這件多了老公都是喜歡不穿的,0.005781
1450,mobile01,蝦皮,2023/6/13,為什麼 蝦皮 男用冰絲 只要30塊,0.000676
1451,mobile01,蝦皮,2023/6/13,涼新發現 良心發現？,0.00489
1452,mobile01,蝦皮,2023/6/13,要好好的每天穿，不要只穿一次便以原味小褲褲賣掉，辜負了老公的心意啊,0.985647
1453,mobile01,蝦皮,2023/6/13,真的是很有涼心啦,0.177283
1454,mobile01,蝦皮,2023/6/13,有沒有彩色的,0.007708
1455,mobile01,蝦皮,2023/6/13,搞不好一次買二件有折扣只是一件放在家裡的床上而已,0.001347
1456,mobile01,蝦皮,2023/6/13,618快到了吼,0.997822
1457,mobile01,蝦皮,2023/6/13,"joey888 wrote:依照01的傳統這件多...(恕刪) 按照現在的社會風氣,這一件應該是""贈品"",至於""正品""是什麼,是給誰的,就好好想吧..\",0.020694
1458,mobile01,蝦皮,2023/6/13,之前也有買過這家的內褲，透氣親膚度都不錯,0.997227
1459,mobile01,蝦皮,2023/6/13,要便宜就紅米Note 11S 5G大概5000內，還要再便宜的話就是POCO M5，目前蝦皮特價搭優惠券2000多就有，這支長輩使用也夠了。,0.885571
1460,mobile01,蝦皮,2023/6/11,去YSP | YAMAHA 做汽門間係調整不要被機車行騙了只要有問題機車行就有很大機率說要全部換新。因為對症下藥對機車行沒利潤要改善熄火問題做汽門間係調整請大家想想原廠的汽門那麼容易壞掉的話YAMAHA不就在機車界風評不好了嗎?沒有原廠會打自己的臉。所以，不想被當肥羊 只能自己研究原因。,0.00119
1461,mobile01,蝦皮,2023/6/11,勁戰車系汽常熄火，不是汽油幫浦有問題就是汽缸頭裂開，車行老闆是說缸頭裂開主要是汽缸頭積碳太多但還沒到汽門漏氣，但是引擎運轉中汽門敲擊積碳，衝擊汽缸頭導致汽缸頭裂開，改裝汽缸頭雖然有將汽門間的肉加大，但積碳過多還是會導致汽缸頭裂開老實說三代勁戰不動引擎的話，不論是加速還是尾速都只是還好...如果沒打算改裝引擎，不如就換新車，而考慮到價差...買旗艦125不如用0利率分期直上水冷150車系要換三陽車系的話，建議是MMBCU，騎乘姿勢、置腳空間、車廂置物空間、動力都很好從高雄騎到台東二次，回到家後也沒有明顯的腰痠背痛，動力方面 原廠設定可以很輕鬆的以定轉7000轉100km/h巡航~,0.000394
1462,mobile01,蝦皮,2023/6/11,要弄好十之八九都是換新品，要專業可能要找掛原廠半改裝品店修兩萬可能會弄好，是不是三四萬找一台二手比較划算　如果錢不夠錢夠當然直接搞新車或分期付款就好 弄好八萬初36期有壓力嗎？,0.000906
1463,mobile01,蝦皮,2023/6/12,3代戰還有那麼高的殘值???單單引擎就要修1.5~1.8W還肯1.5W收???剛剛蝦皮查了2015年整理好的3代戰賣3.5W..你換間檢查看看吧.可能故障地方沒有車行說的那麼嚴重...因為你的車真需要1.5W修引擎在加外表整理跟一些2266的我只會開價5000~8000..2手車估價很簡單.先看市價在扣5000保底然後看車況開始扣..你的車蝦皮賣3.5W來算先扣5千保底再扣1.5W修引擎在扣全車外表烤漆5000再扣些可能更換到消耗品3~5千(車況越慘扣越多)=你車的殘值大概只剩5~7千,0.001962
