id,source,keyword,time,comment,score
31,mobile01,momo,2023/5/5,接受電動機車的話，EZ1很不錯啊可以考慮,0.999962
32,mobile01,momo,2023/4/1,很多大大們該講的都講了小弟比較好奇的是，發票是蝦皮代開還是店家開立，品名是什麼?畢竟是保固依據，應該不會亂開其實，蝦皮發展至今，到官方店買最保險蝦皮促銷活動很頻繁，一個月至少有2~3次買點小店都沒什麼優勢，商城幾乎可以店折卷+商城卷+刷卡回饋3~4%或許比價比了老半天，小店還是便宜一點但踩到一次雷，就賠了夫人又折兵,0.006477
33,mobile01,momo,2023/5/5,現在真的很少看到50CC了哈哈,0.687892
35,mobile01,momo,2023/4/1,1.玩過三星手機有刷機經驗就會看型號了，倒數第五碼是版本碼，同版本可刷舊版(EX: samfw.com 可以高速下載免費抓ROM刷機)2.同型號不同區域可以互刷 CHC(陸版)/TGY(港版)/BRI(台版) 這三個可以互刷3.但非台版就算你刷台版還是會變港版，要自己選BRI台版 (還需要特殊程式-三星版某大有教學自己爬文)4.有NFC sim卡還是可以用 悠遊卡功能，只是不能用samsung pay 但可以用google pay綁信用卡5.韓版單sim卡就不能用雙卡了 這無解 雙槍吧網路購物陷阱多有時候自己沒看清楚就會掉入陷阱,0.008818
37,mobile01,momo,2023/4/1,嗯...基本上我會在蝦皮上買東西大概就等同淘寶了不用有太高期望價格超過1個界線的物品也不會在蝦皮上買 價格在那邊是有理由的,0.001669
39,mobile01,momo,2023/4/1,"這就單純的消費爭議, 向該地方縣市政府消保官申請調解, 看調解結果如何, 再來商議.你發了這一篇, 結果頂多紓解內心的怨氣, 不過對於原本應有的權益, 卻一點效益也沒有. 走消保官調解這條路, 至少還有機會爭取, 維護自己的正當權益.廣告不實會涉及什麼民事責任？ps. 馬後炮一下, 蝦皮平台是個弱肉強食的環境, 沒有三兩三, 不要上梁山, 連平台商自己都不太在意別人對它們的評價, 他當然也不會在意:所有消費者對賣家的評價, 賣家就是想盡辦法要吸買家的血, 當然也包含各種遊走法律邊緣的說法與手段, 如果自己沒有高度警覺的狼性, 以及懷疑任何圖文細節的偵探性格, 在蝦皮上買東西吃虧是很常見的.PCHome, Momo 都還算是國內可信賴的平台, 不要被其他平台的高額價差給誘惑了.",0.002519
65,mobile01,momo,2023/4/1,拍賣平台貨源參差不齊是很正常的事情，畢竟有個人有店家有官方....下單前可以多問一下，只要多做功課夠清楚，那蝦皮是個撿便宜的第一首選。,0.011461
70,mobile01,momo,2023/4/1,地標網通 & 傑昇通信我習慣在這2家購買價格便宜又是實體店面,0.004024
71,mobile01,momo,2023/4/1,蝦皮現在手續費都快抽到一成了不賣一些便宜來源的怎麼可能賺錢而且3C產品 網拍跟直營門市購買因該頂多差個5%我之前也是在網拍買小米平板時猶豫後來看了一下門市買官方定價後續有保障 網拍買 雖然便宜不過來源不確定樓主就當學個教訓吧,0.001817
73,mobile01,momo,2023/4/1,哈哈再比價阿，這麼愛比，正規購物平台也沒貴蝦皮多少，貪小便宜就是這樣。,0.154434
75,mobile01,momo,2023/4/5,很多蝦皮上面比較便宜的機子都是國外版，不過不是每個廠商都會標註，3C用品這種高單價的商品本來就應該寫清楚了在這邊還是建議大家，如果想要網購買便宜一點的3C產品，不管是手機、電腦、家電等等還是建議在有保障一點的平台吧我自己是在PCHOME買過幾次手機，售後、手機品質都不錯，客服也很好，不會像蝦皮有些賣家超派= =而且在PC買高單的商品只要有活動+信用卡回饋，跟本省超多,0.008669
77,mobile01,momo,2023/4/6,蝦皮買手機還是在官方旗艦館買比較安全,0.984076
79,mobile01,momo,2023/4/7,手機的話我還真不敢在蝦皮上買@@,0.000282
82,mobile01,momo,2023/4/21,我買蝦皮 大型昂貴物件一定要是台灣賣家 還要有實體商店這平台賣家要求你個資到身分證號的程度 就算不當賣家 你查進度的時候就會把你的名字跟住所都顯示出來給人看光光了 (正常都會遮起來),0.00009
88,mobile01,momo,2023/4/21,"我是覺得現代3C效能都過剩，以往我還蠻建議不是很挑的人可以試試二手商品蠻多時候可以找到品像都蠻不錯的但這一兩年我改觀了也不再幫人上網買二手機，尤其是蝦皮現在上面有一大票表面上是台灣二手收購店面，實際上就像樓主這樣根本查無地址的單價不只是貴，品像差，統統是從大陸寄來且收購地遍及世界各地雖然沒收到磚頭，但個人覺得不少都是拆修拼裝機，三個月內什麼鏡頭、sim、指紋...這些一般很難壞的元件都可以出問題「非常的不像是一般單純用久了的二手機」幾隻朋友的備用機，說真的找了幾家看起來是台灣店家，賭了幾次試試現在跟本不打算找二手，雖然沒被騙但實物要拿來做備用都蠻難的多買幾次，最後都會是""統一的包裝""，一樣的賣家現在非常不推二手機不要去找那種圖片刊登官網圖，一隻機數量很多不要買什麼美規、歐規、烏龜的，來源都不知是那，那種品像都""非常差""絕不會是""正常使用痕跡""一大票說是台灣機的其實都不是，拿到才說在台灣可以用以及各種奇耙理由塘塞你找你家附近有的店家，或是個人自售的就好不說內容物，光看包裝你就能知道你手上這玩意是來是台灣還是大陸對岸的那種銷售態度，真的就是先賣再說....有問題再慢慢磨你耐心",0.00159
97,mobile01,momo,2023/4/21,堅持先改評價才能給你換蠻瞎的，到現場確定更換無誤再改評價不行嗎,0.000255
99,mobile01,momo,2023/4/21,看來還是實體店面買比較好,0.995141
100,mobile01,momo,2023/4/22,一樣是蝦皮，不過我買ipad pro 是找實體店家坐下來慢慢驗貨，沒有時間限制畢竟是高價品,0.006429
101,mobile01,momo,2023/4/22,在蝦皮找人家電信續約機用不到拿出來賣的，常常可買到便宜又新又有保固的好貨。全新未拆機我買過官方旗艦店的，馬尼通訊的，都是有開發票。其他賣手機的就完全敬謝不敏了。,0.000827
102,mobile01,momo,2023/4/24,"蝦皮上買高單價商品只能買原廠或知名店家(如神腦)不然就是知名通訊行(如地標)那些沒有名氣的通訊行還是不要亂信之前連我買幾百元的洗髮精都有假貨了........(我是系統自動完成訂單後才使用的,也無法退費了,當作學個教訓,想不到便宜的東西也有假貨)",0.000062
1223,mobile01,momo,2023/6/13,三千是跑不掉因為他要把室外機，放到2F外牆，還要花二名人力爬樓梯銅管長度用排水管還要看送的基本長度多長舊機可以看有沒有回收金，多折個幾百也不錯，畢竟現在的金屬也滿有價的,0.002684
1224,mobile01,momo,2023/6/13,舊機回收本來就含在標準安裝裡不會跟你收錢去年中裝的2f沒電梯總共就花了安裝架1500及拉20幾米電源線1400=2900封板鑽孔都沒有另外收費如果你遇到幫我裝的師傅看來是不用花錢收費跟你遇到的師傅有關真要問應該要問你居住區域的比較準,0.000038
1226,mobile01,momo,2023/6/13,"talon.edi wrote:賣你便宜工錢總要賺回來, 便宜是momo賣的超過標準安裝部分的工錢是安裝師傅收的不會繳回momo兩者根本不相干",0.000293
1228,mobile01,momo,2023/6/13,自己可備好材料，給工錢會省一點，拉銅管超過5米是公定價，我原是窗形要封，自備2片麗光板給師傅鑽孔釘上去收200元，外板自己封，外機架給師傅賺。,0.000036
1231,mobile01,momo,2023/6/12,neo19 wrote:1.號選手TCL 75C825 優點便宜大螢幕，缺點比較舊的機種2號選手2023新機種TCL 65E83Q 優點新，規格好一點。缺點：小一點 其實要看你觀賞距離，如果三米以上我會選751.6/13凌晨開賣 momo最後五十台2.記得用券會便宜一點C845都快出了，如果可以等的話，順便多存一點預算75C835應該準備降到五萬內了，目前Costco 55999含安裝如拉到6-7萬直上75C845也無不可,0.033911
1246,mobile01,momo,2023/6/13,TCL Miniled面板都不錯，這兩台主要差在區域控光數量主要看樓主預算，不然覺得買75吋C835最好!另外C845區域控光有720個，畫質應該會更細膩吧~有錢新機出來可以先衝這台,0.005602
1254,mobile01,momo,2023/6/12,"陳小暉 wrote:房間的大同出現橫紋了...(恕刪) 蝦皮搜尋:電視大盤商,東西不錯用,但不求保固.....!因不求保固,要自行DIY延壽,方法很簡單,收到電視,先看3天,3天過後開始DIY,小心拆除背蓋,用麥克筆將電視電源模組對應背蓋的相對位置,標示一框框,再用電烙鐵在框框內戳10洞以上,鎖回背蓋,成功!!!PS:1.DIY有風險,請考慮為之.....2.一定要拆背蓋,不能直接戳洞,以免戳到電子零件!!!3.3C萬惡之首------ 積熱. 卍 「知者不言，言者不知」羅斯柴爾德-洛克菲勒 卍",0.000932
1257,mobile01,momo,2023/6/12,陳小暉 wrote:房間的大同出現橫紋了...(恕刪) 笨Q品質不錯，又三年保，買新電視就是要保固，千萬不要破保，切記現在電子產品，壽命大不如前，但要散熱更好，那就吹冷氣，也不要買展示品，店家都用力操兩年了。要便宜去搶蝦皮折扣劵，6/18當晚24：00~24：02下單，有可能3萬初,0.003588
1258,mobile01,momo,2023/6/12,飛利浦706這台是去年的型號玩遊戲跑不到4K120HZ詳情找科技狗有介紹玩遊戲可以的話找LG的OLED電視看片的話海爾65吋的OLED也是這價格帶不然換飛利浦707應該就有改過了多看點評測再決定.,0.009323
1260,mobile01,momo,2023/6/12,單就CP值的話，OLED706很OK，想買可以直接入手沒問題有打遊戲需求的話，就看自己的接受程度幫大大貼個科技狗關於[email protected]的實測,0.965451
1262,mobile01,momo,2023/6/13,陳小暉 wrote:MOMO有一台飛利浦的706特價29999... 樓主還真急，發問到購買只花幾小時，算是01少見的55OLED706這台特價一陣子了，多數的買家這兩個月都在打combo，拿55OLED707，之前低於三萬並不難，四月有人打到約$24K[情報] 飛利浦 oled 707 55吋707比706亮度高20%，面板也比較新而去年五月是有人買55OLED806 約36K啦(這台評價也較706好)在這篇的7F 刀大三萬元的OLED! Philips 55OLED706 兩周使用心得如果樓主願意花心思去打Combo，賣TAB8805，建議退掉706買新的707，momo應該還沒出貨，應還沒接到配送安裝師傅電話吧如果不是我想的一般買家，是清庫存YA，就當我這篇沒說,0.018563
1268,mobile01,momo,2023/6/13,eno03 wrote:樓主還真急，發問到購...(恕刪) 被發現...因為會一直三心二意...所以有時就選擇眼睛閉閉...707/806/S940 很糾結...扣掉封閉系統的麻煩事... 707/806的確都是好選擇...這樣..我又要來思考一下了....只是很怕聲霸賣不掉...這下就頭很痛了謝謝你的真心建議!!! 物慾無止境...勇敢敗下去...,0.001087
1273,mobile01,momo,2023/6/8,"""No one's a leader if there are no followers."" - Malcolm Forbes",0.003315
1276,mobile01,momo,2023/6/8,有氧運動，每天做一小時以上,0.991124
1279,mobile01,momo,2023/6/8,控制飲食 + 運動 之後，整個人有變瘦嗎？ 體脂肪有下降嗎？如果沒有那應該是做不夠，我看到瘦瘦的人幾乎都沒有雙下巴。AnabelYang wrote:控制飲食+運動 我是老鼠 ！ I'm mouse ！ Ich bin Maus ！ Soy rata ！ΕΙΜΑΙ ΠΟΝΤΙΚΙ ！,0.804576
1280,mobile01,momo,2023/6/8,會不會是下巴比較短的關係,0.000095
1282,mobile01,momo,2023/6/8,諮詢消脂針看看，有些瘦子的雙下巴是基因問題,0.408491
1286,mobile01,momo,2023/6/9,有時候還真的是基因欸，跟腳踝一樣瘦子也有粗腳踝的,0.006076
1290,mobile01,momo,2023/6/10,AnabelYang wrote:真的很好奇要怎麼消除...(恕刪) 這問題也GOOGLE過，基本上每個人先瘦的部位不一樣當然前提是控制好飲食及運動,0.971006
1292,mobile01,momo,2023/6/12,我也是不抽脂派推薦你美國音波有即時顯影可以精準治療不會盲打打完雙下巴的效果確實不錯！,0.95946
1293,mobile01,momo,2023/6/12,即時顯影聽起來很先進欸，樓上可以分享診所或醫師的資訊嗎？,0.627063
1294,mobile01,momo,2023/6/12,吃多一點就變成三下巴了,0.000037
1298,mobile01,momo,2023/6/12,我在彤顏診所 找吳院長打的哦他技術好 諮詢也很認真推薦你去看看,0.99293
1300,mobile01,momo,2023/6/12,我也跟了好久的瘦雙下巴教程都沒什麼效果...,0.007884
1304,mobile01,momo,2023/6/12,雙下巴的成因不同建議先請醫生評估完再對症下藥,0.004176
1308,mobile01,momo,2023/6/12,雙下巴就幾種方式，消脂針、音波、抽脂自己選一種,0.03792
1309,mobile01,momo,2023/6/12,stoak wrote:米粉快衝！「小米61...(恕刪) 現在小米慢慢走向高價低規，導致不少產品都難賣，就如藍牙耳機，紅米藍牙耳機系列通話都不是很清晰，就小米系列藍牙耳機比較清晰，只是價錢不便宜，還有電視跟手機都差不多，過去想要高CP值就選擇小米已經過去了，因為以上原因才常常有優惠活動吧,0.022516
1311,mobile01,momo,2023/6/13,消脂針我看客人打雙下巴的效果還不錯呀～ 或是打海芙音波，海芙6MM的探頭可以打到脂肪，有溶脂的效果～我這邊有海芙優惠～,0.921707
1312,mobile01,momo,2023/6/12,小米12沒活動時還可以買到12999的價格，有活動反而回到13999...,0.174282
1313,mobile01,momo,2023/6/12,從去年至今...一直在清之前的手機，反而沒有今年的手機參與...所以就不參加這種清庫存了XDD,0.002192
1314,mobile01,momo,2023/6/12,stoak wrote:米粉快衝！「小米61...(恕刪) 已退米坑，CP值不再，比香港差，比大陸貴,0.00191
1316,mobile01,momo,2023/6/12,stoak wrote:米粉快衝！「小米618...(恕刪) 紅米note 12pro 系列實在沒人要!!! 砍一半吧,0.002082
1317,mobile01,momo,2023/6/12,貴,0.000779
1319,mobile01,momo,2023/6/12,JACD wrote:小米12沒活動時還可以買到12999的價格，有活動反而回到13999...,0.166117
1320,mobile01,momo,2023/6/12,小米CP值不如以往支持它要幹嘛就算有優惠活動又怎樣以前覺得CP值=小米現在簡直毫無關聯到現在還是覺得小米價格真的是越來越敢開,0.004246
1323,mobile01,momo,2023/6/12,"stoak wrote:Redmi Note 12 Pro 5G、限時特價10,999元，領券再折500元； 這是要衝什麼?",0.004911
1358,mobile01,momo,2023/6/13,jungle911 wrote:1.須先拆除舊機，依照舊機的安裝位子裝新機2.我舊的冷氣裝在2F房間(室內機)，室外機裝在2F陽台的外牆上(裝在原本的組合架上)(室內機跟室外機距離5米內) 1.不需要加錢2.因為不用打架子，原封不動放上去，我的經驗是 不用加錢,0.000089
1361,mobile01,momo,2023/6/13,jungle911 wrote:我是1對1分離式冷氣~現在壞掉，有請電器行來估價一台新~但是估完的價格比電商貴太多了... 可以去全國電子看一下他們有時候會特價安裝技術也比電商好很多 佛法在世間， 不離世間覺， 離世求菩提， 猶如覓兔角。,0.495493
1364,mobile01,momo,2023/6/13,"他的施工費用你可以抓個3~5k,賣你便宜工錢總要賺回來,我之前也是在某電商買除了定價以外施工費用2.8k含電線腳座和封窗. 我站在涼台 出神仰望蒼穹 思維在銀河間遨遊 去窺破驚愕的疑題.",0.121671
1377,mobile01,momo,2023/6/13,eno03 wrote:E93Q只是momo通路用型號，大概沒再去IMAX登記吧(花錢) 請問沒有登記會不會造成某些影視 App 無法點燈 IMAX Enhanced？例如 TOSHIBA 65Z770KT 也是沒有出現在官網認證名單：騰訊視頻 TV 版 App：,0.000493
