id,source,keyword,time,comment,score
15,facebook,momo,2023-05-14,近期瀏覽APP，商品有負評的比例大增，多在品質與耐用度上提出負評，或許增加消費者反饋能有數據的淘汰不適合的單品吧,0.005165
16,facebook,momo,2023-05-14,"王正彥 我也看到這個現象，但這當中有無可能是競爭對手評價的？因為還有看到momo快速到貨被評為最低等，但momo出貨關廠商什麼事呢？",0.02157
17,facebook,momo,2023-05-14,"陳天明 我看到的清一色是在講品質",0.093332
18,facebook,momo,2023-05-14,"王正彥 這麼慘啊！那momo不就直接跟消費者說他們家都是賣爛貨？自斷生路！",0.000037
19,facebook,momo,2023-05-14,"陳天明 很多時候在momo 看完再去蝦皮看，就有一成左右的折扣，再往對岸看更多，可見momo 已經不是選品優勢，大家選擇在momo 買是圖速度與退換貨",0.183493
20,facebook,momo,2023-05-14,"凃松邑 重要",0.884886
21,facebook,momo,2023-05-14,"momo上架公司的資本額限制 不太可能C2C吧 除非另開平台",0.000961
22,facebook,momo,2023-04-17,想問在做品牌的大家,0.90511
23,facebook,momo,2023-04-17,幫主亨推推,0.988358
24,facebook,momo,2023-04-17,"燒賣研究所 是yo編嗎",0.052908
25,facebook,momo,2023-04-17,"黃主亨 嘿丟",0.082541
26,facebook,momo,2023-04-17,私訊我傳授你更多招式,0.01687
27,facebook,momo,2023-04-17,"Yang Yu Teng 我來取經了",0.003296
28,facebook,momo,2023-04-17,其實不同通路本來就要設計不同的產品線，如果窒礙難行的就是毛利一開始就抓高，只要不虧錢什麼問題都不存在,0.002459
29,facebook,momo,2023-04-17,"Leo Chang 了解您的意思，感謝回饋！",0.99996
30,facebook,momo,2023-04-17,通通成本價販售,0.003163
31,facebook,momo,2023-04-17,"翁鈺翔 這個境界跟眼界要夠高",0.821032
32,facebook,momo,2023-04-17,ＭＯ的活動太特別，通路組合定價很重要,0.013104
33,facebook,momo,2023-04-17,"Philia Lin 真的很「特別」",0.862575
34,facebook,momo,2023-04-17,"Momo 會訂高一些，因為有入倉能24小時速達，訂價時的想法是消費者應該會願意為速達多支付一些。",0.002533
35,facebook,momo,2023-04-17,"劉祐銘 了解意思，等於預設消費者會理解會有這個差價的原因嗎？",0.013347
36,facebook,momo,2023-04-17,"是的，會跟消費者說我們在Momo也有賣 「會貴一些些，但明天一定會到貨，不然就要麻煩您跑一趟我們門市購買了」之類的",0.000051
37,facebook,momo,2023-04-17,"Foodpanda ubereat 上面點餐的價錢也比去店裡吃貴啊",0.006926
38,facebook,momo,2023-04-17,"林秀珍 這樣講好像也不是沒道理",0.002725
39,facebook,momo,2023-04-17,"黃主亨 會 因為momo通路類似百貨公司",0.095546
40,facebook,momo,2023-04-17,有柴柴就給讚~~~,0.998442
41,facebook,momo,2023-04-17,"鄭紫騫 謝謝 是我們朋友的白柴，叫麥茶，很可愛對吧！",0.999954
42,facebook,momo,2023-04-17,"Momo抽成高 又要入倉(寄去要自己出運費) 莫名會給妳降價賣 超過1個月沒賣掉系統又一直問要不要降價賣",0.000034
43,facebook,momo,2023-04-17,"C.W. Wu 對 我也是這樣聽說的，也不知道真假",0.007659
44,facebook,momo,2023-04-17,"黃主亨 上momo最大的缺點就是系統自動打七折銷售。久了，只有momo會賣。因為消費者也不是笨蛋，知道momo會打七折賣，就等等等等。所以，我玩了三年後就退坑了。讓其他人去給momo抽。",0.000562
45,facebook,momo,2023-04-17,"Hsu YiLien 真的，而且加上原來的抽成等於momo進價只有4.5折左右 很可怕！比商品進實體店還便宜⋯ 真的考慮momo要先漲價賣",0.009546
46,facebook,momo,2023-04-17,"C.W. Wu 漲價賣就回到不同通路不同訂價的問題了",0.001071
47,facebook,momo,2023-04-17,可能要先知道你本身產品線是什麼，不同品類有不同的抽成。,0.003109
48,facebook,momo,2023-04-17,"鄭智偉 好多細節 太感謝！",0.999932
49,facebook,momo,2023-04-17,根據我的經驗，如果是一樣的東西+不一樣的價錢+同樣的人賣，99%會被客訴，當然有些方法可以閃。,0.000067
50,facebook,momo,2023-04-17,"Alan Sher 對的，毛利是個問題，我也希望能統一售價，只能說太天真當初也沒抓好，現在要大幅度漲價是有點困難",0.001995
51,facebook,momo,2023-04-17,"黃主亨 這些都是我們走過的冤枉路XD",0.005906
52,facebook,momo,2023-04-17,有白柴就給讚,0.99839
53,facebook,momo,2023-04-17,"曾駿勝 幫他跟你說一聲謝謝",0.982985
54,facebook,momo,2023-04-17,"黃主亨 因為我們家也有",0.994618
55,facebook,momo,2023-04-17,品牌不是都要先有定價？當然都是上定價啊！你的末端要怎麼跑再做活動調整啊！,0.018662
56,facebook,momo,2023-04-17,"張多多 對的，理想上是應該這樣沒錯。",0.03352
57,facebook,momo,2023-04-17,"你想上比較高的價錢，通路採購不會接受的，他們的業績就是要確保他們可以做到通路最低價。最好是不同通路上不同產品，所謂產品不同是要功能上的不同，如果只是容量大小不同也不行，採購會算到1ml多少錢的… (過來人痛苦經驗談)",0.016044
58,facebook,momo,2023-04-17,"Phoebe Wang 本日最中肯 給你拍拍手",0.995172
59,facebook,momo,2023-04-17,"Phoebe Wang 沒錯！讚同+1",0.991297
60,facebook,momo,2023-04-17,另外，進通路銷售的目的就不是賺錢。你們要放大銷售，你要想清楚你進通路到底要達到什麼目標。,0.000073
61,facebook,momo,2023-04-17,"Hsu YiLien 您好，感謝你的提醒！ 會再好好討論一下",0.686829
62,facebook,momo,2023-04-17,價格會不同，momo的我直接官網售價+運費疊上去。你也可以搭配不同贈品去混淆消費者的價格定錨，或者找其他同業或異業做特定販促組合。（例如我，我們家做毛孩乾洗慕斯）,0.001781
63,facebook,momo,2023-04-17,"了解您的意思 感謝回饋！",0.999962
64,facebook,momo,2023-04-17,補充一點，可以去看看競品怎麼上,0.143283
65,facebook,momo,2023-04-17,"Steffi Liu 會的 感謝～其實就是看了競品才會有疑惑",0.991413
66,facebook,momo,2023-04-17,已知有特別渠道有對消費者較低的價格（確定是公司策略必須要go的），有幾個操作方法分享,0.008658
67,facebook,momo,2023-04-17,"劉育名 小名老師 粉絲報到！",0.999962
68,facebook,momo,2023-04-17,售價一樣，抽成另外談，毛利就可維持,0.001226
69,facebook,momo,2023-04-17,1、單品訂建議售價。,0.000629
70,facebook,momo,2023-04-17,不過MOMO如果定的比官網高不少，萬一遇到比價大王，很多人還是會雞歪的使用MOMO無限退貨大法再去官網、蝦皮下單。,0.001562
