Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
,,,,推,adoko,: 大概要先附使用心得才不會被說ya吧,05/25 11:18
,,,,推,q2520q,: 這種的大也不會大到哪裡去，買大不買小,05/25 11:35
,,,,推,KuGinseng,: 感謝分享，環保你我有責,05/25 11:57
,,,,推,beautyeye,: 推推不塑之客,05/25 12:36
,,,,推,endermite,: 304沒什麼問題啦 304 316查一下就會看,05/25 12:52
,,,,推,yileng,: 請問一般的小火鍋(像是三媽臭臭鍋)，,05/25 13:53
,,,,推,yileng,: 謝謝分享。我後來決定買16cm的,05/25 14:25
,,,,推,DSB520,: 原來有這種東西 我還在用樂扣,05/25 14:37
,,,,推,oxyyy,: 請問16那個999要去哪邊買？找不到,05/25 14:38
,,,,推,qwqqqq,: 那是以前的特價,05/25 14:40
,,,,推,bettybuy,: 覺得丟垃圾很麻煩我也會用環保餐具,05/25 15:00
,,,,推,ching77,: 請問相同尺寸能堆疊嗎？謝謝,05/25 20:08
,,,,推,notppt,: 這咖是環保控的夢幻逸品 平常價錢真的買,05/26 08:45
,,,,推,rabbit6642,: 動不動就噓ya的真的有反社會人格,05/26 10:00
,,,,推,mlii807,: 推推,05/26 10:03
,,,,推,jaiyenyen,: 19公分到貨，看起來是小火鍋專用，一,05/26 14:57
,,,,推,junebabyPTT,: 請問這能直火加熱嗎？好心動，謝謝,05/26 15:32
,,,,推,shiningirl,: 推拿來當廚餘鍋 超好用,05/27 06:40
,,,,推,bunnyer,: 買了，也推去黑油,05/27 09:17
,,,,推,gingercookie,: 推不塑之客～,05/28 10:32
,,,,推,violetyu,: 之前買了一個16的$999，想再入手一個,05/28 21:39
,,,,推,wen3958,: 坐等16cm特價!,05/29 10:21
,,,,推,Qsstyle,: 去黑油應該是指首次使用前？不是每次吧~,05/29 22:48
,,,,→,csebbs,: 業,05/25 08:59
,,,,→,a1l2m3m4,,05/25 08:59
,,,,→,a1l2m3m4,: 之前有紀錄不同size的特價,05/25 09:00
,,,,→,qwqqqq,: 因為用得到,05/25 09:41
,,,,→,perseus419,: 好乾淨的鍋子 看來收藏習慣很好,05/25 09:42
,,,,→,budda,: 尤其是熱湯熱食，塑化劑與癌症、各項疾病,05/25 09:50
,,,,→,budda,: 脫不了關係，好用的工具就能提高使用頻率,05/25 09:50
,,,,→,budda,: ，並且養成習慣,05/25 09:50
,,,,→,meviswei,: 言就狂ya的人,05/25 09:56
,,,,→,prereality,: 請問鹽酥雞的話推薦什麼尺寸呢？,05/25 10:12
,,,,→,toukowenn,: 說葉的人根本沒看文章吧  一看就是自,05/25 10:47
,,,,→,toukowenn,: 身分享文,05/25 10:47
,,,,→,Miseryz,: 問個問題，因為這個是防溢出的鍋子，裝熱,05/25 10:48
,,,,→,Miseryz,: 食（稍微）冷卻後會不會蓋子打不開？,05/25 10:48
,,,,→,ckaa,: 款是醫療級SUS316,05/25 10:51
,,,,→,ckaa,: 進鍋卸壓，會比較容易開蓋。,05/25 10:55
,,,,→,bboy5j,,05/25 10:58
,,,,→,bboy5j,: 原Po這麼重視健康的人怎麼會選擇304?很多,05/25 11:00
,,,,→,bboy5j,: 人水壺都要316了，更何況這鍋不只是裝水。,05/25 11:00
,,,,→,lyhorcish,: 就裝一般食物304沒問題呀，316多個Mo,05/25 11:06
,,,,→,qwqqqq,: 湯的那種真的要19 自己一個餐譬如滷味可,05/25 11:06
,,,,→,qwqqqq,: 以選14,05/25 11:06
,,,,→,endermite,: 到破除迷思的文章了,05/25 12:52
,,,,→,yileng,: 要用幾公分的？怕買太大會不常帶出門,05/25 13:54
,,,,→,notppt,: 不下手啊,05/26 08:45
,,,,→,jaiyenyen,: 般便當太大了XD，,05/26 14:58
,,,,→,addmomo,: 可是阿，不倒入湯鍋直火加熱就是為了方便,05/29 12:19
,,,,→,addmomo,: ，少一些程序。結果後續多了去黑油步驟還,05/29 12:19
,,,,→,addmomo,: 是有些麻煩哩,05/29 12:19
,,,,噓,sinkerwang40,: 業,05/25 09:00
,,,,噓,kids055157,: 喔ya,05/25 09:20
falllin (.),[情報] Momo獅王牙膏限時特價組,Wed May 24 19:44:53 2023,研究了一下好像以下三款10入的比較划算：都有加贈：獅王牙刷9入+固齒佳極致酵素亮白牙膏130g一條或餐盒(擇一)(贈品有限量，購物車沒有就是贈完了)1.細潔浸透護齦EX牙膏 10入組-溫和草本/清涼薄荷(130gx10) -749元5/24-5/29 加贈50元mo幣(60天後歸戶)--好像免登記不用搶，我找不到登記處，先截圖起來(749-50)÷11條=63.55/條http://i.imgur.com/sTvfg6K.jpgMomo歷史價格http://i.imgur.com/qcdgPrq.jpg2.固齒佳酵素牙膏-任選 超值10入組(130gx10) -749元5/24-5/29 加贈30元mo幣(60天後歸戶)--一樣好像免登記不用搶，有買的人記得截圖先存起(749-30)÷11條=65.36/條http://i.imgur.com/l3i9S0q.jpgMomo歷史價格http://i.imgur.com/Bq54vjs.jpg3.NONIO終結口氣牙膏 10入組(130gx10) -749元目前沒看到有加贈mo幣749÷11條=68.09/條http://i.imgur.com/VJbvGEh.jpgMomo歷史價格http://i.imgur.com/UrH9odC.jpg另外可搭配獅王限時特價滿888現折120活動賣場，買第一組總共11條牙膏+9隻牙刷我是搭舌苔清潔棒+凝膠組(169元)，折完付798元(60天後還可收到mo幣50元)http://i.imgur.com/sSYsohh.jpg如果不想湊888折120活動，每天可領的全站限時滿500折50的折價券這三組也可以搭配用，這樣第一組算起來單價更低：每條單價：(749-50折價-50mo幣)÷11條=59/條=649元買11條牙膏+9支牙刷這裡的500-50折價券http://i.imgur.com/8mSemtl.jpg同時也可以參加Momo滿899折120(每天限量登記500名)、獅王×舒潔滿1699回饋10%mo幣上限500元(需登記但不限名額)的活動，不過要拼手速和湊到1699門檻我覺得有點難，有買到額度的人記得去登記-----Sent from JPTT on my Samsung SM-G781B.,推,d8917936,: 人口不多不要買 雙11買目前才用三條半,05/24 19:58
,,,,推,Moses1985,: 奈米樂 2+6 的感覺可以買 前幾天有折15,05/24 20:15
,,,,推,jerrylin,: 上次買的還沒用完勒,05/24 21:21
,,,,推,buckybear,: 有便宜~常用溫和草本那款牙膏，平常買,05/24 21:36
,,,,推,KuGinseng,: 雙11買的到現在才用三條....,05/25 01:15
,,,,推,vecuh,: 已下單，很划算，感謝分享,05/25 09:10
,,,,推,zxcv3147,: 獅王牙膏用到後面都會有顆粒像沙子那樣,05/25 10:08
,,,,推,minutepop,: 買一波了！感謝分享～但我是用到60折價,05/25 10:21
,,,,推,iamgrace6516,: 請問增品在哪裡可以選 ？因為要結,05/25 11:08
,,,,推,a20351,: 贈品購物車那邊就可以選了,05/25 11:18
,,,,推,iamgrace6516,: 感謝樓上提醒 已結帳完畢,05/25 11:20
,,,,推,fkfcu,: 獅王真的好用,05/25 12:12
,,,,推,shaw0513,: 有折價卷多折60元已買感謝分享！,05/25 12:43
,,,,推,briareus,: 他家只有去煙漬那款好用 其它都不行,05/25 13:02
,,,,推,vivian02100,: 這三款有人了解具體差異嗎,05/25 13:52
,,,,推,ohmysunshine,: zxcv3147 大我也是也發現顆粒，因,05/25 16:42
,,,,推,adobefu,: 獅王有含清潔顆粒、酵素顆粒才能去牙垢，,05/25 20:02
,,,,推,angelology,: 感謝分享,05/26 14:03
,,,,→,Moses1985,: 0的今天剩折89的 全用momo幣買扣掉回饋,05/24 20:15
,,,,→,Moses1985,:  1momo幣可以買到8.8ml,05/24 20:15
,,,,→,falllin,: 人口不多的真的不要買，11條可以用一整年,05/24 20:24
,,,,→,falllin,: 而且這三組都只能挑同一款10條，不能湊不,05/24 20:27
,,,,→,falllin,: 同味道各5,05/24 20:27
,,,,→,Garrys,: 沒感覺便宜,05/24 20:52
,,,,→,buckybear,: 最便宜約74，謝謝原po 已下單~,05/24 21:36
,,,,→,Garrys,: 原來第一組寫錯價格，11/699才$63.5啦,05/24 22:12
,,,,→,falllin,: 對耶我寫錯了，感謝樓上提醒，我來修改,05/24 22:36
,,,,→,zxcv3147,:  不知道為啥,05/25 10:08
,,,,→,zxcv3147,: 我都用酵素那種的,05/25 10:09
,,,,→,minutepop,: 券，更划算一些！,05/25 10:21
,,,,→,iamgrace6516,: 帳ㄧ直說未選擇贈品,05/25 11:08
,,,,→,falllin,: 對對，單買這組有60元折價券的人用了更便,05/25 14:37
,,,,→,falllin,: 宜，但是要湊888-120的要注意無法併用,05/25 14:37
,,,,→,falllin,: 我都沒用過不知道實際用起來差異，但三款,05/25 14:55
,,,,→,falllin,: 看起來強調的功用不同，第一款護齦，第二,05/25 14:55
,,,,→,falllin,: 款美白，第三款去口臭，然後比價完再看過,05/25 14:55
,,,,→,falllin,: 歷史價格後我買了第一款覺得比較划算(完,05/25 14:55
,,,,→,falllin,: 全歐巴桑心態),05/25 14:55
,,,,→,ohmysunshine,: 為是在想說是不是柔珠XD,05/25 16:42
,,,,→,ohmysunshine,: 用起來感覺可以，不過沒有到很涼就,05/25 16:43
,,,,→,ohmysunshine,: 是,05/25 16:43
,,,,→,ohmysunshine,: 發現家護或高露潔的還比較涼,05/25 16:43
,,,,→,adobefu,: 不知道環保嗎？,05/25 20:02
,,,,→,Garrys,: 感覺還是乖乖用貝利達好了,05/25 20:46
cool50cool50 (徐佩佩),[情報] 靠得住、舒潔 特價(PChome vs momo),Mon May 22 19:52:43 2023,PChome跟momo現在都有衛生棉和衛生紙特價PChome：https://reurl.cc/5M0pN7momo：https://reurl.cc/RvaX7DPChome舒潔下單現折200（用滿1099折200的券）https://i.imgur.com/WGcOW85.png以這款來說，折完$900900/(90*30*2)=0.1666/抽滿5000送300P幣，滿1999送10% P幣(最高250P)用Pi卡回饋6%，滿1999贈造型一卡通以買兩組再湊個小東西來算的話(900*2)-180(10%P幣)-108(PI卡)=1512/(90*30*2*2組)=0.14 +一卡通小東西湊滿額當然是挑舒潔濕紙巾還有卡通造型的小面紙啦https://i.imgur.com/fMMALfY.pngMomo一樣有滿1099折200，不過訂價高了一點點https://i.imgur.com/fuK2epv.png換算下來(1138-200)/(90*30*2)=0.173/抽momo 4%無上限算下來的話(1138-200-38)/(90*30*2)=0.166/抽因為衛生紙種類蠻多的，雙層跟三層價格也不一樣，所以只比較同品項，另外回饋的話PChome就是刷PI卡有6%回饋momo就是一貫的4%無上限，回饋來說是PChome比較划算但如果要買到3000的話momo贈品是送拋棄是抹布or料理控油廚紙，比較實用一點我的話是比較喜歡PChome 1999贈的舒潔造型一卡通，看怎麼選另外衛生棉的部分，靠得住護墊https://i.imgur.com/z6Puhse.png一樣滿999折200兩包來算的話(1078-200)/(24*4*6*2)=0.77/片再買個小包衛生棉湊再加上滿999的話回饋10% 和Pi的6%0.77/片*(1-10%P幣回饋-6%PI卡回饋) =0.647片平均一片0.6多，等於3片2元有找，可以放心囤貨屯起來了momo的話目前是兩件九折https://i.imgur.com/L2LHYjg.png(539*2*0.9)/(24*24*2)=0.84/片mo卡4%回饋((539*2*0.9)-39)/(24*24*2)=931/1152=0.808/片算下來PChome會再便宜一點這時我就會看在哪邊買比較方便根據其他要一起買的東西來決定因為衛生紙、衛生棉的種類蠻多的，而且各家平台的組合都不太一樣，所以還是要看自己使用習慣像衛生紙平常我會用好一點的，之前用過很便宜的很容易破要疊兩張來用，也沒什麼省到跟其他衛生紙比0.14還是偏高，雖然舒潔本來就比較貴又三層，質感好很多但如果只單純看價格要便宜的話可以考慮總之以上分享一下，現在各家電商常常都會有同品牌但不同的活動內容，除了價格之外也要記得算回饋&導購&贈品才知道哪個最划算。,推,christ7622,,05/22 20:20
,,,,推,Avier,: 空金衛生紙,05/22 20:26
,,,,推,KarlMarx,: 衛生棉漲了，不如好市多買就好。,05/22 20:29
,,,,推,budda,: 舒潔最便宜是棉柔，現在薄到會破不好用，,05/22 23:05
,,,,推,TainanGoldx5,: 幾年前被垃圾公司炒價後就降不下來,05/23 09:45
,,,,推,ssd15c,: 舒潔本來就比較貴 0.16的紙質就看能不能,05/23 10:25
,,,,推,unicorn1222,: 認真說…用過三層的衛生紙就回不去了,05/23 11:24
,,,,推,luvenfei,: 護墊來說PChome這價格算蠻可以了,05/23 11:45
,,,,推,ackes,: 認真說 直上舒潔4層,05/23 12:39
,,,,推,quinn0501,: PChome這檔價格我覺得還行，但一次都要,05/23 15:03
,,,,推,maysapaomo,: 好多計算過程,05/23 16:12
,,,,推,eashiun,: 太晚看到,05/23 17:42
,,,,推,c8g4fu6,: 我都是為了省錢一次買超多箱的那種....,05/23 18:09
,,,,推,abnbvcxd,: 為什麼我1099只能折120呢,05/23 19:54
,,,,→,christ7622,: 太貴惹吧 這樣沒省到啊,05/22 20:14
,,,,→,a894392000,: 有夠貴,05/22 20:19
,,,,→,christ7622,: 這個月才買過一箱,05/22 20:21
,,,,→,Sfortunate,: 整天在那算還算去，學測都沒這麼用功,05/22 22:54
,,,,→,budda,: 要買更貴一點的等級才有以前的品質，漲價,05/22 23:05
,,,,→,budda,: 也沒辦法,05/22 23:05
,,,,→,SSHshih4,: 我覺得衛生用品還是要買好用的欸！反而,05/23 10:18
,,,,→,SSHshih4,: 其他東西可以省,05/23 10:18
,,,,→,ssd15c,: 接受,05/23 10:25
,,,,→,quinn0501,: 買好多喔,05/23 15:03
,,,,噓,homestay,: 貴到不行 而且都超過3人PO了 就在樓上,05/22 22:00
,,,,噓,Sfortunate,: 我數學不好，不能直接一串打五折嗎,05/22 22:53
,,,,噓,Sfortunate,: 品牌一堆，盤子才堅持買同一種,05/22 23:12
gmho2 (Pingu兄妹),[情報] momo箱購好奇濕巾80抽30入$1029,Tue May 16 11:16:29 2023,https://i.imgur.com/kPW8k8c.jpg今天看到好奇濕巾有特價 這個蠻好用的!80抽30入$1029 還送mo幣分享給大家,推,cul714,: 我是喜歡他們家的不會連抽，才不會手忙腳,05/16 11:45
,,,,推,adet509,: 是純水嗎?,05/16 13:38
,,,,推,binns65,: 他們家的是純水沒加其他香料 觸感軟 濕,05/16 14:06
,,,,推,lavenderbox,: 這個會連抽呀,05/16 15:00
,,,,推,killer5225,: 有人可以推薦不會連抽的嗎？,05/16 15:08
,,,,推,slippinjimmy,: 貝恩好用,05/16 15:13
,,,,推,sufan0910,: 會不會很容易乾掉,05/16 15:43
,,,,推,bh2009,: 謝謝分享,05/16 15:53
,,,,推,lichun1009,: 厚度夠厚嗎 之前用過太薄的很難用,05/16 16:05
,,,,推,lf850202,: 這價格好像真的可買喔,05/16 16:14
,,,,推,ortner,: 這價格可以 萬物皆漲要精打計算阿,05/16 16:28
,,,,推,fongcat,: 這價格很可以耶，不知道會不會容易乾,05/16 16:33
,,,,推,babka1126,: 真的是什麼東西都漲價欸好扯,05/16 16:44
,,,,推,hisheep,: 這個會連抽,05/16 16:55
,,,,推,joandomoto,: 這是新包裝嗎？好像可以入手看看,05/16 16:57
,,,,推,yiehuew,: 有送MO幣嗎?,05/16 17:01
,,,,推,verafery,: 有送mo幣很好用,05/16 17:46
,,,,推,lovewinds007,: 明明就超會連抽，推文真的用過嗎？,05/16 18:33
,,,,推,bobitongue,: 只有今天特價嗎?,05/16 19:08
,,,,推,mj72,: 這個不會連抽啊！,05/16 19:48
,,,,推,jeddah8488,: 每次都連抽到火大…,05/16 22:27
,,,,推,s5360122,: 這個超難用，狂連抽，貝恩比較好用,05/17 01:27
,,,,推,bestvermouth,: 雖然厚的不錯用，但是這個很會連抽,05/17 02:41
,,,,推,littlebeebee,: 這很會連抽欸～,05/17 14:41
,,,,推,upixer,: 連抽到火大+1 我剩的都還送出去,05/18 09:15
,,,,→,cul714,: 的XD,05/16 11:45
,,,,→,binns65,: 度夠 厚度也剛好,05/16 14:06
,,,,→,lovewinds007,: 但是這個價錢可以買啦...,05/16 18:34
,,,,→,shintip,: 我用起來也是不會連抽欸,05/16 19:18
,,,,→,freesunair,: 感謝已買 家裡寶寶用超兇,05/16 22:04
,,,,→,bestvermouth,: ！,05/17 02:41
,,,,噓,JOYJS,: 感覺很ya一條龍，這個超級會連抽。,05/16 17:05
mevellous (Octavia),[情報] momo 康寧保鮮盒50.4/個,Sun May 14 00:40:33 2023,需要先領折價券首頁往下拉->女神節必領神券->看更多https://i.imgur.com/amuCj68.jpg領券再買->看更多->家居餐廚https://i.imgur.com/ugWNhf5.jpg康寧45折券https://i.imgur.com/LfBasM5.jpg有size不同的玻璃保鮮盒組、碗組/盤組/透明碗盤組、透明鍋跟平煎鍋*2的組合我選了380ml的保鮮盒*5https://i.imgur.com/KbeERDW.jpg搭配5/8-5/14的簽到mo幣最終是(252-10)/5=48.4https://i.imgur.com/8tOtuKE.jpg日常大小一個大約會落在63塊應該是沒設定到折原價，變成促銷價再45折XD,推,cute781108,: 為什麼我app卡住,05/14 00:48
,,,,推,bigdi,: 感謝分享,05/14 00:50
,,,,推,ddpirmgbtptt,: 感謝分享,05/14 00:53
,,,,推,lsnikimo,: 感謝分享,05/14 00:55
,,,,推,happyz1233,: 感謝分享,05/14 01:01
,,,,推,alan0419,: 需要運費，要湊？,05/14 01:02
,,,,推,andyyeh20237,: 保鮮盒不用運費，680ml的306元直接,05/14 01:06
,,,,推,devon1508,: 謝謝,05/14 01:08
,,,,推,ddpirmgbtptt,: 我的有收運費耶 因為外縣市？,05/14 01:13
,,,,推,comb,: 有購買 謝謝分享：）,05/14 01:14
,,,,推,small030827,: 感謝分享,05/14 01:18
,,,,推,willko,: 喔喔要選超商,05/14 01:18
,,,,推,chaout8,: 幾乎掃蠻快的，很多都沒貨了,05/14 01:23
,,,,推,iamtu,: 感謝分享,05/14 01:24
,,,,推,ww9022039,: 感謝分享,05/14 01:27
,,,,推,pppan,: 有運費，剛好花掉mo幣，感謝分享,05/14 01:35
,,,,推,minnatoba,: 謝謝分享 有買到想要的,05/14 01:41
,,,,推,TsukasaTD,: 感謝，正好想買副食品用的保鮮盒,05/14 01:44
,,,,推,pigcxz,: 要買都沒了,05/14 01:47
,,,,推,s0890287,: 這款我覺得有點難扣..,05/14 01:49
,,,,推,ijoyu,: 謝謝分享,05/14 01:50
,,,,推,pigcxz,,05/14 01:51
,,,,推,RainbowHeart,: 幾乎都賣光了XD，挑一個還有貨的買,05/14 01:52
,,,,推,catcatha,: 謝謝分享胬,05/14 01:53
,,,,推,angelsing,: 沒了～傷心,05/14 02:21
,,,,推,glen,: 搶到只剩大SIZE的XD,05/14 02:32
,,,,推,noleese,: 感謝分享,05/14 03:35
,,,,推,aqn23520,: 沒跟到QQ,05/14 09:53
,,,,推,a1l2m3m4,: 沒跟到QQ,05/14 10:02
,,,,推,willgo,: 這個顏色，好可怕...,05/14 10:23
,,,,推,skwij941012,: 沒了QQ難搶,05/14 10:28
,,,,推,SevenHsu,: 五件組還可以用優惠,05/14 10:54
,,,,推,cyanoceany,: 謝謝分享,05/14 11:46
,,,,推,andyyeh20237,: 這個顏色不可怕啊，實際使用覺得還,05/14 11:56
,,,,推,hpiao,: 感謝分享～買了零食湊免運,05/14 11:58
,,,,推,freefree0128,: 有買有推,05/14 12:09
,,,,推,Tristanh,: 反推這組，蓋子很難關，膠條會黏黏的,05/14 13:09
,,,,推,Aueston,: 只要是適用折價券的都不能下單了,05/14 13:10
,,,,推,cyh2210,: 可訂購時通知我QQ,05/14 13:27
,,,,推,damn7,: 沒了,05/14 13:40
,,,,推,mjmotown,: 超便宜,05/14 14:10
,,,,推,chabbyqbo,: 太晚看到惹 好多都沒貨…QQ,05/14 16:46
,,,,推,kellymama,: 45折卷自己會抵嗎？因爲沒有折價卷可以,05/14 19:35
,,,,推,sheisophelia,,05/14 21:46
,,,,推,wowcat,: 剛剛有補貨，買到一組530元的,05/14 21:50
,,,,推,uaiauaia,: 補貨囉 要買的快,05/14 21:50
,,,,推,Ryan725,: 補貨了 用優惠券連結進去找 衝啊,05/14 21:53
,,,,推,drefly,: 剛剛也結了一筆 感謝原PO,05/14 21:54
,,,,推,noobmuch,: 又有了，感謝,05/14 21:55
,,,,推,kindless,: 已買到 謝謝,05/14 22:09
,,,,推,QOO327,: 剛剛砸破一個，考慮買可微波不繡鋼 不知,05/14 22:10
,,,,推,prereality,: 下午看到晚上終於看到有補貨的 感謝~,05/14 22:38
,,,,推,vanll23,: 又沒了 可惜,05/14 23:09
,,,,推,qooh2,: 傻眼居然錯過了,05/14 23:19
,,,,推,lzace,: 感謝分享,05/14 23:24
,,,,推,elaine7754,: 沒跟到,05/15 00:21
,,,,推,aqn23520,: 又沒跟到QQ……下午偶爾也滑一下。晚上,05/15 06:15
,,,,推,mingzong,: 保險盒只推特福無縫,05/15 06:49
,,,,推,OBaSon,: 我之前買特福的玻璃容易缺角（疊一起的時,05/15 07:42
,,,,推,arashivivian,: 很便宜,05/15 11:27
,,,,→,andyyeh20237,: 免運,05/14 01:06
,,,,→,willko,: 為什麼我選要運費@@！,05/14 01:16
,,,,→,waterdaying,: 廠商出貨的才不用運費可能是這樣,05/14 01:16
,,,,→,willko,: 嗯嗯我選到的是不是廠商出貨 超商ok,05/14 01:19
,,,,→,willko,: 嗯啊想買的沒了,05/14 01:32
,,,,→,imrt,: 沒了,05/14 01:49
,,,,→,pigcxz,: 突然又有了 而且本來要運費 結果剛剛結帳,05/14 01:51
,,,,→,pigcxz,: 居然不用運費了,05/14 01:51
,,,,→,RainbowHeart,: 來用看看，謝謝,05/14 01:52
,,,,→,willko,: 沒了,05/14 01:54
,,,,→,lteky,: 感謝分享,05/14 09:39
,,,,→,mevellous,: 適用商品可以看一下 還有兩組有貨,05/14 10:24
,,,,→,andyyeh20237,: 不錯,05/14 11:56
,,,,→,ej03xu3,: 某公司股東紀念品？,05/14 12:11
,,,,→,CMhome,: 都缺貨,05/14 14:57
,,,,→,greenshow,: 太晚看到+1  謝謝分享,05/14 17:37
,,,,→,concon,: 好便宜,05/14 17:50
,,,,→,kellymama,: 按出來,05/14 19:35
,,,,→,mevellous,: 不會喔 你可能選到不能用折價券的商品,05/14 19:56
,,,,→,KBN2202,: 康寧真心推 之前用別牌沒多久就壞了,05/14 22:02
,,,,→,QOO327,: 道好不好洗？矽膠款也號稱可微波，難洗殘,05/14 22:10
,,,,→,QOO327,: 食物油味,05/14 22:10
,,,,→,yuoyaiv,: 這價格真優 感謝分享,05/14 23:20
,,,,→,aqn23520,: 有事沒滑，就……QQ,05/15 06:15
,,,,→,OBaSon,: 候稍微撞到就掉了）以前用樂扣玻璃不會嗚,05/15 07:42
,,,,→,OBaSon,: 嗚嗚,05/15 07:42
,,,,→,OBaSon,: 康寧沒用過 但沒貨了哭哭,05/15 07:43
blackwing000 (冰狩 翼),[情報] momo/漢堡王/華堡套餐/109元,Fri May 12 13:03:15 2023,"https://i.imgur.com/0kg7gZH.jpg【漢堡王】滿10件折$691★華堡套餐(含華堡*1+小份薯條*1+中杯可樂*1/優惠組合不可拆開退票)原價：179元/套，一次買10件折691元，平均一組109元，使用期限2023/12/31,華堡雖然肥宅我應該也是一次要吃兩套，但是這套餐價應該是最殺的了，期限到年底，有興趣的人可以參考看看",推,m13579,: 搭配杯扣真的還算滿便宜的 坐等蝦皮會不,05/12 13:09
,,,,推,q840813,: 之前在蝦皮買了很多兩顆$89到現在還沒吃,05/12 13:18
,,,,推,a894392000,: 華堡蠻大顆了好嗎 又不是小華堡那個,05/12 13:24
,,,,推,Barefoot24,: 官網點搭BK20和環保杯扣的話兩套=209,05/12 13:25
,,,,推,magicc,: 一次吃兩套用豪點王還能累積點數,05/12 13:28
,,,,推,rebel20163,: 兩顆華堡是不是有什麼誤會 食量也太,05/12 13:30
,,,,推,magicc,: 這價格算ok了 只是豪點王點餐不用等方便,05/12 13:30
,,,,推,rong58,: 這種可以截圖給別人用嗎,05/12 13:34
,,,,推,magicc,: momo換漢堡王很麻煩，不像M能直接掃QR C,05/12 13:35
,,,,推,ItIsaLongID,: 華堡的話這價格超ok的,05/12 13:36
,,,,推,zxcvbnmnbvcx,: 一次買10組….店面太少了,05/12 13:37
,,,,推,Melmetal,: 兩顆華堡剛好一餐吧…..,05/12 13:37
,,,,推,fcz973,: 想說為什麼要點機車，之前買hilife gmj也,05/12 13:39
,,,,推,sfwejfish,: PTT很多真肥宅 我自愧不如,05/12 13:40
,,,,推,OSullivan,: 我應該就買著看看有沒有機會一次用多張,05/12 13:43
,,,,推,geoemia,: 109很香 上了20組,05/12 13:53
,,,,推,sydney2001,: 請問這種票券可以用mo幣紅利金付款嗎?,05/12 13:55
,,,,推,chanel1259,: 明明就漢堡仔什麼漢堡王,05/12 13:56
,,,,推,benh19,: 覺得可以買,05/12 14:04
,,,,推,z3542024,: 這個優惠還行啦,05/12 14:07
,,,,推,Ayanami5566,: 雙華堡套餐199回不去了,05/12 14:10
,,,,推,ARCHER2234,: momo可以截圖,05/12 14:18
,,,,推,ARCHER2234,: 然後當然可以用momo幣，我的點心都是,05/12 14:21
,,,,推,Czanetti,: momo的麥當勞摩斯可以截圖 漢堡王不行,05/12 14:22
,,,,推,pinkjjj,: 已買～感謝資訊～,05/12 14:26
,,,,推,arl616,: 請問這個飲料可以更換嗎 (可樂換雪碧),05/12 14:28
,,,,推,ARCHER2234,: 蛤，漢堡王不行嗎？我下次來試試看,05/12 14:33
,,,,推,elvaismylove,: 感覺還好,05/12 14:38
,,,,推,Jintsu,: 華堡不小吧 之前吃華堡+中薯+中可都偏飽,05/12 14:40
,,,,推,joemovie,: 109還有人說它媽有夠貴？？？吃米不知,05/12 14:43
,,,,推,debris,: 已買，感謝,05/12 14:49
,,,,推,yokann,: BMI正常的人應該吃一個就夠了吧 很飽,05/12 14:51
