Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
Myt33 (),"Re: [交易] 售-蝦皮 BDR角錐1顆, ATL 4孔排插盒",Thu Sep  5 23:02:49 2019,【1顆$550】Black Diamond Racing (BDR) MK4 單顆 碳纖維腳墊角錐，只有1顆原購入價$8002.欲售價格：為方便閱讀，已整理在上方3.購買時間、地點：BDR系列都和嘉義醉音買的所有線材、墊材我都是第一手，大約都在2017~2018左右購入的4.一手用家還是二手；以上所有項目，我皆是第一手用家5.保固情況：都是正常使用拔下來，請當做無保固6.商品描述：7.商品維修\DIY 描述：8.交易方式：請買家來信註明要買的物品，會特別開蝦皮賣場(不再多收運費)，然後站內信給買家連結，再請買家下標我用超商店到店寄出照片請參考下方：https://imgur.com/8yvGn1dhttps://imgur.com/bI7yI3T,→,kungfutofu,: 酷喔，只有一顆,"['09/05', '23:06']"
LDBBS (吞下去),[討論] 水母喇叭三代 蝦皮,Tue Feb 12 10:31:41 2019,水母喇叭三代透明款 有去試聽了 完全是我想要的蘋果專賣店賣藍芽版11500蝦皮這家香港代購藍芽版賣6990也有保固一年想請問這家是否可買呢保固卡https://i.imgur.com/yvrO8pY.jpg賣場照https://i.imgur.com/r6MyzEj.jpghttps://i.imgur.com/Bpox3cX.jpghttps://i.imgur.com/PNx8EnJ.jpghttps://i.imgur.com/bs9sKoZ.jpghttps://i.imgur.com/WqOdxrF.jpghttps://i.imgur.com/MkLuXkO.jpg,推,chance204,: 真便宜,"['02/12', '11:04']"
,,,,推,icemaydays,: 這你敢買？？？,"['02/12', '12:45']"
,,,,推,a3619453,: 可以把文宣寫得像詐騙一樣的也是不容易,"['02/12', '14:53']"
,,,,推,standbyyou,: 跟樓上同感 這種的我不敢買,"['02/12', '15:10']"
,,,,推,siegfriedlin,: 這聲音好嗎？,"['02/13', '00:13']"
,,,,推,acer41305,: 認真講 我在香港看到 線版大約6000多 藍芽版大約7000多,"['03/20', '14:28']"
,,,,→,siegfriedlin,: 抱歉看錯 還以為是aura studio 2,"['02/13', '00:15']"
,,,,→,acer41305,: 台幣,"['03/20', '14:29']"
Husky168 (噗滋哈寶兔),[情報] 蝦皮有店家打折 S2000 $9798  A100 $17190,Sat Oct 20 22:15:46 2018,發現蝦皮有一家正在打折，它叫Todaysong。我發現他都是不定時打折，晚上打折，早上就正常價格https://imgur.com/a/fReCDsZS2000pro $9798A100 $17190還有其他的，我沒買過不知道出貨狀況，給要買的參考一下。如果有買到便宜的，而且品項正常請分享一下，我也要來買。,推,bear753951,: s2000快接近淘寶貨了,"['10/21', '10:59']"
,,,,推,a5980810,: 比較想買s3000,"['10/21', '19:07']"
,,,,推,OGCptt,: s2000燒高音單體的問題有解決了嗎?,"['10/21', '20:12']"
,,,,推,sware,: 不小心出手了一組...,"['10/29', '18:37']"
,,,,→,gibala,: 喇叭版常常看到最低價，點進去根本原價啊....,"['10/21', '13:07']"
kick7377 (雨後的溫柔),[交易] 賣-台中 Anker soundcore motion B,Mon Oct  8 19:25:52 2018,重點升級：1. 音響單元從1.5吋升級至1.75吋2. IPX5升級至IPX7 完全防水3. 全新設計驅動單元 Bass強度再升級4. 全新訊號源晶片 音質零失真5. 可兩台串聯規格：1. IPX7等級完全防水2. 新驅動單元 Bass強度再升級3. 12W輸出（6W+6W）4. 可串聯兩台 增大輸出音量 及立體聲5. 12小時以上長時間播放6. 尺吋：17*5.5*5 重量：420g原廠保固 18個月--取自 原賣家--PS.原廠無附充電器 只有傳輸線PS.原廠無附充電器 只有傳輸線PS.原廠無附充電器 只有傳輸線昨天蝦皮入手兩台一台充電試聽 一台未拆 一個收納包直覺感受 跟XB10比起來沒啥差別...全新+收納包 1700已拆 1400 兩台一起帶2700台中面交 或 蝦皮 7-11https://imgur.com/Ef2b4NXhttps://imgur.com/Z46mRBfhttps://imgur.com/K644jt1https://imgur.com/Ls7BjJKhttps://imgur.com/pzqC60w,推,sm90109,: 這組串聯兩聲道立體聲效果超強，打趴一堆大牌子,"['10/08', '19:57']"
,,,,→,kick7377,: 等過幾天沒人要就拆掉來雙連聽看看好了,"['10/08', '20:10']"
Myt33 (),"Re: [交易] 售-全省-蝦皮 海韻P460, promise mk3+",Sat Sep 29 15:46:07 2018,"1.產品型號：1-1. 海韻 P460 無風扇電源供應器 (第一顆) 桃紅色電容，!!無附任何線材!!1-2. 海韻 P460 無風扇電源供應器 (第二顆) 藍色電容，!!無附任何線材!!1-3. 老田 Promise mk3+電源線，總長1.4米2.欲售價格：2-1. [$900] 海韻 P460 無風扇電源供應器 (第一顆) 桃紅色電容，!!無附任何線材!!2-2. [$900] 海韻 P460 無風扇電源供應器 (第二顆) 藍色電容，!!無附任何線材!!2-3. [$1700]老田 Promise mk3+電源線，總長1.4米3.購買時間、地點：前兩顆電供都大約103年購自原價屋，機箱上有保固貼紙，有任何維修疑問請自行洽詢原價屋，或海韻原廠喔，謝謝電源線大約2015年購入的，直接和惡堡訂的4.一手用家還是二手；我皆是第一手5.保固情況：電供基本上有7年保，我用了約5年，原本在我的CAT上皆正常使用，因工作關係改用筆電了才拆賣6.商品描述：電容顏色沒差，只是用這個來區分買家要哪顆7.商品維修\DIY 描述：附圖區：https://imgur.com/gallery/kyBhBEa8.交易方式：只接受""蝦皮-超商店到店""交易，會開賣場給買家--※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 118.167.23.235※ 文章網址: https://www.ptt.cc/bbs/Audiophile/M.1537205941.A.766.html→ Myt33: 附圖請點進連結(imgur)，自動開圖只會開第一張喔 09/18 01:50",→,Myt33,: 附圖請點進連結(imgur)，自動開圖只會開第一張喔,"['09/18', '01:50']"
Myt33 (),"[交易] 售-全省-蝦皮 海韻P460, promise mk3+",Tue Sep 18 01:38:58 2018,"1.產品型號：1-1. 海韻 P460 無風扇電源供應器 (第一顆) 桃紅色電容，!!無附任何線材!!1-2. 海韻 P460 無風扇電源供應器 (第二顆) 藍色電容，!!無附任何線材!!1-3. 老田 Promise mk3+電源線，總長1.4米2.欲售價格：2-1. [$1000] 海韻 P460 無風扇電源供應器 (第一顆) 桃紅色電容，!!無附任何線材!!2-2. [$1000] 海韻 P460 無風扇電源供應器 (第二顆) 藍色電容，!!無附任何線材!!2-3. [$1800]老田 Promise mk3+電源線，總長1.4米3.購買時間、地點：前兩顆電供都大約103年購自原價屋，機箱上有保固貼紙，有任何維修疑問請自行洽詢原價屋，或海韻原廠喔，謝謝電源線大約2015年購入的，直接和惡堡訂的4.一手用家還是二手；我皆是第一手5.保固情況：電供基本上有7年保，我用了約5年，原本在我的CAT上皆正常使用，因工作關係改用筆電了才拆賣6.商品描述：電容顏色沒差，只是用這個來區分買家要哪顆7.商品維修\DIY 描述：附圖區：https://imgur.com/gallery/kyBhBEa8.交易方式：只接受""蝦皮-超商店到店""交易，會開賣場給買家",→,Myt33,: 附圖請點進連結(imgur)，自動開圖只會開第一張喔,"['09/18', '01:50']"
s800525 (Tim),[情報]  蝦皮兩件79折，Z906約7.5K,Tue Aug 21 16:46:59 2018,看到蝦皮羅技有活動兩件七九折，Z906折扣下來約七千多，感覺還蠻划算的而且好像還可以搭配其他折扣券使用，可能可以壓得更低，有需求的可以研究看看XD-----Sent from JPTT on my Asus ASUS_Z012DA.,推,YoungLAN,: 賣完了,"['08/22', '08:31']"
,,,,推,hcps85079,: 今天還有貨 搭配9折有誇張 已經有了推個,"['08/24', '13:31']"
PhantomNecro (Necro),[情報] 蝦皮supra線全館8折,Tue Jun 12 18:00:28 2018,"剛剛滑fb看到的，官網建議售價的八折usb a-b 2米 2720 -> 2176比我當初買的2300還便宜了,給大家參考看看https://www.facebook.com/SUPRACableONLY/",推,a3619453,: 沒屋頂的覺得怕,"['06/13', '08:25']"
,,,,推,Askalaphos,: 假線,"['06/13', '10:07']"
,,,,推,Shunjin,: Supra有假線喔@@？,"['06/13', '11:58']"
,,,,推,PP044666,: 有買過2條，個人覺得不錯可考慮,"['06/14', '22:36']"
,,,,→,jay1233560,: 想問個為什麼沒屋頂那麼多便宜的？,"['06/12', '21:05']"
,,,,→,Shunjin,: 9AS搭這條不知道如何,"['06/12', '23:45']"
,,,,→,a3939889,: 是不是通通調漲啊...沒看到你說的價格..,"['06/13', '12:01']"
,,,,→,wayne1026,": Supra USB不可能有假的,每條USB都是手工製做,線上面都","['06/14', '00:20']"
,,,,→,wayne1026,": 有製作者的手寫編號,查詢追蹤的到源頭的哪可能假","['06/14', '00:22']"
NerVGear (Phantom),[情報] EDIFIER 蝦皮旗艦店 九折,Sat Apr 14 01:25:46 2018,連結是蝦皮商城https://shopee.tw/edifier_tw超過3000可以九折，我敗了C2XD了QQ折扣碼:EDIF09想買這家的可以考慮看看-- 作者  NerVGear (Phantom)                                     看板  Gossiping  標題  [問卦] 有沒有記得最熟課文的八卦                                         時間  Thu Apr  9 17:16:15 2015                                               ───────────────────────────────────────推 goldman0204: 孫中山看精子往上游?04/09 17:16→ goldman0204: 靠杯 打錯 腦子是想小魚逆游?打出精子= = 04/09 17:17,推,goldman0204,: 孫中山看精子往上游?,"['04/09', '17:16']"
,,,,推,andy3020,: 小聲地說：這折扣一直都是這樣啊＠＠  看起來是長期的,"['04/14', '11:05']"
,,,,推,lookoverhere,: 這折扣很久了,"['04/14', '13:57']"
,,,,→,goldman0204,: 靠杯 打錯 腦子是想小魚逆游?打出精子= =,"['04/09', '17:17']"
,,,,→,lookoverhere,: 其實之前momo有送666折價券，6千以下的話比9折划算,"['04/14', '13:58']"
,,,,→,Sofast,: momo超划算月初才手滑買了r1800,"['04/14', '22:09']"
,,,,→,smove,: momo的C3X竟然是特惠價不能使用折價券，傻眼,"['04/15', '18:35']"
FDM (Mr.Children最高！),[情報] Edifier E25 蝦皮商城特價,Mon Jan 15 16:57:08 2018,https://shopee.tw/product/36996877/541724303/應該是Edifier蝦皮商城官方店。2/9號前可以直接用折扣碼打88折。折扣下來大概5095元。好像有便宜一點其他喇叭只要超過2000元一樣可以用，但價位我就沒研究了。如果想搭配腳架的可以在PC HOME買，6290元有送一組腳架。比在蝦皮划算。http://24h.pchome.com.tw/prod/DCAI2U-A80692353?q=/S/DCAI2U給大家參考~~,推,cygnusx123,: 太棒了，入手C3X省了700多,"['01/15', '18:13']"
,,,,推,jk5225,: 折扣碼是EDIF9488喔！,"['01/20', '17:45']"
,,,,推,yah0330,: 感謝樓上JK大 還以為活動沒了,"['01/25', '17:11']"
campaso (Stephan Coffee),[問題] 請問音響去蝦皮買好嗎？,Wed Mar 15 18:44:13 2017,最近很想買大家很推的T20 ii來聽流行音樂個人預算是2000左右pchome現在賣到缺貨沒缺貨一台也要2900但蝦皮只要2300想問大家去蝦皮買音響 品質有保障嗎？有沒有可能買到仿冒品？謝謝～～-----Sent from JPTT on my Asus ASUS_T00F.,推,skybird0414,: 這個沒看過仿的...畢竟不是什麼熱門大量的東西,"['03/15', '18:45']"
,,,,推,nathan2000,: 不是常2290，追蹤一下就行了.,"['03/15', '18:47']"
,,,,推,andysamlee,: 這台利潤沒有高到需要去仿冒吧XD 應該不會有問題,"['03/15', '19:45']"
,,,,推,bursty,: 推蝦皮上的jy2038，便宜好多,"['03/15', '20:19']"
,,,,推,bursty,: 而且還是電子分音,"['03/15', '21:09']"
,,,,推,tint,: 聽流行音樂可以買VS3020,"['03/15', '22:08']"
,,,,推,peter4710032,: 蝦皮上的2038便宜到有點誇張，想買都會怕,"['03/16', '00:02']"
,,,,推,bursty,: 蝦皮使用第三方支付，撥款條件成立後才會撥款 算滿安全的,"['03/16', '02:00']"
,,,,推,bursty,: 現在八卦版有在討論蝦皮，基本上利用平台完成交易付款取貨,"['03/16', '20:11']"
,,,,推,bursty,: 前天晚上訂了一台2038，今天到貨，看發票是從全腦門市出貨,"['03/17', '23:23']"
,,,,推,z914554,: 喇叭這種東西很難山寨 不用怕,"['03/18', '04:42']"
,,,,→,skybird0414,: PCHOME常補貨啊，擔心就等PCHOME或YAHOO購物,"['03/15', '18:45']"
,,,,→,ptt222,: 如果有假的，pchome也可能買到假的。,"['03/15', '19:41']"
,,,,→,meishan31,: 這才2500有藍芽又有光纖，感覺很划算,"['03/15', '20:43']"
,,,,→,ado1923,: 怕假的就去某屋買2490,"['03/15', '21:14']"
,,,,→,r1t1r,: 你要自己看是不是詐騙 現在賣假貨還要成本咧,"['03/16', '08:37']"
,,,,→,r1t1r,: 不會判斷的話 詐騙就是騙你這種想買便宜的,"['03/16', '08:38']"
,,,,→,bursty,: 不管一些有的沒的，被詐騙的機率根本幾乎是零,"['03/16', '20:12']"
,,,,→,bursty,: 沒被詐騙 給各位參考,"['03/17', '23:24']"
,,,,→,nbk1943,: 樓上說說理由？,"['03/18', '21:06']"
,,,,噓,bam5566,: 紅明顯 PCHOME沒缺貨 2290昨天訂今天下午到,"['03/19', '00:14']"
altec021 (性格胖),[交易]售-蝦皮超取 edifier MP300+ PLUS(含攜帶,Sat Jan  7 13:57:12 2017,售edifier MP300+ PLUS(含攜帶盒)預售價格:970購入狀況:法雅客，約3年狀況:功能正常，購入3年但很少用，9成新，無傷，配件齊，有原廠攜帶盒有意者請站內信，可加line看實圖，開蝦皮交易，謝謝,推,MadMac,: 啊～ 第一個入坑的好喇叭,"['01/07', '23:33']"
,,,,→,altec021,: 當初2700的小坑..敢問現在跳那個大坑去了?..XD,"['01/08', '00:39']"
dogshiter (ShitMan是在下。),[閒聊] 在蝦皮$600買到Bose Soundlink Color,Wed Dec 28 13:38:35 2016,"$600免運這是蝦皮上的照片http://imgur.com/a/lASK5看這賣家應該是夾娃娃機的狂熱分子標題也沒提到BOSE這個品牌名稱如果是真的BOSE應該算是賺到(?話說這台有山寨的嗎@@""!?",推,balius,: 如果BOSS的話肯定是仿的無誤,"['12/28', '16:32']"
,,,,推,s77894,: 勇者照片看起來超假,"['12/28', '17:14']"
,,,,推,tint,: 推勇者親自購買測試,"['12/28', '17:32']"
,,,,推,nathan2000,: 所有詐騙，都從貪小便宜，然後開始腦補…,"['12/28', '18:09']"
,,,,推,zzz54666,: 例:音質不比正版差.....,"['12/28', '18:59']"
,,,,推,dick20018158,: 如果是COSTCO賣這價格我相信是正品 保重~,"['12/28', '19:28']"
,,,,推,leo8339,: 你去買啊買了就知道了,"['12/28', '20:27']"
,,,,推,altec021,": 沒有此款山寨,哪有此款型號嗎？QQ","['12/28', '21:49']"
,,,,推,macings,: 正版的欸soundlink color沒支援藍牙通話，但是樓主這台,"['12/30', '06:21']"
,,,,→,charlie00238,: Boss仿的很多 這個價位不用想也是,"['12/28', '14:48']"
,,,,→,r1t1r,: 你覺得bose的包裝盒..會包的這麼破嗎？,"['12/28', '17:45']"
,,,,→,sean0212,: 如果聲音有600元價值，你就還不算虧啦XD,"['12/29', '20:48']"
,,,,→,macings,: 有,"['12/30', '06:21']"
