Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
,,,,→,flytk,: 驗看是什麼問題才能退，關mo屁事,"['01/09', '00:18']"
,,,,→,a6444long,: ?,"['01/09', '01:55']"
,,,,→,thekuki,: 的問題,"['01/09', '11:22']"
,,,,→,tw1019,: 辦理退貨商品必須是全新狀態且包裝完整，商品一經拆封,"['01/09', '23:39']"
,,,,→,tw1019,: 等同商品價值已受損，僅能以福利品出售，若需退換貨,"['01/09', '23:40']"
,,,,→,tw1019,: 我方須收取價值損失之費用(回復原狀、整新費),"['01/09', '23:40']"
,,,,→,tw1019,: 請先確認商品正確、外觀可接受，再行開機/使用,"['01/09', '23:40']"
,,,,→,tw1019,: 別在一堆奧客~~~把七天無條件退貨當成免費七天試用了,"['01/09', '23:42']"
,,,,噓,shangyo1985,: 我只看到一個奧客而已,"['01/08', '19:30']"
,,,,噓,jackyjow,: ？,"['01/08', '20:28']"
,,,,噓,wts1010,: 要買便宜貨就要有心理準備,"['01/08', '21:32']"
,,,,噓,bruce2945,: 跟momo有啥關係，很奧耶,"['01/08', '22:51']"
,,,,噓,welles,: 手滑了,"['01/08', '23:30']"
,,,,噓,gamewed,: mo買國際牌43吋 東西沒問題服務也OK 客人跟物件本身問題,"['01/08', '23:54']"
,,,,噓,tw1019,: 到貨當天試用完 覺得不行.....就沒問題是要退啥,"['01/08', '23:57']"
,,,,噓,flytk,: 商品沒拆不給退是mo的問題，拆了開機過，廠商當然要回收檢,"['01/09', '00:18']"
,,,,噓,WADEVSKOBE,: 超級奧客,"['01/09', '01:15']"
,,,,噓,matchwood,: …,"['01/09', '01:17']"
,,,,噓,a6444long,": 買便宜支牌雜貨就在賭運氣,產品本身就爛,跟m有什麼關係","['01/09', '01:55']"
,,,,噓,kbten,: 奧客,"['01/09', '02:34']"
,,,,噓,danadio,: 你自己的問題怎會怪momo平台？,"['01/09', '08:57']"
,,,,噓,VBMO,: 這篇是在??,"['01/09', '09:25']"
,,,,噓,four0428,: 還真的沒聽過,"['01/09', '10:26']"
,,,,噓,thekuki,: 奧客都這樣理直氣壯，機器的問題MOMO 的問題，總之不是我,"['01/09', '11:22']"
,,,,噓,n74042300,: 雜牌,"['01/09', '11:59']"
,,,,噓,satanboy,: 根本買來試用的，超奧沒水準,"['01/09', '15:09']"
,,,,噓,koalagogo,: 還是別網購吧你 放過人家,"['01/09', '17:31']"
,,,,噓,tw1019,: 商品到貨享十天猶豫期之權益  注意！猶豫期非試用期,"['01/09', '23:39']"
an138 (我不知風往何處吹),[情報] momo AOC 70u6415 特價,Mon Jan  3 12:15:49 2022,AOC 70吋 4K HDR Android 10 Google認證 液晶顯示器 特價22999元https://imgur.com/a/2xt6FsB70吋 支援 DolbyVision  DolbyAtmos  VRR ALLM GoogleTV上次19999沒跟到的可以考慮這檔--◤  ／ ◤ ／◣。◤／◤◣ ◤／ 。 ◤／◣ ◤／◣██◤◢██◣／◢█  ◣／◢█    ◢█◣／◢█◣／ ◤／█  。█／  █  ██／█  。█   ◤  █  █／█  。█ █   ████  █ █ █   █   ■██  ███   █ █◤  █  。█◤█  ██◤◤█／◤◤  █◤█／█◤◤█        ◥◤  ◤。◥◤█◤。◥█◤  ◥█◤。◥█◤  ██◤,推,callhek,: 這價位應該買飛利浦,"['01/03', '15:21']"
,,,,推,FRX,: 這兩個牌子都pass....,"['01/04', '08:32']"
,,,,推,fbiciamib123,: 之前飛利浦機子實際能用也是1.5gb而已,"['01/04', '10:50']"
,,,,→,an138,: 菲利浦有比AOC好？,"['01/03', '17:00']"
,,,,→,wed1979,: 雙11賣19999,"['01/03', '17:37']"
,,,,→,weisofta,: 飛利浦AOC都代工貼牌 前面貼的logo不同而已,"['01/03', '22:10']"
,,,,→,saitoh2688,: 飛利浦記憶體有3g，aoc 好像1.5g而已,"['01/03', '22:33']"
ojison (喔巴桑最愛的),Re: ［心得］負評momo及sharp冷氣,Sat Dec  4 23:58:11 2021,11/12最後電話通知請耐心等待，並因為1111檔期廠商太忙11/23長達11天未有後續，早上直接上網投訴消保官。下午momo及sharp輪流打電話來詢問需要有何協助並繼續協調一同前來時間11/29來電確定12/04會來，但時間無法確定12/03確定12/04早上10點會前來12/04今日（第四次請假）sharp請在地師父來看，確認為室內機和管線接線問題，重新接線後功能正常一台冷氣買了再六天即滿兩個月的時間終於在今天早上10點兩方安裝商來後完成尤其是聽到momo客服人員說1111檔期安裝廠商太忙後整個火起來到底是我先買的還是1111先買竟然先安裝新機不來處理放了一個多月的舊機sharp這次找了在地老師父不是台北派來的室內機殼一打開就說這線路接的有問題重新接上後室外機馬上啟動且冷暖功能皆正常約5分鐘後momo安裝廠商也到了詢問sharp老師父為何故障原因及他如何排除後，給我簽名文件後離開最後心得是冷氣請在實體店面購買有問題才能馬上解決不會歹戲拖棚竟然讓我請了四次假才安裝完畢這次就當作給電商一次機會但下次不會有了※ 引述《ojison (喔巴桑最愛的)》之銘言: 10/10因國慶日優惠: 在momo購買一台sharp冷氣: 10/16號來安裝（第一次請假）後: 冷氣室外機無法作動: 安裝失敗後馬上通知momo: 10/19原廠技師來現場（第二次請假）評估同意做更換新機: 10/30安裝師父再來安裝（第三次請假）: 可是只有室外機更換並非全機更換: 更換完狀況一樣無法作動並說應該是室內機有問題: 這時已經很不開心了，為什麼sharp不是整機做更換而是只換一半: 11/02sharp打電話過來說是安裝師父管線有問題導致的（互推責任了），我只要求全機寄過: 來重新安裝，能用問題就解決了，客服人員說會將我的訴求反應給主管: 11/08今天再次打給sharp詢問維修進度，才發現這一個禮拜完全沒有幫我處理: 一台壞的冷氣放在我家一個月了，信用卡費也收了但momo、sharp並沒有給我積極想處理的: 態度: 現在兩邊都在今天再次反應繼續等待處理: 未來有何改變再持續更新: 附上購買證明: https://i.imgur.com/4QZ0thr.jpg,推,ajinamoto,: 拍拍…,"['12/05', '05:47']"
,,,,推,ncc1412,: 人為安裝問題出錯跟機子無關係吧。,"['12/05', '10:43']"
,,,,推,vincent5236,: 冷氣找電商真的是要碰運氣，這次我在桃子買洗衣機，,"['12/05', '14:04']"
,,,,→,weisofta,: 中國貼牌機,"['12/05', '09:52']"
,,,,→,vincent5236,: 連舊水管都不拆換直接沿用，只能說他們趕時間安裝真,"['12/05', '14:04']"
,,,,→,vincent5236,: 的是都忽略一堆只為了快速,"['12/05', '14:04']"
,,,,→,hunchisin,: 我在東森買冷氣的外包安裝有安裝後客服調查,"['12/05', '18:52']"
,,,,→,yeng1217,: 這種錢還是不能省,"['12/05', '21:37']"
,,,,→,vanavyates,: 2樓不看內文…笑死！,"['12/06', '01:34']"
ojison (喔巴桑最愛的),［心得］負評momo及sharp冷氣,Mon Nov  8 13:50:32 2021,10/10因國慶日優惠在momo購買一台sharp冷氣10/16號來安裝（第一次請假）後冷氣室外機無法作動安裝失敗後馬上通知momo10/19原廠技師來現場（第二次請假）評估同意做更換新機10/30安裝師父再來安裝（第三次請假）可是只有室外機更換並非全機更換更換完狀況一樣無法作動並說應該是室內機有問題這時已經很不開心了，為什麼sharp不是整機做更換而是只換一半11/02sharp打電話過來說是安裝師父管線有問題導致的（互推責任了），我只要求全機寄過來重新安裝，能用問題就解決了，客服人員說會將我的訴求反應給主管11/08今天再次打給sharp詢問維修進度，才發現這一個禮拜完全沒有幫我處理一台壞的冷氣放在我家一個月了，信用卡費也收了但momo、sharp並沒有給我積極想處理的態度現在兩邊都在今天再次反應繼續等待處理未來有何改變再持續更新附上購買證明https://i.imgur.com/4QZ0thr.jpg----Sent from BePTT on my Realme RMX1921,推,ATand,: 這就是為什麼不在網路上買冷氣的原因。安裝比省小錢重要,"['11/08', '15:11']"
,,,,推,harry0073,: 花錢就買好的 日立 大金 沒錢買保固好的 國際,"['11/08', '17:14']"
,,,,推,jackylin1203,: 信用卡爭議款給它列下去 換他們求你給安裝,"['11/08', '20:13']"
,,,,推,andrewkuo,: Sharp也有做冰箱,"['11/09', '15:16']"
,,,,推,shawncarter,: MOMO喔 這家一查起來就知道 過電的東西真的是…,"['11/11', '04:36']"
,,,,推,yeng1217,: momo 果然就是不能碰電器3C,"['12/05', '21:36']"
,,,,→,weisofta,: 你買的這台冷氣是中國貼牌機,"['11/08', '15:17']"
,,,,→,weisofta,: 非日系一線品牌,"['11/08', '15:18']"
,,,,→,weisofta,: 應該是美的之類的,"['11/08', '15:18']"
,,,,→,weisofta,: 那價格根本不值得,"['11/08', '15:53']"
,,,,→,horng31208,: 請問是哪間冷氣公司安裝的（很重要,"['11/08', '17:54']"
,,,,→,RKpad,: 原來Sharp有出冷氣？！,"['11/08', '21:02']"
hui97borib (貓科動物),[情報] 飛利浦Hue套件組momo特價中,Thu Nov  4 15:35:41 2021,"在momo看到的優惠：https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9282853&str_category_code=2158200011【Philips 飛利浦】Hue 智慧照明 Hue Play 電競享樂3件套裝組(PH007) 原價23,476 現在17,688內容物是Philips Hue Play HDMI影音燈光同步器*1個、燈條雙入組*1個、智慧橋接器2.0版(PH012)*1個現在有多送人體感應器、HUE GO和Google Nest Mini(加起來大概5800)之前在朋友家有體驗過Hue 用他的電腦玩fps遊戲真的很有感變換燈光很快很靈敏 玩起來很有身歷其境的感覺這次打折+贈品我覺得挺不錯的 有點想要來換看看 主要是想裝在電視後面 這樣看電影應該會蠻有情調的",推,iwantus,: 不錯啊，它的情境設定也挺好用的,"['11/04', '17:46']"
,,,,推,item168,: pxhome跟sxxpee也有一樣的活動,"['11/04', '23:34']"
,,,,推,yicibj12,: 這個贈品有點香 我打算這次買回來玩,"['11/05', '13:58']"
,,,,→,kkloki,: 這組燈條不對 不會有漸層色的樣子,"['11/10', '02:52']"
as111531 (《經濟狀況》債台高築$0),"[情報] momo海爾75吋H75S5UG, $29988",Mon Oct 11 19:41:14 2021,https://m.momoshop.com.tw/goods.momo?i_code=8931972&mdiv=searchEngine&oid=1_5&kw=%E6%B5%B7%E7%88%BE%E9%9B%BB%E8%A6%96這台改華星面板，好像有側邊漏光的問題特價到今天該衝嗎？還是等雙11 配五倍券再來看其他電視會不會再跳水-----Sent from JPTT on my Xiaomi Redmi Note 4.--  ▍   ▄▇▇▄ █ 藍        ▅▌______ ▅   ▄╱￣￣￣＼▄ ▍    ◢﹋﹋◥  █▌ ▅▅╭──γ╮▅▅ 司 ▋ ︿  + ︿  ▌  撕█   ▆亅▆   █ 藍 ▄ ◢██▋  ▄ 法   /◢ 三 ◣\   髮   █ ▎▆▅▆▊ █        VS. ▂  □─□  ▂ 不 VS.  【 ◥︵◥ 】  不█ ▃◣▅◢▄ █ 路       ▅  █ █  ▅  公          (˙˙)    公▌   ◥◣◢◢   ▅▆▆▄▄▆▆▅   ◥   ◤ flatcomb,推,jeff79723,: 電視應該會越來越便宜,"['10/11', '23:30']"
,,,,推,eno03,: 大尺寸面板降價了 能等就等吧 我等TCL 75C728降,"['10/12', '00:08']"
,,,,推,tiger13,: 樓上的要等多少才願意入手呀？我46xxx入手，畢竟是新機,"['10/12', '23:25']"
,,,,推,eno03,,"['10/13', '00:37']"
,,,,推,tiger13,: 蛤 不是725唷，是75C728，訂價59900那款，原本就是在考慮,"['10/15', '03:37']"
,,,,推,apeir,: 想知道通路＋1,"['10/20', '10:28']"
,,,,→,icexfox,: 等雙11？也許更低,"['10/11', '20:34']"
,,,,→,tiger13,: 種，短時間內我想應該很難大降價吧！早買早享受啦,"['10/12', '23:25']"
,,,,→,eno03,: 75C728看電商都在賣59900 就算用券跟回饋也要5萬出頭吧?,"['10/13', '00:34']"
,,,,→,eno03,: 你買的蠻便宜的 可能要找電器行問問了,"['10/13', '00:34']"
,,,,→,as111531,: 他那應該是好市多的75c725吧？,"['10/14', '01:14']"
,,,,→,tiger13,: Philips 75PUH8516與TCL 75C728二擇一，二款官方訂價都是,"['10/15', '03:37']"
,,,,→,tiger13,: 59900，都是要預購，最後選擇了TCL，除了是QLED之外，再,"['10/15', '03:37']"
,,,,→,tiger13,: 來就是46xxx就能買到了，所以飛利浦那款就被我踢出去了,"['10/15', '03:37']"
,,,,→,tiger13,:  蛤,"['10/15', '03:37']"
,,,,→,as111531,: 請問樓上那個通路買的,"['10/16', '01:04']"
,,,,→,toshliu,: 我也想請教tiger大哪裡買的到46XXX的75C728,"['10/18', '09:14']"
joshua211 (Josh),"[情報] momo 【Haier 海爾】65型4K【14,688元】",Sat May  1 09:47:11 2021,"【Haier 海爾】65型4K HDR顯示器(LE65B9650U)【14,688元】https://bit.ly/335mYNi搭配電視盒，非常超值",推,CJhang,: #momo,"['05/01', '23:37']"
,,,,推,ipad10gen,: 請問我本來是lg lcd 55吋 最低階款的 換這台會感覺畫,"['05/02', '11:52']"
,,,,推,ponanchen,: 請問這一台適合購買嗎？想買個接電腦看電影,"['05/02', '23:53']"
,,,,推,garrickhsu,: 同問評價～,"['05/03', '08:05']"
,,,,推,SaveLoad,: 搭一千五的google tv穩定使用中，未來幾年順暢度應該是,"['05/03', '12:14']"
,,,,推,qoopkcs2000,: 很可以啊 三個HDMI2.0 4K60基本夠了 除非是想上120,"['05/03', '21:30']"
,,,,→,ipad10gen,: 質差很多嗎 想買這台配apple tv,"['05/02', '11:52']"
,,,,→,SaveLoad,: 屌打那些內建的；畫質的話就見仁見智了，樣本數太少無法,"['05/03', '12:14']"
,,,,→,SaveLoad,: 評價,"['05/03', '12:14']"
,,,,→,qoopkcs2000,: hz 不過價位要多個一萬以上,"['05/03', '21:30']"
nswitch (Nswitch),[買賣] 售Xbox series X 全新 momo原價,Wed Feb 10 18:18:09 2021,◎品名    ： Xbox series X+3個月Gamepass+（12個月金會員+3個月GamePass）x2◎狀態    ： 全新◎交易價格： 20978◎連絡方式： 留line◎購買日期： 110年 2月 1日 但今天才到◎保固年數： 依原廠◎交易方式： 面交◎交易地點： 新竹 2/14 /彰化 明天◎其他附註：附購買證明（金額為扣掉購物金）今天才到 已決定售出或退貨意者留line,推,TheOneisNEO,: 這台這麼貴喔?,"['02/11', '01:49']"
,,,,推,ctes940008,: 這代兩個陣營主機不是1萬五？,"['02/11', '02:35']"
,,,,推,visa829,: 看起來是挺生氣的,"['02/11', '22:41']"
,,,,→,qwer3086,: 信用卡折扣？就別這樣說備註 欲蓋彌彰的感覺,"['02/10', '19:59']"
,,,,→,qwer3086,: 直接單純賣就好了吧？,"['02/10', '19:59']"
,,,,→,stonko,: 其實不黃牛都還好吧，一樓在生氣什麼,"['02/10', '22:08']"
,,,,→,s610052003,: 至少他有說賣不出去會退貨,"['02/11', '00:34']"
,,,,→,pepsi0952,: 他是x2吧,"['02/11', '02:55']"
,,,,→,narsilx,: 因為金會員12個月跟xgpu3個月一張都差不多1500,"['02/11', '04:26']"
,,,,→,qwer3086,: 我沒生氣吧 我意思是不用說明那麼多 直接賣就好了。比,"['02/11', '19:36']"
,,,,→,qwer3086,: 較好,"['02/11', '19:36']"
,,,,→,Barefoot24,: 是MOMO綁的還是原po自己綁的啊？怎麼沒看過這包,"['02/15', '09:22']"
,,,,→,TETUO,: 其實還真的有這個包，2/1MOMO有預購2種XSX組合，目前已下架,"['02/15', '20:39']"
KarlJhan (),[問題] PCHOME、MOMO上買冷氣,Sun Jul 19 11:37:51 2020,請問在PCHOME和MOMO上買冷氣到府安裝的服務品質如何？主要想知道若對安裝品質不滿意，電商的售後態度如何？看到日立的凍結洗淨技術，再看看家裡20年的老冷氣，該換了。,推,leo8339,: 都是外包廠商以後有問題你是找不到人的,"['07/19', '12:31']"
,,,,推,Addressg,: 我momo買三菱的用了4年，沒什麼需要售後，再來保養可能,"['07/19', '15:24']"
,,,,推,k122157508,: 全國電子保固似乎有多一點時間,"['07/19', '17:36']"
,,,,推,uke823,: 很要求安裝就不要找電商 為了那一點錢事後反而燒更多,"['07/20', '18:33']"
,,,,→,Addressg,: 找就近的,"['07/19', '15:24']"
,,,,→,tamakochan,: 電商家大業大  怎麼可能找不到人  頂多是找到人人家不,"['07/19', '20:26']"
,,,,→,tamakochan,: 理你而已 XD,"['07/19', '20:26']"
,,,,→,ctes940008,: 踢給原廠處理？,"['07/19', '22:50']"
,,,,→,yujeiyeh,: 售後找原廠窗口就好,"['07/20', '15:57']"
,,,,→,liao14523,: 別找電商吧 這種常用的東西還是相信實體的好,"['07/21', '17:16']"
,,,,→,max00061,: 實體很多都貴五六千以上，風險成本考慮看看,"['07/22', '02:23']"
,,,,→,hunchisin,: 實體老店也很碰運氣，大間的都包工程，財大氣粗的,"['10/30', '11:08']"
,,,,→,hunchisin,: 小店是就一個人做，成本壓不下來,"['10/30', '11:09']"
llh117 (蓮心),[問題] 合法觀看MOMO親子台的電視盒/APP,Sun Aug  4 14:46:14 2019,"家在台中,第四台系統是群健小孩主要看YOYO/MOMO/迪士尼卡通三個頻道,大人看新聞台盜版的安博頻道多,但有時會有有影無聲,或畫面停格超過5秒的問題努力去尋找同時有東森幼幼台以及MOMO親子台的電視盒或APP有些有YOYO,但都沒有MOMO後來找到四季影視同時有這兩台(自己去下載的才有,和OVO盒子合作的版本沒MOMO)四季影視一個月168還算OK,訊號也幾乎不會卡頓......但是忽然發覺那的MOMO台是假的,是把舊的影片重播,不是新的節目表盜版的訊號源被斷是遲早的事,訊號不穩定也是常見的在合理付費求穩定訊號,除了群健第四台,請問有其他電視盒/APP可同時支援這兩台嗎?購物網站那些電視盒子配合的我大多查過,LITV等常見APP也看過,無解",推,holt,: 合法的momo親子台，只授權給傳統第四台播出。,"['08/04', '14:53']"
,,,,推,fbiciamib123,: litv,"['08/04', '17:13']"
,,,,推,eipduolc,: 用盒子上youtube找,"['08/06', '14:01']"
,,,,推,double5915,: MOMO只有在第四台播出而已，還是裝第四台吧,"['08/07', '14:56']"
,,,,推,kakayaki,: 看youtube就好,"['08/14', '23:48']"
,,,,→,eipduolc,: 有些節目有在youtube上放,"['08/06', '14:02']"
,,,,→,stanly40109,: 不推,"['08/10', '17:14']"
Catlaco (深淵正凝視著你),[情報] MOMO SONY 夜間下殺,Fri Oct 26 16:28:07 2018,最近SONY的電視 常在MOMO夜間偷偷下殺白天95折的賣場 晚上有機會變成85折看了M01的分享後 昨天晚上23:00的下殺讓我跟到了!SONY 65X9000F 85折入手 可分24期 含基本安裝等到凌晨結帳 再配合國泰世華26-29日 32000送3200實際花費不到8萬2 這個價格比百貨周年慶更優惠如果最近有想入手SONY電視可以在晚上八點後刷刷看MOMO也許會有意外的收穫~~數量不多 可能都5台以內 下手要快以上分享。,推,k91011022,: 8萬 還是高價品...,"['10/27', '02:03']"
,,,,推,kilm665,: $ony,"['10/27', '02:50']"
,,,,推,Se7enTaeyeon,,"['10/27', '07:26']"
,,,,推,wayispi,: 65的差比較多 想等1111看看,"['10/27', '07:58']"
,,,,→,Se7enTaeyeon,: 對比外面55X9000F是有便宜大略3K(62.8K)。,"['10/27', '07:28']"
,,,,→,Se7enTaeyeon,: 不過美規55X900F也降價到54K了，真是手癢呢！,"['10/27', '07:28']"
