Author,Title,Time,Content,Comment url
SunLockerChi (Locker阿翔),[請益] 請問一下momo的菜單,Tue May 24 23:57:53 2022,已經好久沒組電腦了，電腦還停在970的顯卡年代想直接買一台現成的遊戲機I5 10400六核心B560M主機板美光16GB DDR4 3200記憶體（8GB*2)美光500GB. PCIe SSDRTX3060 12G VENTUS 2X OCPower:650w以上總價24999，只有主機打電腦目前只玩Poe跟Apex，現在電腦玩Poe最低效能那個風扇轉到跟要起飛一樣。請問各大版友，這台的配備有什麼大問題嗎，沒有我就下單對電腦不是很內行，鞭小力點,https://www.ptt.cc//bbs/PC_Shopping/M.1653407875.A.509.html
ray860902 (phoneix5052),[請益] 36k momo機請益,Mon May  2 06:15:08 2022,主要需求apex 1080p 可以穩定高fps預算40k上下———————————————在逛的過程看到momo廣告想問看看這兩台還是我要自組？cpu: i7-12700f主機板: z690m-plus d4-csm顯卡：華碩 dual 3060ti mini v2ram: 美光8GB*2 ddr4 3200mhz硬碟：美光1tb  m.2 pcie ssd電供：xigmatek shogun 750機殼：松聖 荔枝另外一台 41k差別在顯卡跟機殼顯卡：tuf-3070ti-8g-gaming機殼：xigmatek賽德特3————————————————系統 學校有 不用另外買————————————————可能有保固問題機殼很普，電供？？主要是自己去原價點菜單因為有些顯卡缺貨價格好像都高出蠻多的————————————————想問說3060ti這張雙風扇相較其他60ti表現上有差嗎？這兩張卡價差有到5000嗎？————————————————去自組的好處 多包裝盒保固比較完整然後可以cpu拿 i5就好可以去選自己喜歡的機殼電供好一點 ram買好一點————————————————要多花點自組？還是為了cpu跟顯卡買 diy套裝機還是再等等 等40出來 30便宜些？希望大家給點意見 感謝各位,https://www.ptt.cc//bbs/PC_Shopping/M.1651443310.A.FB5.html
kaizeur (擁抱),[情報] Acer AN515-46-R5K2 momo特價$29900,Mon Nov  7 13:42:24 2022,Acer NITRO5 AN515-46-R5K2CPU: R7-6800HGPU: RTX3050Ti滿血RAM: 16GB DDR5https://i.imgur.com/yfXWHqX.png毛幣可以在拿5422 要記得去登記這價錢還不錯 3W內,https://www.ptt.cc//bbs/nb-shopping/M.1667799746.A.21C.html
lazior (懶人),[情報] momo 品牌日 lenovo E15 gen3 特價,Sun May 15 00:01:31 2022,"原價：27,990momo 特價：19,900●型號: ThinkPad E15 Gen3 (AMD) 20YG0062TW●處理器：AMD Ryzen 7_5700U_1.8G_8C_MB●記憶體 1x 8GB SO-DIMM DDR4-3200 + 8GB DDR4-3200 DDR4 SDRAM Onboard●擴充：Up to 24GB (8GB soldered + 16GB SO-DIMM) DDR4-3200●顯示晶片：Integrated AMD Radeon Graphics●硬碟容量/轉速：512GB SSD M.2 2242 PCIe 3.0x4 NVMe●螢幕尺寸 15.6"" FHD (1920x1080) IPS 300nits Anti-glare●螢幕解析度 FHD IPS (1920*1080)●螢幕尺寸 15.6"" FHD (1920x1080) IPS 300nits Anti-glare●螢幕解析度 FHD IPS (1920*1080)電池應該是 3 Cell, 45Wh，官網稱可以用到10小時沒問題？一年保固送原廠滑鼠＋手提包＋電腦支架＋DHC 維他命B群小弟的認知中R7 5700U 應該是比 i5 1135g7 來的好些16G記憶體，又是15寸大螢幕最近除了14p gen2那台外，感覺這台也不錯？--╭═╮                           ╭═╮║▌║     ╭═══╮ ╭═══╮ ╭═╮ ╭═══╮ ╭═╮═╮║▌║     ║╭╮▌║ ╰═╮▌║ ║▌║ ║▌╭╮║ ║▌╭═╯║˙╰═╮ ║╰╯˙║ ╭˙╭═╯ ║˙║ ║˙╰╯║ ║˙║ ╰═══╯ ╰═╰═╯ ╰═══╯ ╰═╯ ╰═══╯ ╰═╯",https://www.ptt.cc//bbs/nb-shopping/M.1652544095.A.B4E.html
WCG041 (小謙),[討論] momo買筆電-反推,Wed Dec 15 23:52:19 2021,在momo雙12購買一台Lenovo IdeaPad Slim 5 Pro 14吋輕薄筆電貨到拆包裝開機測試，螢幕完全不能顯示跟顯示異常運氣真的很尷尬，買到機王立刻回報給momo客服很快就回覆了要求把異常照片，發送到指定信箱發生事情到現在目前已經過了三天，也不見客服說要把新品不良商品收走補一台來是否該走直接退貨退款好？但似乎會被收整新費真的有點無奈 花錢找罪受看後續momo這邊怎麼處理目前為止是很糟糕的體驗12/16號 進度客服12/15晚上有回應 有最新進度我們會盡速通知您，將再次催促並追蹤確認，請您留意簡訊或網頁回覆，感謝您。覺得這樣一來一往拖延太多時間 決定直接跟momo申請退貨等候momo後續退貨情況https://i.imgur.com/bejcOC3.jpghttps://i.imgur.com/AuHh7y2.jpg12/26收到momo退刷通知過程如下https://i.imgur.com/WpIyczl.jpg日後如果有鄉民遇到類似狀況第一時間直接點退貨開箱跟退貨過程都必須錄影點退貨之後再留言跟客服詢問千萬不要只有跟客服對談等候客服指示那會等非常久 而且你還要每天一直追蹤,https://www.ptt.cc//bbs/nb-shopping/M.1639583541.A.79A.html
hovell999 (元氣),[情報] MOMO MSI GF65 i7-10750/8G/3060特價,Mon Nov  8 01:29:04 2021,最近瀰漫著京東熱潮下，自身認為人品不夠下只能找著台灣的保固選擇，這邊在最近1111的購物特惠下發現到MOMO的MSI這台GF65-10UE在做特價，不曉得有沒有散發出香味合不合大家的口味。這應該是台灣最便宜的3060價格了吧!附上購買證明。加上如果搶到活動MOMO幣就是34999-1111(活動1)-1111(活動2)-1749(MOMO卡回饋)=31K左右還行吧!https://imgur.com/a/VP65kuQ,https://www.ptt.cc//bbs/nb-shopping/M.1636306146.A.52C.html
Minglai (lailailai),[分享] momo筆電購買經驗 差評,Wed Aug 11 22:26:41 2021, 分享不附圖  這樣對嗎 !!!大家好小弟我於8/7日晚間近11點下訂特價中的Thinkpad E14。以下是購物時間狀況8/7 22:57下單8/8 02:47出貨表定8/9日22:00前到8/9日未到，與客服溝通客服：今天未到應該不會到了。8/10日未到，與客服多次溝通客服：配送為momo物流，無法提供單號，物流端8/8日就取走貨物但是沒有任何更新資料。客服：會請司機聯絡我。8/11日至下午皆未到且無司機聯絡客服：很抱歉，您依然沒收到貨也沒接到電話嗎？回覆肯定答案後只有道歉並表示會給100momo幣。8/11日晚上到貨全程錄影，拆封一切正常，直到登入聯想會員確認保固，硬碟使用檢查。聯想保固於6/14被啟用，只剩下10個月保固。硬碟使用時數15小時、讀取85G、寫入117G。立刻反應客服只得到等廠商回覆狀況https://i.imgur.com/ed5qCYU.jpg-----Sent from JPTT on my iPhone,https://www.ptt.cc//bbs/nb-shopping/M.1628692003.A.ACD.html
B01201026 (星空螢火蟲),[討論] momo ASUS Vivobook S14 i5-10210U,Sat Nov 14 14:50:23 2020,"剛剛逛MOMO App 在限時搶購區看到ASUS Vivobook S14 i5-10210U外面價格是問號點進去寫23,900值得買嗎？還是要更低呢？-----Sent from JPTT on my Asus ASUS_X01BDA.",https://www.ptt.cc//bbs/nb-shopping/M.1605336628.A.195.html
wen94 (璇兒寶貝~*),[選購] asus fx505du有推薦嗎?,Wed Apr  1 11:13:14 2020,> 預算範圍 (禁填不限)33K以下> ①用途 ②常用軟體模擬器多開、跑機器學習> ①攜帶頻率 ②使用場所有無插座有> ①螢幕尺寸範圍 ②外觀偏好無特定偏好> 是否 必須內建光碟機否> 補 充 項 目目前正在看1660Ti的筆電不愛聯想的品牌 畢竟出過不好的新聞看來看去好像asus fx505du 比較適合目前M網32900有活動加贈apacer記憶體8G剛好有卡可以刷30000贈2000不曉得還有沒有什麼需要注意的或是有其他更優惠的地方呢?※ (以上皆為重要的條件 敬請詳細填寫)※ (禁止公開徵求業代!! 違者板規懲處),https://www.ptt.cc//bbs/nb-shopping/M.1585710796.A.A98.html
st3336 (Strance),[公告] momo0615 永久水桶,Thu Feb  6 01:17:09 2020,查│ 文章代碼(AID): #1UEaK_Un (nb-shopping) [ptt.cc] [賣/台北] Lenovo X1 carb ││ 文章網址: https://www.ptt.cc/bbs/nb-shopping/M.1580877119.A.7B1.html     │─────────────────────────────────────根據原文!◎交易價格: 52000 (可開發票，開發票須另加5%)!以及根據板規貳、違規處分一、刪文處分     5. 違規之問卷、交易、情報、選購、買賣文、營利、黑名文含個資者(原板規五6、7)  二、劣文處分     1. 違規之公告文、廣告文五、主觀處分與加重處分特殊規範     1. 其他違反法律、站規或公共秩序、善良風俗之行為：由板主視情節輕重處分之最後過往判例#1RCGUN3J (nb-shopping)──────────────────────────────────────────────────────────────────────────使用者 momo0615 刊登的交易文，版務認定其為商家營利行為，根據過往判例與現有規定，使用者處 永久水桶(3650日) 與 原文退文。原文收錄至精華區備查。─────────────────────────────────────,https://www.ptt.cc//bbs/nb-shopping/M.1580923032.A.260.html
CozyCloud (人生...),[情報] momo Legion Y7000 SE補貨了,Tue Nov 12 22:24:23 2019,雙11 最強檔momo【Lenovo】Legion Y7000 SE 15.6吋電競筆電-黑i7-9750H/8G/1TB+256G/GTX1660Ti-6G/WIN1029990元剛剛補貨了已經手刀刷卡搶了一台分享給大家,https://www.ptt.cc//bbs/nb-shopping/M.1573568665.A.A1B.html
l570199 (小白沙),[情報] momo 聯想筆電Y7000特價,Fri Nov  8 05:57:07 2019,"新人手機發文 有誤請見諒連結如下【27型螢幕超值組】Lenovo Legion Y7000 SE 15.6吋電競筆電81NS004QTW(i7-9750H/8G/1TB+256G/GTX1660Ti-6G)【42,990元】 https://www.momoshop.com.tw/event/appRedirect.jsp?status=0&goodsUrl=https://m.momoshop.com.tw/goods.momo?i_code=7159582中階電競機型規格是i7-9750H和1660ti顯卡相似規格筆電市價都要四萬出頭8號活動當日下殺到34990元還送27型螢幕還能配合各家刷卡活動 ，價格很親民。",https://www.ptt.cc//bbs/nb-shopping/M.1573163829.A.E99.html
NesKeG (NesKeG),[討論] momo筆電退貨刁難,Sat Nov  2 00:21:56 2019,"如題…情況是這樣的10/17號在momo上買了ROG Strix G，使用一天發現觸控板有時會突然斷斷續續，有點像濕手去滑手機的感覺，Asus客服建議去皇家做檢測，我覺得是新品不良，於是在momo申請了退貨，10/22收走直到今天11/1為止momo網站退貨進度一直顯示檢測中。晚上接到momo客服來電表示廠商檢測發現外殼有刮痕，可能要付整新費，我表示退貨前有拍照，請廠商提供刮痕的照片給我，於是我就收到一系列的污漬及刮痕照片，其中最扯的是這兩張http://i.imgur.com/9ftqKC6.jpghttp://i.imgur.com/Fzv4yx2.jpg第一張這麼大的刮痕到另外一張照片就不見了？然後這是我退貨前拍的http://i.imgur.com/xhBC4Pu.jpg我退貨有連同包主機的塑膠膜包好好一起回去，這刮痕不知道從哪生出來的。後來馬上爬文才發現momo有很多退貨的問題，有人說檢測""廠商""只是momo的倉管人員，還有人建議一開始就直接去找消保會，感覺這一來一往要花很多時間，請問各位有沒有其他和momo交戰的經驗可以分享…先謝謝大家了第一次網購筆電的經驗真的有夠差的…還是去實體店面可以好好檢測再帶回家。-----Sent from JPTT on my Samsung SM-G965F.",https://www.ptt.cc//bbs/nb-shopping/M.1572625320.A.9DB.html
icenote (ice),[情報] momo LG gram 17Z990(i5) $49900,Mon Sep  9 02:03:58 2019,momo連結https://reurl.cc/6g296V這週原本在詢價15Z990(i5)，燦坤門市摸完實機後，正還在考慮不要衝動，但想想SSD跟ram各一擴充裝勝創牌好像不是最佳解。晚上改尋各大網購算回饋，看到momo 17Z990(i5)這價位及贈品內容，我動搖了。總而言之，我是下單了。不知道會不會有風險，但滿心期待收貨開箱的那一刻。https://i.imgur.com/bfnXqVA.jpg,https://www.ptt.cc//bbs/nb-shopping/M.1567965841.A.D25.html
JedLowrie (Jed),[分享] Momo買筆電經驗分享，差評！,Wed Jul 17 20:21:46 2019,在Momo訂了一台2018年的Envy 13，含Office家用版28900。為了配合刷卡回饋門檻又湊一湊一起買其他東西。搞到昨天凌晨3:00才下單。還另外下一單買了鍵盤膜跟蟑螂藥。今天早上後面這單到了，於是滿心期待筆電也來，不時刷一下APP看配送進度有沒有更新。結果6:00刷了一下進度發現被取消訂單了。看到當下想說大不了重訂，但發現價格被調高至34900，於是不爽打去客服問。客服說是因為用卡安全，有打電話要跟我核對是否為本人訂購，但透過簡訊跟電話都聯繫不上所以取消訂單。我跟客服說我這邊沒有看到未接來電也沒有MOMO寄來的簡訊，客服就說簡訊是口誤，電話在昨天上午9:40撥出，我表示9:40也沒未接來電，客服又說可能是留的號碼有誤要跟我核對號碼，我就跟他說請問是打09XX這支嗎？客服說是，我就登進去app看我留的資料，最後三碼被打碼，但前面顯示的號碼都對，我就跟客服問說我那邊留的號碼後面是多少，客服說不方便透露，我就直接報我的號碼，他說就是最後幾碼有誤。接著客服說只能請我重新訂購，或是等到下次有優惠再訂。。。我非常不爽的點是：1.說我留的電話號碼錯誤，但提不出證據證明。2.就算留的號碼是對的，上班時間聯繫不到人不是滿正常的一件事情？也可以透過EMAIL或者app推播通知顧客吧？3.我訂了兩單，被取消那單馬上價格調漲，既然幾乎同時間訂的，也可以一起做確認吧？私人不爽點：1.熬夜研究了一下，又湊東湊西湊到回饋門檻的努力白費2.雖然還有公司機可以用，但有一些資料想等到新電腦來再開始整理，滿心期待卻被潑冷水真的覺得這個理由很瞎，整個計畫都被打壞，但也知道不是客服的錯所以也一直跟她說不好意思不是針對她。客服也承諾說會把意見往上呈，說不放心可以再來電跟其他客服確認。。。既然現在要重新訂了，順便藉這個文重新求推薦，搞不好有我漏掉的好選擇。用途:1.純上班用，家裡有桌機用。2.主要使用Word、PPT、EXCEL只會做一些紀錄的表格，不會用到運算功能。3.會多開網頁，但主要是收信跟查資料，不太會播放影音。需求:1.輕薄但不用到最輕、1.2KG左右OK2.外型好看，目前Envy算是實機摸過感覺較好的。3.鍵盤打感不要太差，新的Macbook air就很差，最好有獨立的HOME鍵等。4.不喜歡開機鍵在右上角又沒做段差容易誤觸。5.I5 8代、8G Ram、256SSD以上就OK，不用獨顯。6.音效不用太好，但因為會需要Skype跟客戶開會，至少音量要夠大且視訊鏡頭在螢幕上方。已經考慮並看過實機後被淘汰的有：1.ASUS UX433FN：覺得散熱太差，又容易沾指紋且開機鍵容易誤觸。2.Acer 忘記型號：只記得去光華看時的感想是，同價位與其選Acer我會選Asus。3.MSI PS42：實機質感還好，鏡頭在螢幕下方，且看機構上容易有一些問題，不然這款規格的CP值+鍵盤配置我是還滿喜歡的。另外LOGO太中二也是一個點，雖然我有同事拿雷蛇。其他：Lenovo不考慮。預算：含Office 40000左右可接受，是很喜歡Dell XPS整體的感覺，但預算不夠就作罷。感謝！-----------------更新一下17日晚上11:00聯絡客服後續---------------------1.我假裝沒撥過客服重新問了一次2.當客服說我電話留錯時，我就說我昨天凌晨有收到MOMO的簡訊3.然後又說我有錄音4.6點時客服說沒辦法恢復訂單只能重訂，現在又變得可以幫我申請看能否照常出貨，兩天內會回復我。-----------------更新最終結果-----------------------------------------1.後來業務部打給我說7/19日中午會改回原本優惠價格一小時2.本來已經有衝動想找帶購買頂規的XPS 13了!3.最後考量剛換工作已經花一些治裝費了，還是省一點好了4.28900含Office家用版真的是不錯的價格5.目前已經用Envy在做事情了，希望能安安穩穩陪我至少四年6.感謝各位板友的建議！,https://www.ptt.cc//bbs/nb-shopping/M.1563366108.A.D07.html
無,無,無,,https://www.ptt.cc//bbs/nb-shopping/M.1553048789.A.061.html
kowkow (聯合公園迷),[情報] momo買X1C + LINE PAY回饋,Thu Dec 27 00:10:09 2018,感覺是滿划算的，https://goo.gl/D2768E搭配今天開始的LINE和MOMO活動刷LINE PAY 卡https://event-web.line.me/ectw/article/M6WLN0可另外在享最高4%的回饋,https://www.ptt.cc//bbs/nb-shopping/M.1545840613.A.1B7.html
heeroway2006 (heeroway2006),[情報] momo  15吋i3 4g 256ssd筆電14999,Wed Dec 26 14:15:53 2018,昨天看到的價位18900今天感覺降蠻多的情報來源 https://reurl.cc/any63規格：hp 15吋八代i3 /4g /256ssd/win10文書機今日特價14999贈品有購物袋+行動電源+無線滑鼠+筆電包記憶體直接升8g價格是16900 網頁上還有其他搭配價格有興趣可以參考-----Sent from JPTT on my OPPO F1f.,https://www.ptt.cc//bbs/nb-shopping/M.1545804956.A.DB7.html
GhostFather (鬼父),[選購] momo特價的Asus NovaGoTP370QL值得買嗎？,Wed Nov 14 01:11:45 2018,在MOMO上看到一款殺最多價的ASUS Novago TP370QL從25900特價16888它比較特殊的是835處理器，和其他牌子用的intel i3 i5 賽揚 奔騰不一樣 由於少見所以不太了解這處理器好不好https://i.imgur.com/8wbcLxX.jpg我是主要要做文書處理 傾向文書機 不太打遊戲頂多就是希望網頁、影片跑得順這台的處理器和i3、i5有差很多嗎，是否比賽揚N4000 N5000還要好？https://i.imgur.com/UeSNYRP.jpg,https://www.ptt.cc//bbs/nb-shopping/M.1542129107.A.599.html
G4321 (小胖囉),[情報] momo 一日限定 刷台新卡滿28888 回饋2400,Mon Oct 22 00:05:15 2018,"  台新銀行限定‧單筆刷滿NT$14,888送刷卡金1,200元‧單筆刷滿NT$28,888送刷卡金2,400元  登陸1000個名額  因為金額頗高 所以如果在晚上12點後馬上登陸基本上都搶的到啦  如果是GOOG卡 本身還有回饋(上限500)  買筆電還可以分期 這樣折下來還不錯啦  就給有興趣的朋友做個參考囉",https://www.ptt.cc//bbs/nb-shopping/M.1540137918.A.115.html
henin2003 (),[討論] levono 320s momo  21990,Wed Aug 22 01:39:17 2018,【Lenovo】IdeaPad 320S 14吋輕薄筆電 81BN0015TW(i5-8250U/4G/256G SSD/2G獨顯/Win10)在MOMO看到這台有256SSD感覺上還不錯但是RAM只有4G請問這台這個價格可以下手嗎富邦還有2%回饋還有外接燒錄機等好多贈品,https://www.ptt.cc//bbs/nb-shopping/M.1534873160.A.301.html
leo840908 (nbcaffeine),[情報] momo sy250 15K,Wed Aug 22 01:32:16 2018,剛剛偶然看到的 連結就不貼了G4600/8G/fhd 45%ips/128G pcie/3168ac/no os一年保我是覺得沒什麼好嫌的了啦 約莫是7300HQ效能 不多說 文書＋些許效能 還有擴充升級空間-----Sent from JPTT on my Xiaomi Redmi 5 Plus.,https://www.ptt.cc//bbs/nb-shopping/M.1534872739.A.961.html
sam20030913 (),[情報] 飛利浦 TAB 8805 在momo 今日特價,Wed Dec  8 13:18:39 2021,https://imgur.com/a/zhDLzPo一直在觀望中 SOUNDBAR TAB 8805 與 漫步者MK2000III 觀望中雖然都是已看netflix 居多，但因為都還沒試聽，遲遲無法做決定，今天剛好看到momo有折價卷，價格更優惠，有興趣的可以參考參考,https://www.ptt.cc//bbs/Audiophile/M.1638940721.A.6CF.html
"abyz (PTT's just 4 fun, 懂？)",Re: [情報] creative t20ii 特價中 電腦家  momo,Mon Nov  9 15:05:28 2020,看到現在T20ii和T40ii都在特價，想請教一下：小的長了一對木耳，目前喇叭是Edifier M2280，覺得還ok，最近父母的喇叭有點問題，想把M2280轉給他們，另外去小升級。小的電腦桌空間不太夠，and大多聽一般流行樂、抒情歌、new age（合計75%），電影+單機小遊戲加起來25%（不玩大作），那是否T20ii即可，不需多花錢買多一顆低音單體的T40？另外，如果要買到T40ii的地步，那，請問加幾百到Edifier 1600TIII or 1800TIII，以我的用途，是否cp值會更高？（不過空間怕不夠，下班回家再量量看）BTW，前幾天有朋友聽到我在看電腦喇叭，說他們有2017年製造的Creative T15 wireless，全新庫存功能正常，賣我1200，這樣比T20ii便宜800元，請問這樣值得買嗎？謝謝。,https://www.ptt.cc//bbs/Audiophile/M.1604905530.A.E10.html
sean3345 (sean),[情報] creative t20ii 特價中 電腦家  momo,Mon Nov  9 02:41:32 2020,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=4308576https://24h.pchome.com.tw/prod/DCAI2R-A58599383特價:1990momo限時下殺電腦家結束﹕１１／０９(星期一)１０：００,https://www.ptt.cc//bbs/Audiophile/M.1604860894.A.80D.html
b83160121 (kidney),[情報] Pchome/MOMO Nuprime & M-dac+ 特價,Sun Apr 26 15:49:45 2020,"最近在 survey 新組合剛好看到 PCHOME MOMO購物上的 Nuprime 部分品項都有特價價格感覺蠻甜的(!?)【Pchome】AudioLab M-dac+ $35,900Nuprime DAC-10H NT$50,399【MOMO】AudioLab 6000N $16,110Nuprime 8折~83折另外，剛好還有一些點數想消耗，兩者可以97折幫鄉民代購(不確定有沒有違反版龜，有違反再刪除 ˊ_>ˋ",https://www.ptt.cc//bbs/Audiophile/M.1587887389.A.E3C.html
auior (Pisces Renee),[情報] B&W 齊柏林 Zeppelin MOMO 特價 26900,Fri Jul 20 10:32:58 2018,"B&W 齊柏林 Zeppelin Wireless  $26,900https://goo.gl/STPFH3好像只有今天..不知道有沒有機會再等到特價..= =大家覺得要買嗎?",https://www.ptt.cc//bbs/Audiophile/M.1532053981.A.64B.html
Yaysi (Yaysi),[情報] momo EDIFIER C2 只要2435,Mon Nov  6 20:46:54 2017,momo EDIFIER C2 搭配優惠券只要2435需要的快來搶喔訂價2990優惠券滿2800 折5552990-555=2435我是用LINE PAY結帳再拿3%回饋點數先來這邊領優惠券https://goo.gl/pbT5U9再來這邊結帳https://goo.gl/iJV7Qj,https://www.ptt.cc//bbs/Audiophile/M.1509972417.A.3B3.html
jior (大J),[情報] MOMO慶端午，Nuprime八折,Thu May 18 19:29:07 2017,"目前MOMO購物上的Nuprime全系列產品都有20%off朋友剛刷了一台DAC9 ,折完20800元STA9一台不到20k，DAC10H一台50X00其他廠牌也有不同折扣特此稟報!!!!",https://www.ptt.cc//bbs/Audiophile/M.1495106950.A.4BE.html
altec021 (性格胖),[情報] MOMO摩天商城T40II 3090(領券) 3190(免領),Thu Feb  2 02:27:14 2017,"momo摩天商城-三井3CCreative T40II春節大FUN送禮券-領券(2/2 10:00前)折價後3090元耳機喇叭買千送百活動-免領券(2/2 23:50前)折價後3190元目前看到庫存8..需要的人能下手了https://www.momomall.com.tw/goods/GoodsDetail.jsp?goods_code=1021270006550&Area=search&mdiv=403我自己很想淘E225..心意已決不然這價T40II我真的想衝了..話說聽說這幾年產的T40II會休眠,沒音訊幾分鐘會自己熄燈,有音訊後會自動亮燈(約3秒),亞馬遜看到的評論,有八卦嗎？我只知道我兩台T20II都不會休眠面板舊的是藍金蔥烤漆,新的是全黑烤漆了而且耳機孔跟Aux孔,bass強一點時新的會微微有漏風...舊的則不會XD但新舊音質我覺得都一樣,沒差別手機發文,格式如果怪怪請見諒(看那瘋狂的編輯紀錄TT..)",https://www.ptt.cc//bbs/Audiophile/M.1485973637.A.EB5.html
kenploin (某某人~I),[情報] R2700 MOMO特價中,Mon Aug 18 22:45:55 2014,應該是今天開始的吧  打8.5折剛剛火速下標買了一個XDD不枉費我這幾天努力再看有沒有夏季特價訊息接著努力徵喇叭架了~~,https://www.ptt.cc//bbs/Audiophile/M.1408373158.A.FFB.html
roys606 (奶茶迷),[情報] MOMO 部分3C家電88折中,Sat May 11 04:22:55 2013,目前有看到適用到優惠有比較划算的1. 【FOCAL】XS BOOK + Spirit One      標價：$18800    88折後：$16544   (好像還蠻划算的)2. 【FOCAL】XS Book      標價：$15000    88折後：$132003. 【FOCAL】XS 2.1      標價：$25000    88折後：$220004.  Edifier C3      標價：$5330  (一個月以前都是標$5180，小漲了)    88折後：$4690  (看在他送貨到府上不用自己搬XD),https://www.ptt.cc//bbs/Audiophile/M.1368217377.A.28F.html
cs7151 (hk),[賣錶] Oris復古Momotaro 跟 Timex GMT,Thu Feb  9 20:44:29 2023,品牌：Oris型號：Momotaro 01 733 7707 4337-Set錶徑：40mm預售金額：28000元 (訂價68000元)附件：原廠盒、說明書、保卡完整商品敘述: Oris x Momotaro聯名款合作的特別版腕錶          手錶少戴且錶況佳，          公司貨，仍於保固內          並附贈加購之Oris折疊扣聯絡方式:站內信交易方式:中壢面交 其餘縣市店到店https://imgur.com/VDt4uQx.jpghttps://imgur.com/dAfh4Ul.jpghttps://imgur.com/SqPz6l9.jpghttps://imgur.com/rm2ofyI.jpghttps://imgur.com/kYY9xFh.jpghttps://imgur.com/PFm4JZo.jpghttps://imgur.com/pPcLOto.jpghttps://imgur.com/YmeKkUL.jpghttps://imgur.com/Kr0Zjvn.jpghttps://imgur.com/5Sfgz5H.jpg品牌：Timex型號：TW2U99100錶徑：39mm預售金額：4900元(降價)附件：原廠盒、說明書、保卡完整商品敘述: 小手腕適合的的百事圈GMT白面錶          手錶少戴且錶況極佳聯絡方式:站內信交易方式:中壢面交 其餘縣市店到店https://imgur.com/37CJ4Vn.jpghttps://imgur.com/MD26o9Q.jpghttps://imgur.com/FRXyyGs.jpghttps://imgur.com/Itv24cH.jpghttps://imgur.com/r0uoRbc.jpghttps://imgur.com/sVeyjGl.jpg,https://www.ptt.cc//bbs/watch/M.1675946671.A.72D.html
actuame (阿喬與阿禾),[賣錶] oris x momotaro 單寧錶帶表（售出）,Tue Mar  1 14:49:02 2022,"品牌名稱：ORIS手錶型號：Momotaro手錶規格：drivers 65  錶徑40mm購買年份：2020/7 (保固到2023/7/9)欲售金額：NT$20,000(整數降)所在地：台北，面交或匯款郵寄隨附物件：盒單完整、聯名手錶收納袋(無零錢包)聯絡方式：站內信後加Line討論物件描述：當時第一眼就超喜歡，平時正常使用在右上錶耳有一個搕傷，背後錶殼也有使用痕跡，因為太座要求一進一出，其他錶都是紀念款不能動，只好忍痛出清，因為沒有零錢包+上有痕跡的狀況，價格便宜出給版友找褲子的時候意外被聯名款燒到碰巧01出了一篇廣告文，各種細節都很吸引人而且很幸運的是這支不是限定款，所以就下定決心慢慢等https://www.mobile01.com/topicdetail.php?f=715&t=6124156後來終於有機會在板上徵到共度了很多美好時刻，因為上述原因再分享給大家https://imgur.com/lhCyBg5盒裝完整，但沒有零錢包https://imgur.com/h52zQcJ表身https://imgur.com/opxekau表背https://imgur.com/VBiLHs3背後正常使用痕跡https://imgur.com/mb0twvo右上表耳的喀傷https://imgur.com/VdGR1bh左上表耳細紋https://imgur.com/FjiQTTi表扣https://imgur.com/IxM1Fw0上手照搭配牛仔衣著以版型來說，特殊配色款比較難搭配但是此款的藍綠色比較輕柔，所以在搭配上不會太突兀，指針跟時標都是用金色邊，在各種角度都很有戲https://imgur.com/3a6gDeH凸面鏡片也組合出各種欣賞的光影，非常推薦機芯48小時自動上鍊比較不能放大致上兩天需要動一動，否則會停但好在沒日期窗，調一下時間就好售出，感謝表版--                  ˙      PTT                ·  ◣  ◤ ·  ˙                          140.112.172.11       ◢ ▁  ◥ ·               ┌─┐     批踢踢實業坊       ◢.  ⊙    ◢█◤ ·               │–└┐   ptt.cc             ◥-      ◢█◤ ˙  ·             ─┘    │┌──┐  ·    原圖         ◣ㄟ·                     └┤  –│      ·           ◥▄▄◤",https://www.ptt.cc//bbs/watch/M.1646117346.A.C8B.html
