id,source,keyword,time,comment,score
2162,PTT,蝦皮,2022-12-05,要賭這個就別透過蝦皮再給台灣賣家賺一手,0.002083
2163,PTT,蝦皮,2022-12-05,"mono買家用彩盒4490-600 登錄再拿250mo幣有卡再5%",0.00079
2164,PTT,蝦皮,2022-12-05,"這種可以用 就是國外oem的 但最好只用在個人電腦",0.216914
2165,PTT,蝦皮,2022-12-05,但出問題時你只能找原賣家你去找MS不知會怎樣,0.000049
2166,PTT,蝦皮,2022-12-05,"買過淘寶win10的 一個50台幣",0.073412
2167,PTT,蝦皮,2022-12-05,"淘寶很多這類，還更便宜 會怕就不要用",0.534689
2168,PTT,蝦皮,2022-12-05,建議不要。要買就當盜版的心態買,0.000034
2169,PTT,蝦皮,2022-12-05,"之前ebay買過 用5年,還能7升10和重灌 但不能換到新主機",0.000232
2170,PTT,蝦皮,2022-12-05,"買過 可通過微軟認證可以用 但是商業用不要買",0.061352
2171,PTT,蝦皮,2022-12-05,只要可以啟動，確認為正版永久序號，基本上都可用。沒,0.002185
2172,PTT,蝦皮,2022-12-05,"之前買時有研究是哪種序號 大部分都是歐洲OEM序號",0.411287
2173,PTT,蝦皮,2022-12-05,"去淘寶找掌櫃買就好 淘寶貨還買二手",0.001903
2174,PTT,蝦皮,2022-12-05,"#1Qu9P7ru (PC_Shopping) 這篇最底下推文,版友貼的對話圖",0.029703
2175,PTT,蝦皮,2022-12-05,"好幾年前上ebay買OEM 不用200一組專業pro",0.136986
2176,PTT,蝦皮,2022-12-05,"現在就算在德國 OEM序號也是不能轉移的",0.006784
2177,PTT,蝦皮,2022-12-05,"不過硬體可能故障 所以微軟還是有給OEM序號轉移次數",0.000942
2178,PTT,蝦皮,2022-12-05,"很多人買阿 誰要花4000還當正版受害者 盤==",0.058646
2179,PTT,蝦皮,2022-12-05,"買過蝦皮50元的win10序號 用了幾年是沒問題啦. 不",0.001466
2180,PTT,蝦皮,2022-12-05,"六七年前在g2p買過，用到現在沒被抓 可惡",0.002825
2181,PTT,蝦皮,2022-12-05,"我個人也不買4000的啦 但是我不會去說買4000的人是",0.001907
2182,PTT,蝦皮,2022-12-05,"算灰色地帶吧 個人用倒還好 不要白目到商用 微軟應該",0.002167
2183,PTT,蝦皮,2022-12-05,"只要沒被抓偷拐搶騙都沒問題了 還什麼版權概念??? lol",0.002661
2184,PTT,蝦皮,2022-12-05,沒被抓就不是問題..那我跟你說只要弄出數位授權基本,0.000068
2185,PTT,蝦皮,2022-12-05,"淘寶買過office ，要很多步驟，幾年下來沒問題",0.988347
2186,PTT,蝦皮,2022-12-05,之前省錢板也有推薦過特價6美金的WIN10,0.057527
2187,PTT,蝦皮,2022-12-05,"就oem 序號 我自己用過 便宜好用但是不推薦",0.049421
2188,PTT,蝦皮,2022-12-05,"我就買4000多盤子 早知道多買一條SSD了",0.004431
2189,PTT,蝦皮,2022-12-05,"海外大量授權應該正版的 但不一定合法 反正爽用",0.403895
2190,PTT,蝦皮,2022-12-05,"就盜版 只要不符合ms授權規範的都是",0.000034
2191,PTT,蝦皮,2022-12-05,"我是覺得拉 要用這種就乾脆不要浪費錢 直接用低調",0.000047
2192,PTT,蝦皮,2022-12-05,樓上是因為ㄧ般人都沒買所以怒噓嗎,0.000105
2193,PTT,蝦皮,2022-12-05,沒用過，但我剛剛隨便搜就有幾百則評價的啊,0.001867
2194,PTT,蝦皮,2022-12-05,oem序號一樣是正版的阿，只是經濟許可還是買盒裝版，,0.021113
2195,PTT,蝦皮,2022-12-05,德國人序號舉個手，用半年沒事,0.00142
2196,PTT,蝦皮,2022-12-05,oem就是因為要合法所以才被轉賣的，國外買oem來台灣,0.017992
2197,PTT,蝦皮,2022-12-05,台灣微軟恐嚇你+1，OEM序號本來就沒有跨國條款,0.001082
2198,PTT,蝦皮,2022-12-05,win10和11都買過，正常使用中,0.316272
2199,PTT,蝦皮,2022-12-05,我都買有COA防偽的，至少能確定是OEM流出,0.001672
2200,PTT,蝦皮,2022-12-05,"我買過win 10 想說才幾百 大不了再重買一次 都比買台灣的",0.001389
2201,PTT,蝦皮,2022-12-06,怕三小，能啟用又不代表授權合法合規,0.000857
2202,PTT,蝦皮,2022-12-06,"買淘寶超便宜 都一樣的東西還去蝦皮給人宰",0.827639
2203,PTT,蝦皮,2022-12-06,要證明台微恐嚇你的方式就是上法院打官司，有誰願意這,0.000399
2204,PTT,蝦皮,2022-12-06,蝦皮買不如淘寶買。反正來源都一樣,0.000628
2205,PTT,蝦皮,2022-12-06,"就算不買 win10試用版也爽用啊 頂多不能換桌面 打遊",0.457686
2206,PTT,蝦皮,2022-12-06,國外一堆賣OEM那種穩多了,0.481611
2207,PTT,蝦皮,2022-12-06,"法律是法律 商人說的法律不一定是對的",0.005108
2208,PTT,蝦皮,2022-12-06,"這叫權利耗盡 更好玩的是台灣承認國際權利耗盡",0.018587
2209,PTT,蝦皮,2022-12-06,無感，反正微軟為了推廣win11,0.003099
2210,PTT,蝦皮,2022-12-07,"為什麼要買  當初10給你免費升級不升？",0.001593
2211,PTT,蝦皮,2022-12-07,"之前買過 沒幾個月店家的賣場就關了 你也找不到人",0.000033
2212,PTT,蝦皮,2022-12-05,，另外個人用微軟懶得理你，商用還用這個就等著接帳單吧,0.000235
2213,PTT,蝦皮,2022-12-05,先轉帳又沒差，那個是轉到蝦皮的中間帳戶，交易完成,0.000043
2214,PTT,蝦皮,2022-12-05,錢才會到賣家手上。當然，這種序號就只是能啟用而已,0.000084
2215,PTT,蝦皮,2022-12-05,，要說合不合規定肯定是不合。,0.000051
2216,PTT,蝦皮,2022-12-05,建議不要，因為你不知道賣家序號哪裡來，還有會不會重,0.000038
2217,PTT,蝦皮,2022-12-05,淘寶比較便宜，可以正常啟用,0.927699
2218,PTT,蝦皮,2022-12-05,"當你覺得蝦皮在騙你的時候 它真的就是在騙你",0.000033
2219,PTT,蝦皮,2022-12-05,台微片面聲稱這在台灣是違法的,0.001852
2220,PTT,蝦皮,2022-12-05,裝在非主力機上用一年多目前還活著,0.073055
2221,PTT,蝦皮,2022-12-05,"這種東西就是賭 反正被revoke再買一個",0.001357
2222,PTT,蝦皮,2022-12-05,買微軟官網購買300多元Win8專業版，一路用到Win10，用的,0.195123
2223,PTT,蝦皮,2022-12-05,"這麼說吧 你買這個被鎖10次都不及買一次正版彩盒的",0.000033
2224,PTT,蝦皮,2022-12-05,"價錢 但這種事情不該拿到檯面上來討論",0.000391
2225,PTT,蝦皮,2022-12-05,"雖然當時買的是WIN8 根本反人類設計",0.018969
2226,PTT,蝦皮,2022-12-05,"不如去淘寶買 反正賣家大概也淘寶進 剩下賣家翻好",0.000174
2227,PTT,蝦皮,2022-12-05,"我買過 沒多久就被微軟封鎖了 然後賣家就找不到人了",0.000033
2228,PTT,蝦皮,2022-12-05,八成騙完這批要換帳號重生了,0.000034
2229,PTT,蝦皮,2022-12-05,這種最好去實體店面買正式版的,0.998316
2230,PTT,蝦皮,2022-12-05,"我是覺得蝦皮這些賣家90%應該都淘寶進的 賺個翻好",0.000175
2231,PTT,蝦皮,2022-12-05,"幾倍的轉手價 而且跟經營久的源頭店家買 有些好像",0.001432
2232,PTT,蝦皮,2022-12-05,"彩盒正版買一個吧。用終身的。划算啦. 我的win7序號用了十幾",0.999864
2233,PTT,蝦皮,2022-12-05,"沒評價但有販賣數量應該是其他商品改的 建議別買",0.00007
2234,PTT,蝦皮,2022-12-05,好像很多是成立個非營利組織給微軟審查就能拿到大量key,0.004367
2235,PTT,蝦皮,2022-12-05,"這個序號給你之後 輸入完跳錯誤就會跟你說錯誤請洽客服 使",0.000034
2236,PTT,蝦皮,2022-12-05,"用電話認證 抄幾個號碼回給他",0.000036
2237,PTT,蝦皮,2022-12-05,"正版的 可以連線啟動,但你的地區不合法 所以有可能被抄",0.004645
2238,PTT,蝦皮,2022-12-05,"個人戶微軟懶得管 所以沒差 商業就不要冒險了",0.000105
2239,PTT,蝦皮,2022-12-05,"win7畢業學校個人買斷 400看來可以用到死 推新os 一路",0.279185
2240,PTT,蝦皮,2022-12-05,人知哪時會被抓到為盜版序號，office去年還前年才把一,0.000038
2241,PTT,蝦皮,2022-12-05,畢業那個，換主版很像就沒效了？,0.000163
2242,PTT,蝦皮,2022-12-05,"正版與否不是看能不能啟用 而是看有沒有符合授權",0.001249
2243,PTT,蝦皮,2022-12-05,"不過是怎麼來的就不得而知了 工廠流出 報廢PC都有可能",0.000931
2244,PTT,蝦皮,2022-12-05,"沒錯 只要不是微軟授權通路合法途徑取得",0.004191
2245,PTT,蝦皮,2022-12-05,之後又灌了4、5台到現在沒有一台有問題,0.000034
2246,PTT,蝦皮,2022-12-05,"對微軟來說都是盜版的 不管能不能通過微軟認證",0.00007
2247,PTT,蝦皮,2022-12-05,oem序號用不完吧，這世界時時刻刻都有公司電腦報廢,0.004139
2248,PTT,蝦皮,2022-12-05,"版上搜尋彩盒就有很多文章了,我是建議你怕盜版的話就別買",0.000059
2249,PTT,蝦皮,2022-12-05,OEM可以轉移不是只有德國嗎?,0.021944
2250,PTT,蝦皮,2022-12-05,"我在淘寶買過win10的,一開始不能用,賣家叫我調些設定後就沒",0.000046
2251,PTT,蝦皮,2022-12-05,"就會有動歪腦筋的對岸商家 拿回收機子的OEM序號來賣",0.00004
2252,PTT,蝦皮,2022-12-05,"過自己偷偷爽用就好 上來問幹麻",0.350019
2253,PTT,蝦皮,2022-12-05,"我朋友買過 沒遇到什麼問題",0.068202
2254,PTT,蝦皮,2022-12-05,"盤子 這樣說的人版權概念真是可怕的嚇人",0.003625
2255,PTT,蝦皮,2022-12-05,上不會被抓也不會有啟用上的問題還不用花錢,0.000045
2256,PTT,蝦皮,2022-12-05,"這種個人用的不會被抓 微軟都抓公司或商用的",0.000812
2257,PTT,蝦皮,2022-12-05,ms抓不抓又是另一回事了..,0.000044
2258,PTT,蝦皮,2022-12-05,花錢買盜版。我也覺得不如網路找一下破解就好了,0.000033
2259,PTT,蝦皮,2022-12-05,哪有在國外合法，台灣違法這種事,0.016141
2260,PTT,蝦皮,2022-12-05,"開CMD 用Slmgr –dli指令去查查看就知道了",0.003344
2261,PTT,蝦皮,2022-12-05,現在都可以直接綁帳號，買一次可以用好幾版,0.001323
2262,PTT,蝦皮,2022-12-05,"各種序號蝦皮都能買啊 超爽",0.999962
2263,PTT,蝦皮,2022-12-05,蝦皮便宜的都MSDN，我請微軟幫我查過好幾個都是，就都,0.060977
2264,PTT,蝦皮,2022-12-05,用完全合法合規，但台微沒賺到錢，所以沒事就恐嚇你,0.018194
2265,PTT,蝦皮,2022-12-05,"問一下，如果是彩盒版win 10，這樣可以一直升下去嗎？還",0.002388
2266,PTT,蝦皮,2022-12-05,"我記得有上法院 好像剛開始有判微軟敗訴 後來聽說",0.028533
2267,PTT,蝦皮,2022-12-05,"微軟又勝訴了 不知道 這種東西也不差這邊高不高調",0.000652
2268,PTT,蝦皮,2022-12-05,"了 稍微有查都知道這東西 而且賣家公開賣就滿高調",0.004425
2269,PTT,蝦皮,2022-12-05,正常渠道代理版是比較沒那麼多可能後來失效的麻煩,0.000099
2270,PTT,蝦皮,2022-12-05,但再買一個重新驗證也不是啥麻煩事就是了,0.000367
2271,PTT,蝦皮,2022-12-06,買盜版還是奇怪來源的授權，就不要怕,0.000034
2272,PTT,蝦皮,2022-12-06,買就買了，反正都不是合法的，跟用破解器沒兩樣,0.000298
2273,PTT,蝦皮,2022-12-06,"德國序號真有那麼多 對岸的中國人早就掃光了 還輪得到",0.167777
2274,PTT,蝦皮,2022-12-06,"商用哪是接帳單這麼簡單 直接傳票好嗎",0.00081
2275,PTT,蝦皮,2022-12-06,"只要是收過錢的商品 所有權就是屬於消費者",0.000075
2276,PTT,蝦皮,2022-12-06,所以微軟才會在德國被告還輸,0.007619
2277,PTT,蝦皮,2022-12-06,所以在其他國家已經收錢、耗盡版權的東西,0.001639
2278,PTT,蝦皮,2022-12-06,不會那麼輕易對普通消費者出手,0.000155
2279,PTT,蝦皮,2022-12-06,用很多年了，等開始抓了再來考慮正版,0.998789
2280,PTT,蝦皮,2022-12-06,"我好像買兩百多用在mac上 然後用快四年了",0.039606
2281,PTT,蝦皮,2022-12-05,"有疑慮就不要買,這裡非問板",0.001926
2282,PTT,蝦皮,2022-12-05,只是要啟用Windows還需要花錢嗎？,0.000074
2283,PTT,蝦皮,2022-12-05,"好用的一批 老鐵們快買了 趕緊的",0.996426
2284,PTT,蝦皮,2022-12-05,"上來問一律建議買 還要拉左鄰右舍一起團購",0.000372
2285,PTT,蝦皮,2022-12-05,"紅明顯 一些海鮮賣場是MSDN 要買正OEM的不好找",0.001917
2286,PTT,蝦皮,2022-12-05,"買蝦皮還不如買淘寶,雖然我買淘寶有遇到倒店 -.-",0.00211
2287,PTT,蝦皮,2022-11-24,"4080這樣四萬三折五千 就剩三萬八了。就明顯香了一些",0.000082
2288,PTT,蝦皮,2022-11-24,$42990-5000之後剛好碰到7900XTX的價格了吧，還行,0.99756
2289,PTT,蝦皮,2022-11-24,"4080甜蜜點差不多35000內 帝版40000內",0.978753
2290,PTT,蝦皮,2022-11-24,"11/18我有搶到一張 折完還是要39.5K 所以最後還是取",0.000659
2291,PTT,蝦皮,2022-11-24,"找了老半天不知道券在哪 是要等12點過後才會出現嗎？",0.000033
2292,PTT,蝦皮,2022-11-24,問題是現在沒有4090可以折吧？,0.000781
2293,PTT,蝦皮,2022-11-24,"3080大概15~16K 4080都沒3080的2倍效能 38k哪裡香了",0.001893
2294,PTT,蝦皮,2022-11-25,臭味消了一些，但還是不香。,0.000034
2295,PTT,蝦皮,2022-11-25,"蝦皮還是老樣子 找不到券 我只找到折50",0.000043
2296,PTT,蝦皮,2022-11-25,"就拿23K好了 4080贏3080 30%左右 價格多幾%?",0.091716
2297,PTT,蝦皮,2022-11-25,蝦皮的卷在結帳最後一刻才會出現,0.00005
2298,PTT,蝦皮,2022-11-25,反正老黃就是要賺那麼多，你們下游自己虧錢賣,0.000043
2299,PTT,蝦皮,2022-11-25,"衝了一張TUF 4080，折價券跟信用卡回饋的蝦幣加一加大",0.001365
2300,PTT,蝦皮,2022-11-25,"4080價值在25~28K左右 超過都不用看",0.021946
2301,PTT,蝦皮,2022-11-25,等等黨是不買超過15k的顯卡的,0.000196
2302,PTT,蝦皮,2022-11-25,"用蝦幣折的就別騙自己了 我也可以說我爸出了4萬 我4080才買2",0.000035
2303,PTT,蝦皮,2022-11-25,"他的意思應該是刷卡回饋蝦幣 不是用折抵",0.000899
2304,PTT,蝦皮,2022-11-25,我的折價是指蝦皮的折價券3440，加上蝦皮聯名卡本身回,0.001249
2305,PTT,蝦皮,2022-11-25,消費者價格取向，超過xx元就不買，廠商效能定價慢慢賣,0.000856
2306,PTT,蝦皮,2022-11-25,他們排隊只是拿零頭來換東西，沒錢的才會在這邊留言，跟我,0.000035
2307,PTT,蝦皮,2022-11-25,你不買，我不買，明年繼續等五百,0.000076
2308,PTT,蝦皮,2022-11-24,"8k不少啊 如果折得到 哪裡嗅覺壞掉",0.000048
2309,PTT,蝦皮,2022-11-24,三萬八以一張4k百幀的卡雖然還是偏高但已經接近可以接,0.002978
2310,PTT,蝦皮,2022-11-24,帝版就算了，超頻根本效能沒增加多少,0.0027
2311,PTT,蝦皮,2022-11-24,43K搭92折卷最低到39.5K，除非高價屋也釋出卷才有可能38K,0.002338
2312,PTT,蝦皮,2022-11-24,38K買全新4080可以接受,0.998137
2313,PTT,蝦皮,2022-11-24,92折要4090那種6萬的才會有四千多的折扣,0.001513
2314,PTT,蝦皮,2022-11-24,"除非是整車可折 組半套6萬3就划算",0.044598
2315,PTT,蝦皮,2022-11-24,折5000的拿來買4090還比較划算,0.99696
2316,PTT,蝦皮,2022-11-24,卷要去蝦皮的活動頁面領，一串又臭又長的手機長條下,0.000039
2317,PTT,蝦皮,2022-11-24,4080這種效能，超過3萬都算盤,0.096386
2318,PTT,蝦皮,2022-11-24,"不過無所謂啦 會買4080的都是真土豪 買4090的才是cp黨",0.007454
2319,PTT,蝦皮,2022-11-24,繼續觀望到amd7900系列發表,0.666421
2320,PTT,蝦皮,2022-11-24,老黃出廠都幫你超的差不多，AIB只剩炫砲+散熱功能,0.005954
2321,PTT,蝦皮,2022-11-25,4090貨太少目前都沒看到出在蝦皮給你折,0.000037
2322,PTT,蝦皮,2022-11-25,"去購物車折，92已經用完了 現在只剩93折1500的",0.001269
2323,PTT,蝦皮,2022-11-25,拿那種二手卡或是跳水卡來講有什麼意義嗎，剛出現的TUF3,0.000044
2324,PTT,蝦皮,2022-11-25,"4080臭 全球銷量已經說明了 不用在那爭",0.000147
2325,PTT,蝦皮,2022-11-25,不是也有2K144用4080的嗎,0.020351
2326,PTT,蝦皮,2022-11-25,"本來就沒有人說香 是快到可接受範圍內",0.000384
2327,PTT,蝦皮,2022-11-25,"4080平均贏3080才50% 至少要35K內才合理 32K以下才算有點香",0.001749
2328,PTT,蝦皮,2022-11-25,"別鬧了 超過兩萬都很貴 看看3080售價跟效能差距好嗎",0.002266
2329,PTT,蝦皮,2022-11-25,"3080全新23K *1.3約30K，加上新製成 堆料散熱 低溫 高",0.013138
2330,PTT,蝦皮,2022-11-25,"能耗比 30～35K本來就是能接受的範圍，窮人不要一直幻想",0.351012
2331,PTT,蝦皮,2022-11-25,"約有折到10K，算是我還可以接受的價格了… QQ",0.020975
2332,PTT,蝦皮,2022-11-25,"從自己身上掏出來折抵 跟店家/通路給的真折扣有差的",0.000556
2333,PTT,蝦皮,2022-11-25,"不過那種1%2%的東西 確實不能算什麼大優惠",0.005712
2334,PTT,蝦皮,2022-11-25,"會折也是拿去折4090,折4080還是臭好嗎，價格就已經不合",0.000041
2335,PTT,蝦皮,2022-11-25,理了，還去折他？不去折合理的4090？,0.003344
2336,PTT,蝦皮,2022-11-25,"饋的4% 1586蝦幣，再加上這個月限定的加碼回饋5200蝦",0.004223
2337,PTT,蝦皮,2022-11-25,幣，加一加總共折了10226，不是用我自己帳戶下的蝦幣去,0.000054
2338,PTT,蝦皮,2022-11-25,折抵的，我自己也是覺得這樣的價格還不夠香，不過至少,0.016733
2339,PTT,蝦皮,2022-11-26,兩萬還不知道銷量怎樣，看到一堆遊戲再大特價，就知道P,0.001969
2340,PTT,蝦皮,2022-11-11,"這隻好用 喜歡輕鼠的大推 但是喜歡重鼠的可能不適合",0.575694
2341,PTT,蝦皮,2022-11-11,"無法接受洞洞的我選了roccat burst core...",0.002299
2342,PTT,蝦皮,2022-11-11,G304和MM710該怎麼選?,0.061676
2343,PTT,蝦皮,2022-11-11,"這兩支差異很明顯呀，無線 vs 更輕，看需要哪個。從",0.003856
2344,PTT,蝦皮,2022-11-11,手上用的是這隻，非常輕，手感不錯。不過按鍵蠻少的而且,0.997813
2345,PTT,蝦皮,2022-11-11,推一下MM711也才649,0.009061
2346,PTT,蝦皮,2022-11-11,"推MM710 個人喜歡抓握而且又很輕 用過之後回不去",0.912954
2347,PTT,蝦皮,2022-11-11,"拜託 有600元的304當然是買304 膝蓋都知道的事情",0.002456
2348,PTT,蝦皮,2022-11-12,"同意樓上 畢竟3個月就要換一次 真舒服",0.061202
2349,PTT,蝦皮,2022-11-12,"自己去硬交板看 304就算連點也至少有200元的殘值",0.000668
2350,PTT,蝦皮,2022-11-11,"710啊= = 除非你很閒願意拍影片證明故障+送RMA",0.002418
2351,PTT,蝦皮,2022-11-11,"再考慮304啦 羅技在台灣維修這麼臭 只有想增值的人",0.014669
2352,PTT,蝦皮,2022-11-11,來沒體驗過無線鼠的話推G304,0.003428
2353,PTT,蝦皮,2022-11-11,沒下標的話看在3389的份上我會考慮710。,0.005378
2354,PTT,蝦皮,2022-11-11,另一個原因是手邊已經有一支304了（反正都會遇到保固問,0.000184
2355,PTT,蝦皮,2022-11-11,"HyperX Pulsefire Core也有特價388，原價屋、pchome 都",0.030344
2356,PTT,蝦皮,2022-11-11,這個價（這個蝦皮上沒特價）,0.001852
2357,PTT,蝦皮,2022-11-11,不過這隻記得是3327傳感器，沒那麼吸引人（就上網文書,0.006373
2358,PTT,蝦皮,2022-11-11,"HyperX 應該更多人會直接選更高階的haste ，3335傳感器",0.175057
2359,PTT,蝦皮,2022-11-11,"haste  890也算有降過價，只是幅度沒710這麼高（這隻剛",0.003957
2360,PTT,蝦皮,2022-11-11,"haste 好像是1290  >890。",0.01116
2361,PTT,蝦皮,2022-11-11,不能自定義按鍵。最近換巴蛇V3了，突然變重有點不習慣,0.000035
2362,PTT,蝦皮,2022-11-11,會流手汗+長時間握持的盡量不要買動動鼠，過來人慘痛,0.000142
2363,PTT,蝦皮,2022-11-11,"動動(X 洞洞(O 到後來會深陷清洞洞汗垢的循環",0.000156
2364,PTT,蝦皮,2022-11-12,"手感比較重要 像我就要重的才好用 太輕的會抓起來",0.00571
2365,PTT,蝦皮,2022-11-12,出保也請膝蓋幫忙寫email好了,0.003693
2366,PTT,蝦皮,2022-11-12,這篇說的特價那隻我看保內二手都賣不太出去,0.000033
2367,PTT,蝦皮,2022-11-12,抱歉我連型號名稱都沒去記ㄏ,0.00034
2368,PTT,蝦皮,2022-10-30,買卡送換房，我不用你先請。,0.00004
2369,PTT,蝦皮,2022-10-30,3090ti也是同樣轉接線就沒出這種問題，有人降壓用4,0.000182
2370,PTT,蝦皮,2022-10-30,好，給你搶，我繼續用內顯即可,0.034345
2371,PTT,蝦皮,2022-10-30,"買4090再買高額火險 雙贏",0.041886
2372,PTT,蝦皮,2022-10-30,沒礦挖，這價格會搶？經濟火車頭是不是？,0.000413
2373,PTT,蝦皮,2022-10-30,"3090Ti附的轉接線是3組PCIE 8pin供電轉的",0.000049
2374,PTT,蝦皮,2022-10-30,搶起來除了換顯卡搞不好還可以順便換房子,0.002641
2375,PTT,蝦皮,2022-10-30,"這麼貴 還只有3年保 還會起火 誰要？",0.000033
2376,PTT,蝦皮,2022-10-31,"這次有一個微星4090 trio案例也是三接一燒掉的，代",0.001524
2377,PTT,蝦皮,2022-10-31,我記得兩年前創始卡剛上架時顯卡還沒開始搶的那麼誇張,0.000056
2378,PTT,蝦皮,2022-10-31,其實一般人也分辨不出手上這條轉接線有沒有問題吧，,0.001932
2379,PTT,蝦皮,2022-10-31,因為沒貨猶豫的人現在不想買了,0.039539
2380,PTT,蝦皮,2022-10-31,我家沒滅火器，還是繼續用3080TI好了,0.011719
2381,PTT,蝦皮,2022-10-31,"建議搭配Novec 1230一同銷售（X",0.006049
2382,PTT,蝦皮,2022-10-31,轉接線還不快處理，搞什麼飢餓行銷,0.000467
2383,PTT,蝦皮,2022-10-31,"家裡電腦沒在關機的 說真的會怕 3080Ti續用等風向",0.001352
2384,PTT,蝦皮,2022-10-31,這是我機殼唯一能裝的風冷卡了QQ,0.00048
2385,PTT,蝦皮,2022-10-31,"這張會搶啊 唯一能塞小機殼",0.000267
2386,PTT,蝦皮,2022-10-31,5萬多塊的東西還要偷料….有夠丟臉,0.000038
2387,PTT,蝦皮,2022-10-31,我ok你先搶，最近沒大作，繼續等40卡改回8pin×3,0.000069
2388,PTT,蝦皮,2022-10-31,"不是有決勝時刻®：現代戰爭II 2022",0.996469
2389,PTT,蝦皮,2022-10-31,這沒出滅火大禮包我可是不會買的喔,0.000118
2390,PTT,蝦皮,2022-10-31,"不知道兩大網購 多不多張 沒礦潮應該好搶吧",0.000254
2391,PTT,蝦皮,2022-10-31,"可憐 買快6萬的高級卡還要隨時擔心會不會燒XDDD",0.012237
2392,PTT,蝦皮,2022-10-31,"RTX 6090會不會一張10萬呢，拭目以待",0.005377
2393,PTT,蝦皮,2022-10-31,"人家好幾棟房子的不怕燒好嗎 在那叫什麼",0.00092
2394,PTT,蝦皮,2022-10-31,大概要到發爐燒主機燒房間才有人會怕,0.000038
2395,PTT,蝦皮,2022-10-31,一定會搶光的，一堆人帶風向是在?,0.00006
2396,PTT,蝦皮,2022-10-31,大部分就嘴砲，本來也沒打算買，賴給卡會燒,0.000043
2397,PTT,蝦皮,2022-10-31,"啊 就不是卡燒 是轉接線造成的不是嗎 現在釐清到一定程",0.000034
2398,PTT,蝦皮,2022-10-31,"沒錯沒錯 用NV的轉接線燒了關NV什麼事 別帶風向好嗎",0.001353
2399,PTT,蝦皮,2022-10-31,4090才發售多久，等半年一年後線材老化，使用者又沒,0.000033
2400,PTT,蝦皮,2022-10-31,我看還是別講太多，反正這裡都是自己每天都檢查，一,0.000342
2401,PTT,蝦皮,2022-10-31,"這數量鐵定搶光 不過雙11 87折好香 推到11/1QQ",0.002333
2402,PTT,蝦皮,2022-10-31,白癡才搶，老黃你自己留著當柴燒,0.000048
2403,PTT,蝦皮,2022-10-31,兵不厭詐，推文都叫大家不要搶，等等時間到瞬間秒殺,0.003113
2404,PTT,蝦皮,2022-10-31,量也不多吧，應該還是供少於求,0.001439
2405,PTT,蝦皮,2022-10-31,"也沒幾張 總有忠誠的敢死隊 不怕",0.022729
2406,PTT,蝦皮,2022-10-31,"  在PTT電蝦板喊喊是能影響到全台多少人去不買4090啊??",0.000436
2407,PTT,蝦皮,2022-10-31,"看來還是有風險 燒起來不是開玩笑的先考慮好了",0.004165
2408,PTT,蝦皮,2022-10-31,"原生直接一線通 就沒有燒 話講得很滿哦XD",0.005807
2409,PTT,蝦皮,2022-11-01,笑了，原價屋蝦皮一下就賣完了,0.003389
2410,PTT,蝦皮,2022-11-01,"LAB驗過就不會燒？ 所以你是覺得NV那條轉接沒在LAB驗過？",0.000039
2411,PTT,蝦皮,2022-10-30,如果是4年還5年保就更好了,0.006063
2412,PTT,蝦皮,2022-10-30,"看數量30張 三年保固...嗯",0.001684
2413,PTT,蝦皮,2022-10-30,這好像是30系列後第一次給桃子跟pc外的廠商合作賣FE,0.001999
2414,PTT,蝦皮,2022-10-30,30系列PCHOME也有賣不是?,0.000325
2415,PTT,蝦皮,2022-10-30,090也燒所以應該也不是瓦數問題，大概真的是轉接線,0.000052
2416,PTT,蝦皮,2022-10-30,"來板上喊燒的不會買 該擔心那些等創始跟轉賣的有多少",0.004423
2417,PTT,蝦皮,2022-10-30,"#1ZM-m5V2 有成績",0.422583
2418,PTT,蝦皮,2022-10-30,"顯卡本身用一堆好料,然後轉接頭偷工減料",0.000042
2419,PTT,蝦皮,2022-10-30,"這次4090附的轉接線是4組PCIE 8pin供電轉的",0.000052
2420,PTT,蝦皮,2022-10-31,MOMO和PC家的3090也賣了幾天才賣光,0.000318
2421,PTT,蝦皮,2022-10-31,目前看來好像是特別差的才會燒,0.00005
2422,PTT,蝦皮,2022-10-31," 3090當初是因為3080太香了，不會優先考慮3090，跟",0.019736
2423,PTT,蝦皮,2022-10-31,有間中字輩保全好像有出保溫瓶大小的滅火器,0.001871
2424,PTT,蝦皮,2022-10-31,4090的形象已經跟滅火器綁在一起了,0.000163
2425,PTT,蝦皮,2022-10-31,"還好現在沒礦潮了  不然不知道會多多少件住宅或工廠火警",0.000548
2426,PTT,蝦皮,2022-10-31,不過我買不起也是很可憐QQ,0.020246
2427,PTT,蝦皮,2022-10-31,你先買，我看你撐不撐的過12pin電源接口會不會燒,0.000037
2428,PTT,蝦皮,2022-10-31,"目前cp值最高不就是4090  我反而比較想看4080有多少人會想搶",0.872544
2429,PTT,蝦皮,2022-10-31,"度資訊 原生直接一線通 一條線 + AT3.0 PSU 就沒有燒",0.000765
2430,PTT,蝦皮,2022-10-31,警覺性的，燒起來就爆了，1000人買總有人會出事，只,0.000737
2431,PTT,蝦皮,2022-10-31,有融化就迅速反應的精英使用者，明天記得搶,0.994456
2432,PTT,蝦皮,2022-10-31,沒有配套買新PSU是怕冬天太冷嗎？,0.000272
2433,PTT,蝦皮,2022-10-31,"不是黃牛搶來轉賣的嗎 怎麼會在乎燒不燒",0.000036
