Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
dunes (夜奔),[問題] 請問SEIKO在PCHOME或蝦皮買好嗎?,Mon Nov 19 01:02:30 2018,如題覺得在PCHOME和蝦皮都不用出門看很方便想知道PCHOME的價位和坊間門市店面比起來會貴很多嗎？謝謝,推,STIKFAS,: 不算貴,"['11/19', '01:17']"
,,,,推,omegarock,: 我覺得你應該去實體店戴戴看,"['11/19', '01:22']"
,,,,推,pttwonba,: 評析轟有六折？,"['11/19', '01:24']"
,,,,推,eipduolc,: 不算貴，可分期,"['11/19', '01:32']"
,,,,推,swatch44,: 網路圖跟實錶有差 除非是舊款店面沒有賣,"['11/19', '01:50']"
,,,,推,zd231,: 實體店買過低於6折,"['11/19', '06:45']"
,,,,推,biaw,: 網路買可以被消保法的鑑賞期條款保護 加上省去交通的時間和,"['11/19', '08:25']"
,,,,推,kishke,: 還是要看看錶徑跟手圍搭不搭，圖片跟實際一定會有落差，,"['11/19', '10:43']"
,,,,推,ininder5566,: 可以  其實保固沒差  而且網路還比較便宜  只是實體,"['11/19', '13:05']"
,,,,推,swatch44,: seiko網路比較便宜?那是舊款出清吧,"['11/19', '18:19']"
,,,,→,eipduolc,: 買完再去給seiko調整修理都可以,"['11/19', '01:33']"
,,,,→,alog,: 其實還是建議去現場看 不論是錶盤樣式、錶款的質地、試戴都,"['11/19', '02:43']"
,,,,→,alog,: 可以在當場去比較，網路買是比較方便啦，個人覺得適用於你已,"['11/19', '02:43']"
,,,,→,alog,: 經對那些錶款都有基本認識/找不到/折數若網路通路比較漂亮則,"['11/19', '02:43']"
,,,,→,alog,: 可選此部分,"['11/19', '02:43']"
,,,,→,alog,: 另外如果要堅持網路買的話 你就需要多留意蝦皮賣家，因為你,"['11/19', '02:47']"
,,,,→,alog,: 可能遇到的賣家可能是非企業經營者，不適用消保法的無條件退,"['11/19', '02:47']"
,,,,→,alog,: 貨，而在PCHome 24是簽約廠商包括明文已經記載在網站下 因,"['11/19', '02:47']"
,,,,→,alog,: 此相較下會比較有保障,"['11/19', '02:47']"
,,,,→,biaw,: 錢 其實也不錯,"['11/19', '08:25']"
,,,,→,kishke,: 看都可以看，買就挑便宜的。,"['11/19', '10:43']"
,,,,→,swatch44,: 我都網路找訂價去店面殺,"['11/19', '12:35']"
,,,,→,ininder5566,: 店可以看看上手合不合是優點,"['11/19', '13:05']"
kalamazoo (Eli),[買錶] 請問關於在pchome購物買錶,Tue Apr 25 22:20:55 2017,"近日因舊的錶壞了正在物色，目前看上這隻：http://tinyurl.com/ljelrn2不過爬文以及google看下來感覺pchome購物似乎不太保險？雖然有說是原廠公司貨也有七天鑑賞期可退），不過也有看到說平價seiko石英應該不用擔心有假的，對seiko不是很了解，故來請教一下，以及在pchome購買可否放心，順便分享一下上一隻的紀念照跟心得，http://i.imgur.com/9uKnyX7.jpg07還08年台北火車站旁還有櫃的時候記得4800購入，用到現在只有三四年前換過一次電池其他都很正常，前幾天越來越慢以為只是沒電，拿去鐘錶行檢查說機芯掛了，不過用了快十年感覺也很耐，因為後來才知道天美時mic而且評價很兩極，當時看說美國國民錶應該也不錯吧XD，目前預算7k內石英，三眼可以計時，有日期顯示，不鏽鋼錶帶，其他不要求，如有更好選擇也請不吝推薦，手機排版若傷眼請見諒，也請各位懂錶的前輩們多多賜教，謝謝！--posted from bbs reader hybrid on my Sony D6653--主人說，牠前幾天覺得很不高興，因為在左勒勃，有一個啾啾啾跑進了斯派歪，結果沒辦法艾斯朵那個秀需脫。FAITH, TRUTH, BELIEF.https://www.facebook.com/RustyEliMontana",推,me356500,: Pchome不是只是平台嗎,"['04/25', '22:58']"
,,,,推,z71954011,: 若非不可抗拒之因素，為何不去各地的神店？你長得有像,"['04/26', '00:50']"
,,,,推,walkxd136,: 推二樓忠言逆耳,"['04/26', '01:15']"
,,,,推,biaw,: 如果網路差不多或一樣或許我會選網路 有時候店面會施以精神,"['04/26', '09:58']"
,,,,推,kenick,: p家買seiko還好拉 買勞或其他高價就不建議,"['04/26', '16:51']"
,,,,推,lautmn,: p買高價錶就真的是盤子...,"['04/27', '17:08']"
,,,,→,z71954011,: 盤子嗎？,"['04/26', '00:50']"
,,,,→,swatch44,: 樓上好直接XD,"['04/26', '01:00']"
,,,,→,kalamazoo,: 了解 本來想說網路先看看 平常很少也很久沒看錶 如果ok,"['04/26', '01:24']"
,,,,→,kalamazoo,: 就直接買了 當然也是會去店面逛逛試戴看看,"['04/26', '01:24']"
,,,,→,biaw,: 壓力督促你做決定 而且店面買不受退換保障,"['04/26', '09:59']"
magicgreet (grant),Re: Pchome買勞,Wed Mar 16 19:23:22 2016,※ 引述《sunny95988 (pupu5566)》之銘言：: 本魯想勞力士已經想瘋了......礙於沒有現金的情況下只能分期付款，但是大多錶店只做現: 金！目標就放在pchome 的分期付款，請問有版大有在pchome買過的經驗嘛？: 來源是否為真品...（很怕買了無處討）: 價格方面跟錶店給的價格會差很多嘛: 目前看好的是114300！: 請大大們給小弟一些意見pchome線上購物會賣假錶 自己斟酌吧我會建議你跟銀行談說你要刷卡想要分期給銀行賺比較好因為網路平台都會過兩手價格已經拉太高了...,推,sai1268,: 我記得有些信用卡可以自動分期,"['03/16', '20:30']"
,,,,推,dondon0419,: 也要額度夠,"['03/16', '20:48']"
,,,,推,kevinyuta32,: 樓上說到重點,"['03/16', '20:54']"
,,,,推,Feather025,: 會賣假錶?真的假的啊,"['03/16', '21:06']"
,,,,推,zippy,: PCHome又沒在驗錶，當然會有假錶啊！,"['03/16', '21:13']"
,,,,推,humaisme,: 又不是pchome自己賣 他只是平台,"['03/16', '21:21']"
,,,,推,sunny95988,: 我是原po謝謝你們的建議^^,"['03/16', '22:46']"
,,,,推,abcd1111,: 怎麼可能有無息這種事，就是申請小額信貸,"['03/17', '00:09']"
,,,,推,aids007,: 有些品牌百貨有分期活動 看銀行種類 額度也要夠,"['03/17', '06:05']"
,,,,推,smtp,": 說真的, 買奢侈品還分期, 是有點掉漆啦...實力有到再買就好.","['03/17', '09:38']"
,,,,推,gn50711,: 那就更沒有在網路店面買勞的理由了，還是找實體店面便宜,"['03/17', '10:49']"
,,,,推,zippy,: 不要再管人家有沒有錢了，上ㄧ篇已經快打架了,"['03/17', '11:42']"
,,,,推,kkcity59,: 其實結論不管分不分期大家都是不建議去pchome買勞啦,"['03/17', '12:30']"
,,,,推,eryaniso,: 樓上中肯，信用卡很多眉角，沒遇到真不知道,"['03/17', '12:58']"
,,,,推,eryaniso,: 提高額度後記得要提前繳錢，否則卡整月不能使用,"['03/17', '12:59']"
,,,,推,CYL19,: 寶島鐘錶有些可零利率分期,"['03/17', '16:19']"
,,,,推,hotanger,: 對呀 分期買錶干你們屁事啊？我一萬多的錶也在分期 怎,"['03/17', '16:41']"
,,,,推,swatch44,: 對啊我買jaga也是分36期老闆還說我很會理財,"['03/17', '17:45']"
,,,,推,rabbit3591,: 如果不用利息，可以分期當然分期，這麼早把錢通通給別,"['03/18', '00:32']"
,,,,推,biaw,: 覺得自己投資不會比銀行放款好賺,"['03/18', '03:09']"
,,,,推,nocturnesw,: 推原po 有禮貌,"['03/18', '10:16']"
,,,,推,mikimiki,: 買奢侈品分期為何掉漆？我也不懂,"['03/21', '15:40']"
,,,,→,magicgreet,: 跟銀行談好在去店面購買,"['03/16', '19:24']"
,,,,→,eddie04,: 分期還要問是不是無息分期，有利息就不用了,"['03/16', '22:47']"
,,,,→,smtp,: 更高級的錶除了考慮買的起外...還要考慮是否用的起? 配的起?,"['03/17', '09:47']"
,,,,→,gn50711,: 些，還能去rsc 驗錶,"['03/17', '10:49']"
,,,,→,gn50711,: 求心安,"['03/17', '10:51']"
,,,,→,kkcity59,: 所以原PO就是要尋求去實體AD店購買的分期方式,"['03/17', '12:30']"
,,,,→,kkcity59,: 其實要原PO去信用卡版好好研究手上的信用卡比較有幫助,"['03/17', '12:31']"
,,,,→,hotanger,: 樣？咬我呀,"['03/17', '16:41']"
,,,,→,speedythief,": 買奢侈品分期掉漆?40萬月付一萬,剩下的幾十萬可以玩","['03/17', '19:01']"
,,,,→,speedythief,": 的投資可多的勒,我不是郭台銘,還想多角化增加收入","['03/17', '19:02']"
,,,,→,rabbit3591,: 人尬麻,"['03/18', '00:32']"
sunny95988 (pupu5566),Pchome買勞,Tue Mar 15 22:21:36 2016,本魯想勞力士已經想瘋了......礙於沒有現金的情況下只能分期付款，但是大多錶店只做現金！目標就放在pchome 的分期付款，請問有版大有在pchome買過的經驗嘛？來源是否為真品...（很怕買了無處討）價格方面跟錶店給的價格會差很多嘛目前看好的是114300！請大大們給小弟一些意見,推,inp0307,: ....奢侈品打成車齒品，抱歉錯字,"['03/15', '23:01']"
,,,,推,ondo,: 分期也是一種理財方式啊，每個人的財務狀況不同..,"['03/15', '23:03']"
,,,,推,castlen4,: 百貨公司刷卡也可以分期阿,"['03/16', '01:11']"
,,,,推,Jochum,: 車齒品...快笑死~~,"['03/16', '02:00']"
,,,,推,WatchBus,: 日本很流行分期買名錶哦 一種傳家之寶的概念,"['03/16', '08:58']"
,,,,推,biaw,: 怎麼這篇又引出一堆人惡意噓阿 找個付的起的方式買喜歡的錶,"['03/16', '09:00']"
,,,,推,sai1268,: 不影響生活就買吧,"['03/16', '09:10']"
,,,,推,z1288,: 那房子也不應該貸款買，都要直接現金一次付清,"['03/16', '09:19']"
,,,,推,kenick,: 人家想要怎麼過怎麼買關某些人屁事wwwww,"['03/16', '09:37']"
,,,,推,kenick,: 分期也可以酸 真是好笑 可能那幾位酸酸都是大戶 買東西都,"['03/16', '09:39']"
,,,,推,kenick,: 現金 不知道幾位酸酸可不可貼個收藏讓我們這些需要分期的,"['03/16', '09:41']"
,,,,推,kevinyuta32,: 也許這隻勞能替他生意帶來多少好處,"['03/16', '09:44']"
,,,,推,jackyeah1213,: 預算不足就買水貨或是二手,"['03/16', '10:27']"
,,,,推,spencer2567,: 有一隻勞 網路賣80W 實體店面+上大戶賣69萬,"['03/16', '10:42']"
,,,,推,eryaniso,: 上個月去AD買可刷卡，只是不知道能不能分期耶。網路買,"['03/16', '10:47']"
,,,,推,spencer2567,: e大 分期一定可以 但是看有沒有活動 不然都要+$,"['03/16', '10:48']"
,,,,推,eryaniso,: 負擔得起就買吧！錢是你自己出的。,"['03/16', '10:49']"
,,,,推,easygg,: 買 快買 衝就對了！,"['03/16', '10:55']"
,,,,推,kenick,: 建議這種高價品 跑實體比較安心 如果短期真的沒預算,"['03/16', '11:09']"
,,,,推,eryaniso,: 勸你別買，老婆也在暗示想要一隻DJ啊～,"['03/16', '11:32']"
,,,,推,oxygen919,: 高單價商品建議實體店家，有事情還好處理，網路這個要,"['03/16', '11:50']"
,,,,推,g1234512,: 錶版好多理財專家喔 呵呵,"['03/16', '12:34']"
,,,,推,Jochum,: 錶跟房子單價差那魔多也在比..樓上說房子現金買不貸款的才,"['03/16', '12:42']"
,,,,推,kenick,: 原po問的是實體買跟pchome價差 還有pchome買高價錶經驗,"['03/16', '13:56']"
,,,,推,tirple,: 你唯一的錯就是用了小弟如果是小妹發文就不是這樣了,"['03/16', '15:54']"
,,,,推,x284yk6cjo5,: 不懂為何噓，那你買什麼都不要貸款,"['03/16', '18:44']"
,,,,推,hh555590,: 只能說…每個人都有自己理財的方式 不用管這麼多啦,"['03/16', '19:01']"
,,,,推,valoso,: 提個技術面問題...要確認一下信用卡可用額度有超過分期總,"['03/16', '19:06']"
,,,,推,x284yk6cjo5,: 相信網友是希望沒太多閒錢還是好好花在能改善生活的,"['03/16', '19:06']"
,,,,推,eryaniso,: 大家都是好人，苦口婆心的勸。,"['03/16', '19:10']"
,,,,推,biaw,: 就是一隻很討人喜愛的錶啊 付現買下的人有比貸款買下的人戴,"['03/16', '20:22']"
,,,,推,kkcity59,: 就分期付款買奢侈品的概念，有人覺得可以，有人覺得不好,"['03/16', '20:25']"
,,,,推,kenick,: 怪了 不知道是不是看不懂中文還是怎樣 人家來問pchome買錶,"['03/16', '20:37']"
,,,,推,Lindbergh,: 部分銀行的信貸利率比信用卡分期還來得低,"['03/16', '20:50']"
,,,,推,Milk0210,: 我有想過去AD刷信用卡分期,"['03/16', '20:51']"
,,,,推,eryaniso,: 刷卡記得出發前先打電話提高額度哦，免得在店等,"['03/16', '21:55']"
,,,,推,baozi,: 臨時調高的額度不能用在分期吧,"['03/17', '09:24']"
,,,,推,jackey22,: 臨時調高的額度還是可以分期,"['03/17', '09:41']"
,,,,推,gn50711,: 114300相較於其他勞是對一般民眾比較ok的價格,"['03/17', '09:42']"
,,,,推,baozi,: 很好奇那家銀行的臨時調高額度是可以分期的？目前所知大部,"['03/17', '11:59']"
,,,,推,jackey22,: 就我個人經驗，之前匯豐刷多人旅費是可以的，但這也可,"['03/17', '12:49']"
,,,,推,leonsky,: 他想買是他的事 噓的人是他父母嗎 呵呵,"['03/17', '12:51']"
,,,,推,liarboy,: 十來萬而已，再存一下吧,"['03/17', '16:34']"
,,,,推,modena6500,: 那你管噓的人是不是他父母 住海邊喔 呵呵,"['03/18', '02:42']"
,,,,→,baibai1221,: 車撞一輪再來買錶,"['03/15', '22:25']"
,,,,→,inp0307,: 車齒品還是等有閒錢時再買吧，爽度不一樣,"['03/15', '22:35']"
,,,,→,emarl5566,: 生活品質還是很重要的,"['03/15', '22:56']"
,,,,→,evs200112,: 重點是，你媽知道你亂買嗎？,"['03/15', '23:01']"
,,,,→,inp0307,: 真要買的話其實也可以去AD，現在很多銀行超過3k可以分期,"['03/15', '23:03']"
,,,,→,inp0307,: pchome就是水貨啦，價格就是加上分期的費用，既然都要分,"['03/15', '23:04']"
,,,,→,ondo,": 以116610LV綠水鬼來看，現金價PCHOME賣343,600，","['03/15', '23:04']"
,,,,→,inp0307,: 期，那買AD還是比較划算的,"['03/15', '23:04']"
,,,,→,sunny95988,: 我個人的定義是這樣...有些人沒錢買車也是用貸款因為,"['03/15', '23:05']"
