Author,Title,Time,Content,Push Tag,Push User ID,Push Content,Push Time
carter200188 (歐巴馬是歐密碼),[情報] PChome電腦周邊最高回饋20% 快閃9折,Tue May 30 15:32:04 2023,剛剛收到推送https://i.imgur.com/9lvqOnt.jpg今天是電腦周邊日活動指定商品是9折現抵活動頁：https://reurl.cc/OvXArv有些比價後發現算蠻優惠的分享給大家羅技 G512 RGB 機械遊戲鍵盤(青軸)$1990https://i.imgur.com/mHIA29D.pnghttps://reurl.cc/Eo24em其他平台2390以上羅技 K780 Multi-Device 跨平台藍牙鍵盤 $1490https://i.imgur.com/YhCt0gy.pnghttps://reurl.cc/Rz6Wgg其他平台2490以上Razer BlackWidow V3 Pro 黑寡婦 V3 Pro 無線機械鍵盤 (中文/黃軸) RZ03-03531900-R3T1 $3790https://i.imgur.com/CGEpNhQ.pnghttps://reurl.cc/WGERoy其他平台4999以上Razer DeathAdder V2 Pro 煉獄奎蛇 V2 Pro 電競滑鼠RZ01-03350100-R3A1 $1990https://i.imgur.com/6z02KRZ.pnghttps://reurl.cc/01D9bK其他平台2490以上羅技價錢還行，有加上回饋就蠻ok的，但雷蛇的鍵盤感覺可以入手，還在研究要買哪一個先分享給大家,推,waldo34,: 葉,05/30 15:34
,,,,推,zxcvbnmnbvcx,: 研究一下看有什麼好買的..,05/30 15:48
,,,,推,ginlom,: 小弟不才，原來科技發展成連耳麥都有自動,05/30 15:53
,,,,推,adon0313,: k780之前查過 不要葉到這麼扯,05/30 16:32
,,,,推,LizardLand,: DA V2 PRO之前PC都降到1790了，這價,05/30 18:51
,,,,推,kausan,: 4090有8折再說,05/30 21:00
,,,,→,dickey2,: 27才買1990真哭,05/30 15:49
,,,,→,ginlom,,05/30 15:53
,,,,→,adon0313,: 哪會用其他平台挑最貴的報,05/30 16:32
,,,,→,mp5k6,: 路最高價格來比較真是頗呵 業味超濃,05/30 17:03
,,,,→,mp5k6,: 奇怪 廠商為啥不找資深鄉民來葉啊 這文章,05/30 17:05
,,,,→,mp5k6,: 一看就業配菜雞 就算找我幫忙業配我都不會,05/30 17:05
,,,,→,mp5k6,: 寫出業味這麼濃的文案,05/30 17:05
,,,,→,amynruby,: 想問一下…鍵盤到底要買哪個牌子 ROCCAT,05/30 17:32
,,,,→,amynruby,: 如何？,05/30 17:32
,,,,→,KOKOLALAMA,: 沒特殊情結，機械鍵盤去買對岸的吧，,05/30 18:26
,,,,→,KOKOLALAMA,: 這價格不就別人特價完，換PC特價，然,05/30 18:30
,,,,→,KOKOLALAMA,: 後說別人比較貴，別家賣便宜時怎麼沒,05/30 18:30
,,,,→,KOKOLALAMA,: 看你推？,05/30 18:31
,,,,→,LizardLand,: 哪有便宜，側邊還是垃圾橡膠,05/30 18:51
,,,,→,yanluan,: pc登記沒兩個以上，根本沒他家便宜,05/30 19:19
,,,,→,chocoball,: 給香蕉錢不要要求太多啦,05/30 21:23
,,,,噓,r40491101,: 太ya了,05/30 15:37
,,,,噓,ahshao,: 葉 G512很多通路早都降成1990了,05/30 15:48
,,,,噓,h56999,: 這些五折我也不買,05/30 16:01
,,,,噓,ggsize123,: 等垃圾鍵鼠喔,05/30 16:04
,,,,噓,taihao,: pchome的活動通常都是清庫存,05/30 16:05
,,,,噓,miniuser,: 還有人在pc買喔！,05/30 16:52
,,,,噓,zzh6616,: 雷蛇兩折我都不買,05/30 16:53
,,,,噓,unikuo096,: 雷蛇sucks,05/30 16:55
,,,,噓,mp5k6,: G512我表弟上個禮拜才買到1899的 拿其他通,05/30 17:03
,,,,噓,u6vu040531,: 特價比別人原價還貴,05/30 17:50
,,,,噓,LizardLand,: 按錯，補噓,05/30 18:53
,,,,噓,c0800805,: 這樣的文案不會被客戶退文嗎？,05/30 21:14
yixianl (yxan),[情報] pchome今晚9點6%line導購,Mon May 29 00:22:21 2023,pchome5/29 晚上9點～11點2小時line購物 導購回饋6%上限300https://i.imgur.com/stf7Cn7.jpghttps://i.imgur.com/FehrW2H.jpg,推,zxyasd335,: 剛剛原本要下單幸好忍住了,05/29 00:34
,,,,推,issemn,: 618會更高吧,05/29 00:35
,,,,推,aq7778,: Apple 是只有2%的意思嗎,05/29 00:37
,,,,推,fp737,: 你  我    10%,05/29 00:48
,,,,推,issemn,: 你不買我不買 我下次猜8%,05/29 00:51
,,,,推,bert6666x,: 這個會有名額限制嗎,05/29 00:54
,,,,推,alloc,: 怎麼加碼頻率越來越高了,05/29 01:02
,,,,推,toymy,: 謝謝分享,05/29 01:10
,,,,推,fcz973,: 有個5千的東西想買…哦錯過了，是天意,05/29 01:20
,,,,推,immence,: 票券有嗎？,05/29 01:57
,,,,推,dickey2,: 沒券可用，到時再看看吧,05/29 02:35
,,,,推,walkwall,: 即享券沒回饋就沒啥好買了,05/29 06:29
,,,,推,buster520798,: 好高！,05/29 07:51
,,,,推,claymath,: QQ還是貴,05/29 08:50
,,,,推,kmwace,: 網家那麼多年來的營運優勢都是建立在快速,05/29 09:17
,,,,推,matsuikazuo,: 可combo這幾天的悠遊付3%活動嗎？,05/29 09:52
,,,,推,sinkerwang40,: pchome越來越好了,05/29 10:12
,,,,推,jakert123,: momo自己的導購在哪裡？,05/29 10:47
,,,,推,ltl1221,: 有收集國泰里程的，可以用國泰導購..,05/29 11:28
,,,,推,chocoball,: pchome物流沒救了 撿貨也慢 行銷也爛,05/29 11:45
,,,,推,new262,: 上星期買還是有24小時內到,05/29 12:52
,,,,推,sinkerwang40,: momo那就是沒導購,05/29 13:14
,,,,推,jiajiaWeng,: 昨天半夜買了,05/29 13:33
,,,,推,aiouptt,: 請問導購可以事先把商品放購物車，時間,05/29 13:44
,,,,推,wanju007,": 回樓上,可以",05/29 14:49
,,,,推,JOYJS,: 到貨今年還算正常的，想賺100都沒機會。而,05/29 16:10
,,,,推,sinkerwang40,: 北部 pchome很好買,05/29 16:25
,,,,推,jufeiz,: 超過5%不錯,05/29 16:43
,,,,推,Youtility,: 昨天早上在pchome 買東西，下午就到了,05/29 17:30
,,,,推,Reconce,: mycard算票券嗎？,05/29 18:44
,,,,推,yu775176,: 剛剛肉測家樂福0% 想買的可以改蝦貝,05/29 21:11
,,,,推,es612,: 感謝分享 小七0%可是全家還有,05/29 21:57
,,,,推,Ultramarine,: 票券類改這樣還真看不懂,05/29 21:59
,,,,推,starchiang,: 這篇沒爆，就知道沒戲了,05/30 01:27
,,,,推,ashianQQ,: 1.當天配送沒配達，要跟你約改天,05/30 19:52
,,,,推,p033520,: combo了羅技滑鼠anywhere2s 760元~爽其,05/30 21:18
,,,,→,ackes,: 咦竟然超過5%了,05/29 00:25
,,,,→,rcf150cc,: 上限300還不錯,05/29 00:45
,,,,→,denyy555,: 會不會倒啊?東西都比別家貴,05/29 02:28
,,,,→,tomsawyer,: 悠悠付還沒月初 可惜,05/29 02:44
,,,,→,ackes,: 近期票券都不行  pc也分類票券完成了,05/29 02:50
,,,,→,youngscott,: 沒票券一直洗%有用嗎,05/29 08:23
,,,,→,ornv,: 唉唷 不錯喔 最近一直加碼,05/29 08:42
,,,,→,freeawei,: 即享券處理好 可以拉高了,05/29 08:45
,,,,→,kmwace,: 到貨的情況，但物流配送勞動改善的問題已,05/29 09:17
,,,,→,kmwace,: 經是世界趨勢了，日本已經有2024年物流問,05/29 09:17
,,,,→,kmwace,: 題，如果以後優點還是只能嘴24小時（條件,05/29 09:17
,,,,→,kmwace,: 越來越嚴苛），那很大機率詹宏志永遠沒有,05/29 09:17
,,,,→,kmwace,: 薪水領了,05/29 09:17
,,,,→,ackes,: 可以  導購和付款回饋是分開的  用你比較高,05/29 10:07
,,,,→,ackes,: 回饋的付款方式就行了,05/29 10:07
,,,,→,sinkerwang40,: momo怎麼沒有導購 哀,05/29 10:13
,,,,→,yixianl,: momo有自己的導購,05/29 10:26
,,,,→,awin519,: momo點點賺 他們自家的 只能C2C,05/29 10:49
,,,,→,ackes,: 點點賺會有一些活動不能參加 請斟酌,05/29 10:52
,,,,→,ltl1221,: 我說的是MOMO喔,05/29 11:29
,,,,→,a060146252,: 想買的鞋子直接漲價五百…,05/29 11:37
,,,,→,ackes,: 網購價格常常浮動很大 有剛好特價的再買就,05/29 11:43
,,,,→,ackes,: 好,05/29 11:43
,,,,→,lo11212001,: 想買的東西在PC家都比較貴...,05/29 11:44
,,,,→,chocoball,:  網頁更爛,05/29 11:45
,,,,→,taihao,: pc好久沒24小時到貨了,05/29 12:42
,,,,→,againsttsai,: 撿貨慢對我來說不是缺點就是了，有,05/29 12:56
,,,,→,againsttsai,: 時候下單完會思考一下，momo通常說沒,05/29 12:56
,,,,→,againsttsai,: 有機會取消的，pchome大概半小時內,05/29 12:56
,,,,→,againsttsai,: 還可以,05/29 12:56
,,,,→,aiouptt,: 到了再導購進去清空購物車的方式嗎？,05/29 13:44
,,,,→,nentendo,: PC家撿貨快慢無所謂吧？只要24小時會到,05/29 15:35
,,,,→,nentendo,: 貨就好，今年以來都還沒超過24小時過,05/29 15:35
,,,,→,JOYJS,: 且售後服務比momo快。,05/29 16:10
,,,,→,Youtility,: ，地點在台北,05/29 17:30
,,,,→,yanluan,: 凌晨看某件優惠比mo強，上午看登記活動,05/29 18:10
,,,,→,yanluan,: 消失呵呵，直接大輸，組隊活動也太廢要,05/29 18:10
,,,,→,yanluan,: 消費金額的前1000名，學人家還那麼爛,05/29 18:10
,,,,→,energybbs,: 提醒一下，悠遊付加碼3%已經滿了喔,05/29 18:28
,,,,→,ackes,: 3%額滿了啊 真快,05/29 19:13
,,,,→,ackes,: 剛看了一下 今晚還有部分美妝產品10%加碼,05/29 21:10
,,,,→,kinkids,: 超商百元券，每每空空如也，下月才會補,05/29 21:37
,,,,→,sydwuz,: 全家有1%,05/29 21:51
,,,,→,b99703117,: 全家1000是0% QQ,05/29 22:17
,,,,→,hubert0719,: 2小時,05/30 08:31
,,,,→,keyman2,,05/30 14:34
,,,,→,keyman2,: 話說貨太多希望改天 我無奈同意這樣還可,05/30 14:34
,,,,→,keyman2,: 以領100補償嗎?,05/30 14:34
,,,,→,ashianQQ,: 2.還沒配送就約改天,05/30 19:52
,,,,→,ashianQQ,: 是1.還是2.，是1.大概只能自己吞,05/30 19:52
,,,,→,p033520,: 中100元是 24HR沒到貨補償,05/30 21:18
hioqu (梧桐花),[情報] PChome週末電競類最高送800P幣,Sat May 27 10:18:02 2023,看筆電的時候被推播到電競類有週末快閃送800Phttps://reurl.cc/Ov1dEvhttps://i.imgur.com/MiIVtBD.jpg像是華碩ROG這個顯卡特價$62590https://i.imgur.com/GOiOttJ.pnghttps://reurl.cc/VL6KRY蝦皮現在現貨 $63990，預購比較便宜momo也是 $62590 ，有送藍牙耳機PChonme現在是指定電競類滿額送 800P等於 $61790 ，還有送暗黑破壞神XDhttps://i.imgur.com/njI7qIw.jpg另外分享一下我原本在看的這台微星筆電因為今明兩天那個滿額送800P的活動所以算下來 $24100也是目前看到最便宜（還沒算信用卡回饋https://i.imgur.com/c94ZS8E.pnghttps://reurl.cc/01oL6A這台2W4來說PC值應該算不錯吧？以 I7  16G/512G的規格來看應該還行我還在考慮要不要顯卡一起下早就想要來擴增我家桌電了以上分享,推,gladtiding,: 不過PCHOME有些東西真比其他電商便宜,05/27 10:48
,,,,推,bestbaseball,: 有g304嗎....,05/27 12:09
,,,,推,sammax00,: 留言專業酸，,05/27 13:10
,,,,推,sin70,": 電競滿2萬""送""800P，3C滿1萬""抽""800P",05/27 15:38
,,,,推,amynruby,,05/27 15:42
,,,,推,unicorn1222,: 這個顯卡大家推嗎? 我最近有需要,05/27 18:23
,,,,推,hsanchin,: 可惜沒螢幕,05/27 19:03
,,,,推,Spunnyge07,: PC值頗高的,05/27 21:21
,,,,推,uskpdv4dv,: 一開始我也很疑惑，早上明明有看到推,05/27 21:23
,,,,→,ggman2,: 800 我看是抽耶 不是登記就穩拿的 要注意,05/27 10:23
,,,,→,hsen,,05/27 11:05
,,,,→,calsifer,: 看到”最高送”就要注意了,05/27 11:29
,,,,→,puyung,: 還要抽喔==,05/27 11:35
,,,,→,ackes,: 抽獎不能po喔  您看錯了  而且那三家電商人,05/27 11:47
,,,,→,ackes,: 太多了 基本抽獎等於沒有,05/27 11:47
,,,,→,a79111010,: 買個幾萬連800P都在摳 股價不意外,05/27 12:33
,,,,→,GBO5,: 首頁說送點商品變成登記抽還不同日期,05/27 13:31
,,,,→,GBO5,: pc24應該不會騙人吧...?首頁活動標籤都說最,05/27 13:39
,,,,→,GBO5,: 高送 但是商品葉面完全沒有提到送購物車也沒,05/27 13:39
,,,,→,chocoball,: pc24怎麼不會騙人 笑死,05/27 14:13
,,,,→,GBO5,: 真假 看來我買太少,05/27 14:15
,,,,→,ackes,: 活動都看商品頁面 就都說是抽了  沒啥騙的,05/27 15:15
,,,,→,ackes,: 問題,05/27 15:15
,,,,→,ackes,: 抽800可以說最高送800沒啥問題    pc活動以,05/27 15:16
,,,,→,ackes,: 商品頁面寫的優惠欄為主,05/27 15:16
,,,,→,ackes,: 然後pc抽獎直接當0  那幾家電商人數都很恐,05/27 15:17
,,,,→,ackes,: 怖  別想,05/27 15:17
,,,,→,sin70,: 兩個不同活動，可重複參加,05/27 15:38
,,,,→,amynruby,: 樓主說得上這個活動嗎？週末電競特殺的,05/27 15:42
,,,,→,amynruby,: ，剛剛看有但早上看沒有？這個是滿額就,05/27 15:42
,,,,→,amynruby,: 送,05/27 15:42
,,,,→,mdk3500,,05/27 15:50
,,,,→,mdk3500,,05/27 15:53
,,,,→,mdk3500,: 我看我手機pc的app 早上8點確實確實有這,05/27 15:54
,,,,→,mdk3500,: 個活動的通知啦,05/27 15:54
,,,,→,ackes,: 送的話就 活動頁面還有就有 登記送的則是要,05/27 16:01
,,,,→,ackes,: 點進去看還有沒有名額,05/27 16:01
,,,,→,ackes,: 然後那個基本是累送上去,05/27 16:01
,,,,→,dickey2,: 文宣出來了 有送800P 需要的可以衝了,05/27 18:12
,,,,→,dickey2,: 20:00 還有2% 300P,05/27 18:13
,,,,→,yiyin330,: 折價卷可用,05/27 18:30
,,,,→,dickey2,: ROG 4090 那張能用2000-3000 的折價券嗎,05/27 19:03
,,,,→,uskpdv4dv,: 送，結果送800P那個是中午後才開始的,05/27 21:23
,,,,→,uskpdv4dv,: 樣子,05/27 21:23
,,,,→,hank840501,: 還抽==,05/29 16:33
,,,,噓,tmpss90105,: 那是抽獎啦,05/27 10:27
,,,,噓,q2520q,: 明明是登記抽,05/27 10:51
,,,,噓,hsen,:  抽,05/27 11:05
,,,,噓,joy159357,: ya,05/27 11:52
,,,,噓,gwendeck,: 抽獎不能po喔 自刪吧,05/27 12:11
,,,,噓,magiclunar,: 抽得到才有鬼,05/27 12:14
,,,,噓,noleese,: 笑死 買幾萬八百也要抽 還不如不要辦活動,05/27 12:34
,,,,噓,a765432112,: 好了啦我們在台灣，就別想買筆電了,05/27 13:16
,,,,噓,kennnny,: 看看對岸JD,05/27 13:28
,,,,噓,GBO5,: 指定品最高送800p 所以你有收到800p?,05/27 13:30
,,,,噓,iMANIA,: 抽,05/27 13:32
,,,,噓,mdk3500,,05/27 15:47
,,,,噓,mdk3500,: 因為一個pchome活動讓我萌到活過來了,05/27 15:50
,,,,噓,ackes,: 不過要噓一下 筆電買msi請斟酌,05/27 16:04
,,,,噓,yiyin330,: momo現在屌打好嗎，4090顯卡有2000-3000,05/27 18:30
,,,,噓,juicelover,: 還要抽= =沒誠意,05/28 02:03
cool50cool50 (徐佩佩),[情報] 靠得住、舒潔 特價(PChome vs momo),Mon May 22 19:52:43 2023,PChome跟momo現在都有衛生棉和衛生紙特價PChome：https://reurl.cc/5M0pN7momo：https://reurl.cc/RvaX7DPChome舒潔下單現折200（用滿1099折200的券）https://i.imgur.com/WGcOW85.png以這款來說，折完$900900/(90*30*2)=0.1666/抽滿5000送300P幣，滿1999送10% P幣(最高250P)用Pi卡回饋6%，滿1999贈造型一卡通以買兩組再湊個小東西來算的話(900*2)-180(10%P幣)-108(PI卡)=1512/(90*30*2*2組)=0.14 +一卡通小東西湊滿額當然是挑舒潔濕紙巾還有卡通造型的小面紙啦https://i.imgur.com/fMMALfY.pngMomo一樣有滿1099折200，不過訂價高了一點點https://i.imgur.com/fuK2epv.png換算下來(1138-200)/(90*30*2)=0.173/抽momo 4%無上限算下來的話(1138-200-38)/(90*30*2)=0.166/抽因為衛生紙種類蠻多的，雙層跟三層價格也不一樣，所以只比較同品項，另外回饋的話PChome就是刷PI卡有6%回饋momo就是一貫的4%無上限，回饋來說是PChome比較划算但如果要買到3000的話momo贈品是送拋棄是抹布or料理控油廚紙，比較實用一點我的話是比較喜歡PChome 1999贈的舒潔造型一卡通，看怎麼選另外衛生棉的部分，靠得住護墊https://i.imgur.com/z6Puhse.png一樣滿999折200兩包來算的話(1078-200)/(24*4*6*2)=0.77/片再買個小包衛生棉湊再加上滿999的話回饋10% 和Pi的6%0.77/片*(1-10%P幣回饋-6%PI卡回饋) =0.647片平均一片0.6多，等於3片2元有找，可以放心囤貨屯起來了momo的話目前是兩件九折https://i.imgur.com/L2LHYjg.png(539*2*0.9)/(24*24*2)=0.84/片mo卡4%回饋((539*2*0.9)-39)/(24*24*2)=931/1152=0.808/片算下來PChome會再便宜一點這時我就會看在哪邊買比較方便根據其他要一起買的東西來決定因為衛生紙、衛生棉的種類蠻多的，而且各家平台的組合都不太一樣，所以還是要看自己使用習慣像衛生紙平常我會用好一點的，之前用過很便宜的很容易破要疊兩張來用，也沒什麼省到跟其他衛生紙比0.14還是偏高，雖然舒潔本來就比較貴又三層，質感好很多但如果只單純看價格要便宜的話可以考慮總之以上分享一下，現在各家電商常常都會有同品牌但不同的活動內容，除了價格之外也要記得算回饋&導購&贈品才知道哪個最划算。,推,christ7622,,05/22 20:20
,,,,推,Avier,: 空金衛生紙,05/22 20:26
,,,,推,KarlMarx,: 衛生棉漲了，不如好市多買就好。,05/22 20:29
,,,,推,budda,: 舒潔最便宜是棉柔，現在薄到會破不好用，,05/22 23:05
,,,,推,TainanGoldx5,: 幾年前被垃圾公司炒價後就降不下來,05/23 09:45
,,,,推,ssd15c,: 舒潔本來就比較貴 0.16的紙質就看能不能,05/23 10:25
,,,,推,unicorn1222,: 認真說…用過三層的衛生紙就回不去了,05/23 11:24
,,,,推,luvenfei,: 護墊來說PChome這價格算蠻可以了,05/23 11:45
,,,,推,ackes,: 認真說 直上舒潔4層,05/23 12:39
,,,,推,quinn0501,: PChome這檔價格我覺得還行，但一次都要,05/23 15:03
,,,,推,maysapaomo,: 好多計算過程,05/23 16:12
,,,,推,eashiun,: 太晚看到,05/23 17:42
,,,,推,c8g4fu6,: 我都是為了省錢一次買超多箱的那種....,05/23 18:09
,,,,推,abnbvcxd,: 為什麼我1099只能折120呢,05/23 19:54
,,,,→,christ7622,: 太貴惹吧 這樣沒省到啊,05/22 20:14
,,,,→,a894392000,: 有夠貴,05/22 20:19
,,,,→,christ7622,: 這個月才買過一箱,05/22 20:21
,,,,→,Sfortunate,: 整天在那算還算去，學測都沒這麼用功,05/22 22:54
,,,,→,budda,: 要買更貴一點的等級才有以前的品質，漲價,05/22 23:05
,,,,→,budda,: 也沒辦法,05/22 23:05
,,,,→,SSHshih4,: 我覺得衛生用品還是要買好用的欸！反而,05/23 10:18
,,,,→,SSHshih4,: 其他東西可以省,05/23 10:18
,,,,→,ssd15c,: 接受,05/23 10:25
,,,,→,quinn0501,: 買好多喔,05/23 15:03
,,,,噓,homestay,: 貴到不行 而且都超過3人PO了 就在樓上,05/22 22:00
,,,,噓,Sfortunate,: 我數學不好，不能直接一串打五折嗎,05/22 22:53
,,,,噓,Sfortunate,: 品牌一堆，盤子才堅持買同一種,05/22 23:12
st883540 (DoubleGreen),[情報] PChome飛利浦清淨機出清$10990,Mon May 22 18:46:24 2023,這幾天收到活動訊息https://i.imgur.com/J5yjuRQ.jpg賣場這邊：https://reurl.cc/11j7km認真逛了一下發現清淨機好像蠻值得買的加上回饋算便宜，分享給大家btw他們今天有LINE購物回饋晚上9點～11點間加碼5%我打算今晚9點再下單第一台是飛利浦的清淨機https://reurl.cc/p6n4pZhttps://i.imgur.com/JyiEszr.png目前$10990，還有送濾網今天的回饋是5%加上我Pi錢包綁定玉山Pi卡，還有6%回饋光是回饋可以拿=550+659=1209等於這台實際買下來才9700多還有這台IRIS的除蟎清淨機（這台應該算吸塵器，但賣場是寫清淨機，所以我還是照賣場寫的XD）https://reurl.cc/ZWaq8Whttps://i.imgur.com/zkj4H9J.png回饋算下去之前$1999也算目前各平台最低價了回饋算下去=1999-(1999*5%)-(1999*6%)=1779以上分享-----Sent from JPTT on my iPhone,推,TCGB,: 乍看，有的像是詐騙,05/22 18:49
,,,,推,deray,: 我都用大米,05/22 18:55
,,,,推,dosmark9,: 老鼠愛,05/22 18:56
,,,,推,peter700,: 買家佛,05/22 19:18
,,,,推,ggirls,: 原價沒3萬吧？,05/22 22:58
,,,,推,uskpdv4dv,: 清淨機這台我有心動欸 感謝分享,05/22 23:30
,,,,推,CheshireS,: 代工廠是coway的樣子，清淨機韓國品牌,05/22 23:55
,,,,推,boggu,: 前幾天套券買的AC1711也要快9000 加送濾材,05/22 23:58
,,,,推,saikyoci,: 錯過了>.< line購物回饋通常多久一次呢?,05/23 00:14
,,,,推,AustinRivers,: 哪個牌子耗材便宜阿,05/23 09:55
,,,,推,choumikekimo,: 買了塵蟎機 謝謝,05/23 11:03
,,,,推,amynruby,: PCHOME目前應該都是用LINE購物加碼+儲值,05/23 12:58
,,,,推,seenbox,: 感謝分享 我是下單了最近一直想買的電競,05/23 14:38
,,,,→,u6vu040531,: 樓下推小米,05/22 18:47
,,,,→,fmp1234,: 小蘋果,05/22 19:10
,,,,→,SulaKings,: 10511、1888,05/22 21:29
,,,,→,shotakun,: 飛利浦的耗材是最貴的吧？,05/22 23:49
,,,,→,CheshireS,: 經營的還不錯,05/22 23:55
,,,,→,boggu,: （三合一桶裝$1990），這台坪數更大 但濾,05/22 23:58
,,,,→,boggu,: 材好像一次要換兩片？,05/22 23:58
,,,,→,icuteasd,: 飛利浦耗材算還好吧？不過就是貼牌的,05/23 00:27
,,,,→,lee255215,: 對，這台一片HEPA一片活性碳，但原廠,05/23 00:45
,,,,→,lee255215,: 使用時間都算長，嫌貴也有副廠可買,05/23 00:45
,,,,→,lee255215,: 然後更換時間其實不一樣，有app提示,05/23 00:46
,,,,→,ackes,: 有用不太會壞比較重要  耗材久久換一次的,05/23 11:05
,,,,→,ackes,: 價差也就那樣而已,05/23 11:05
,,,,→,amynruby,: 金+信用卡回饋買下來最省,05/23 12:58
,,,,→,seenbox,: 椅XD,05/23 14:38
torr (小天使),[情報] PChome舒潔衛生紙搶券 一包不到9元,Mon May 22 11:38:28 2023,前幾天看到版上的分享到今天已經成功用了兩張七五折原本都用電腦搶不過今天起床已經10:55了趕緊拿出手機搶券XDhttps://i.imgur.com/SaZodxj.jpg16號成功搶到一箱今天又搶到兩箱https://i.imgur.com/E9LdFFP.jpg兩次買下來總共64*3=192包才1797送80P+用Pi卡回饋還有6%=1797*0.94-80=1609=一包才8.3塊！到今天晚上好像都還有機會分享搶券的連結五折和七五折真的要比速度！我晚上要幫家人搶衛生棉看看https://reurl.cc/gZgVlL以上分享～祝大家成功搶到,推,changmary,: 可丟馬桶嗎,05/22 12:21
,,,,推,hlwh,: 謝謝分享,05/22 13:38
,,,,推,Askalaphos,: 等雙11,05/22 13:47
,,,,推,peteryen,: 9元百抽算便宜了吧！不然樓上要不也推,05/22 14:00
,,,,推,a112268,: 9塊錢還可以了，真是要買一箱,05/22 15:04
,,,,推,mx5021,: 強韌的才好用 這種不好用,05/22 15:07
,,,,推,amynruby,: 我只成功用到一次七五折，五折搶到但來,05/22 17:29
,,,,推,zxriffey,: 很貴欸，一抽0.0935元,05/22 18:27
,,,,推,andychen39,: 搶不到5折和7折，只能買3箱用扣400元,05/22 21:23
,,,,推,thomson,: momo 朵舒衛生紙還蠻便宜又好用,05/22 22:03
,,,,推,e882959,: 謝謝 樓主分享資訊試著九點搶5折失敗...,05/22 23:28
,,,,推,schneeprinz,,05/23 10:20
,,,,推,amy3158t,: 這幾天每天11/21點都在準時搶券XD,05/23 10:52
,,,,推,jessiejang,: 搶不到券的我～都是直接用現在舒潔,05/23 12:17
,,,,推,sara941021,: 這個券真的慢了就沒了，很拚速度，不,05/23 13:26
,,,,推,FisHCooKy,: 搶到兩次五折券了，有省,05/23 13:29
,,,,→,sfwejfish,: 75折不是沒上限為啥不一次買滿？,05/22 12:00
,,,,→,freeawei,: 沒人推折完應該沒比較便宜,05/22 12:31
,,,,→,peteryen,: 薦哪裡還有便宜的,05/22 14:00
,,,,→,sigma2003,: 柔韌是不會抽到斷，這個會，但是便宜X,05/22 16:23
,,,,→,sigma2003,: D,05/22 16:23
,,,,→,amynruby,: 不及用QQ,05/22 17:29
,,,,→,sfwejfish,: 蝦皮撒錢的時候隨便都一抽0.05,05/22 21:02
,,,,→,andychen39,: 的券，加上小東西湊1999元回饋10%和8,05/22 21:23
,,,,→,andychen39,: 0點P幣，LINE購物5%+上海商銀信用卡,05/22 21:23
,,,,→,andychen39,: 滿2000回饋13.8%，每包約7塊多,05/22 21:23
,,,,→,schneeprinz,: 搶到七五折直接給他買四箱,05/23 10:20
,,,,→,jessiejang,: 1099折200那個,05/23 12:17
,,,,→,jessiejang,: ，我覺得不錯,05/23 12:17
